time,time_week,time_year,time_month,time_day,time_hour,station_id,PM25_Concentration,NO2_Concentration,NOx_Concentration,SO2_Concentration,CO_Concentration
2021-05-07 14:00:00,4,2021,5,7,14,Vesterbro,,40.18,69.1,1.04,0.28
2021-05-07 15:00:00,4,2021,5,7,15,Vesterbro,,10.69,18.82,0.8,0.19
2021-05-07 16:00:00,4,2021,5,7,16,Vesterbro,,16.29,27.75,0.82,0.2
2021-05-07 17:00:00,4,2021,5,7,17,Vesterbro,,15.28,21.08,0.37,0.21
2021-05-07 18:00:00,4,2021,5,7,18,Vesterbro,,11.72,15.89,0.93,0.19
2021-05-07 19:00:00,4,2021,5,7,19,Vesterbro,,20.52,29.34,0.45,0.22
2021-05-07 20:00:00,4,2021,5,7,20,Vesterbro,,8.74,11.46,0.96,0.16
2021-05-07 21:00:00,4,2021,5,7,21,Vesterbro,,21.63,35.69,0.24,0.21
2021-05-07 22:00:00,4,2021,5,7,22,Vesterbro,,11.55,15.51,0.48,0.2
2021-05-07 23:00:00,4,2021,5,7,23,Vesterbro,,7.55,10.77,0.53,0.19
2021-05-08 00:00:00,5,2021,5,8,0,Vesterbro,16.3,4.74,5.85,0.27,0.16
2021-05-08 01:00:00,5,2021,5,8,1,Vesterbro,,4.59,5.2,0.29,0.16
2021-05-08 02:00:00,5,2021,5,8,2,Vesterbro,,3.02,3.63,0.27,0.14
2021-05-08 03:00:00,5,2021,5,8,3,Vesterbro,,3.52,3.6,0.05,0.15
2021-05-08 04:00:00,5,2021,5,8,4,Vesterbro,,2.91,2.05,0.9,0.16
2021-05-08 05:00:00,5,2021,5,8,5,Vesterbro,,5.07,6.66,1.06,0.16
2021-05-08 06:00:00,5,2021,5,8,6,Vesterbro,,5.62,6.96,0.75,0.17
2021-05-08 07:00:00,5,2021,5,8,7,Vesterbro,,3.81,4.04,0.61,0.16
2021-05-08 08:00:00,5,2021,5,8,8,Vesterbro,,5.64,8.01,0.72,0.15
2021-05-08 09:00:00,5,2021,5,8,9,Vesterbro,,8.22,12.95,0.85,0.17
2021-05-08 10:00:00,5,2021,5,8,10,Vesterbro,,11.19,16.33,0.75,0.2
2021-05-08 11:00:00,5,2021,5,8,11,Vesterbro,,8.28,13.2,0.8,0.17
2021-05-08 12:00:00,5,2021,5,8,12,Vesterbro,,8.89,13.79,1.04,0.17
2021-05-08 13:00:00,5,2021,5,8,13,Vesterbro,,7.55,11.74,0.82,0.17
2021-05-08 14:00:00,5,2021,5,8,14,Vesterbro,,7.0,10.84,1.09,0.19
2021-05-08 15:00:00,5,2021,5,8,15,Vesterbro,,7.4,10.56,0.64,0.19
2021-05-08 16:00:00,5,2021,5,8,16,Vesterbro,,9.96,14.69,0.32,0.22
2021-05-08 17:00:00,5,2021,5,8,17,Vesterbro,,12.18,17.23,1.22,0.2
2021-05-08 18:00:00,5,2021,5,8,18,Vesterbro,,23.5,40.2,0.77,0.22
2021-05-08 19:00:00,5,2021,5,8,19,Vesterbro,,55.75,101.57,0.96,0.31
2021-05-08 20:00:00,5,2021,5,8,20,Vesterbro,,23.05,44.08,0.53,0.26
2021-05-08 21:00:00,5,2021,5,8,21,Vesterbro,,31.17,60.3,0.85,0.29
2021-05-08 22:00:00,5,2021,5,8,22,Vesterbro,,17.52,38.21,0.82,0.28
2021-05-08 23:00:00,5,2021,5,8,23,Vesterbro,,13.27,24.59,0.85,0.22
2021-05-09 00:00:00,6,2021,5,9,0,Vesterbro,8.42,8.91,13.37,0.75,0.19
2021-05-09 01:00:00,6,2021,5,9,1,Vesterbro,,5.03,9.64,0.48,0.17
2021-05-09 02:00:00,6,2021,5,9,2,Vesterbro,,3.0,4.3,0.96,0.19
2021-05-09 03:00:00,6,2021,5,9,3,Vesterbro,,3.58,4.48,1.09,0.19
2021-05-09 04:00:00,6,2021,5,9,4,Vesterbro,,4.7,5.78,1.04,0.17
2021-05-09 05:00:00,6,2021,5,9,5,Vesterbro,,9.49,15.49,0.64,0.19
2021-05-09 06:00:00,6,2021,5,9,6,Vesterbro,,9.54,16.47,0.9,0.22
2021-05-09 07:00:00,6,2021,5,9,7,Vesterbro,,9.37,16.24,0.82,0.22
2021-05-09 08:00:00,6,2021,5,9,8,Vesterbro,,19.47,49.5,0.67,0.26
2021-05-09 09:00:00,6,2021,5,9,9,Vesterbro,,21.09,35.32,0.82,0.26
2021-05-09 10:00:00,6,2021,5,9,10,Vesterbro,,14.76,27.04,0.67,0.24
2021-05-09 11:00:00,6,2021,5,9,11,Vesterbro,,10.35,19.09,0.27,0.22
2021-05-09 12:00:00,6,2021,5,9,12,Vesterbro,,13.71,23.6,0.61,0.24
2021-05-09 13:00:00,6,2021,5,9,13,Vesterbro,,9.1,15.85,0.35,0.21
2021-05-09 14:00:00,6,2021,5,9,14,Vesterbro,,8.15,12.68,0.64,0.22
2021-05-09 15:00:00,6,2021,5,9,15,Vesterbro,,6.9,11.0,0.53,0.2
2021-05-09 16:00:00,6,2021,5,9,16,Vesterbro,,7.4,10.75,0.85,0.21
2021-05-09 17:00:00,6,2021,5,9,17,Vesterbro,,16.22,22.05,0.32,0.26
2021-05-09 18:00:00,6,2021,5,9,18,Vesterbro,,23.47,33.12,0.43,0.33
2021-05-09 19:00:00,6,2021,5,9,19,Vesterbro,,15.45,23.77,0.53,0.26
2021-05-09 20:00:00,6,2021,5,9,20,Vesterbro,,16.91,21.88,0.0,0.24
2021-05-09 21:00:00,6,2021,5,9,21,Vesterbro,,34.37,61.18,0.0,0.36
2021-05-09 22:00:00,6,2021,5,9,22,Vesterbro,,24.82,38.29,0.53,0.4
2021-05-09 23:00:00,6,2021,5,9,23,Vesterbro,,6.39,9.01,0.24,0.22
2021-05-10 00:00:00,0,2021,5,10,0,Vesterbro,8.73,9.14,10.44,0.0,0.21
2021-05-10 01:00:00,0,2021,5,10,1,Vesterbro,,2.03,3.84,0.0,0.2
2021-05-10 02:00:00,0,2021,5,10,2,Vesterbro,,4.7,6.33,0.13,0.21
2021-05-10 03:00:00,0,2021,5,10,3,Vesterbro,,2.26,2.98,0.0,0.2
2021-05-10 04:00:00,0,2021,5,10,4,Vesterbro,,8.2,12.74,0.24,0.22
2021-05-10 05:00:00,0,2021,5,10,5,Vesterbro,,30.91,63.15,0.9,0.24
2021-05-10 06:00:00,0,2021,5,10,6,Vesterbro,,56.67,163.17,0.61,0.45
2021-05-10 07:00:00,0,2021,5,10,7,Vesterbro,,70.55,206.09,0.77,0.45
2021-05-10 08:00:00,0,2021,5,10,8,Vesterbro,,41.08,76.25,0.0,0.28
2021-05-10 09:00:00,0,2021,5,10,9,Vesterbro,,45.86,130.85,0.4,0.34
2021-05-10 10:00:00,0,2021,5,10,10,Vesterbro,,27.18,67.63,0.0,0.31
2021-05-10 11:00:00,0,2021,5,10,11,Vesterbro,,21.78,57.81,0.0,0.28
2021-05-10 12:00:00,0,2021,5,10,12,Vesterbro,,21.15,50.64,0.27,0.29
2021-05-10 13:00:00,0,2021,5,10,13,Vesterbro,,45.8,66.44,1.06,0.31
2021-05-10 14:00:00,0,2021,5,10,14,Vesterbro,,23.5,32.09,1.49,0.23
2021-05-10 15:00:00,0,2021,5,10,15,Vesterbro,,23.85,34.23,0.29,0.21
2021-05-10 16:00:00,0,2021,5,10,16,Vesterbro,,14.55,22.47,0.0,0.17
2021-05-10 17:00:00,0,2021,5,10,17,Vesterbro,,11.86,16.05,0.08,0.17
2021-05-10 18:00:00,0,2021,5,10,18,Vesterbro,,12.24,16.31,0.08,0.17
2021-05-10 19:00:00,0,2021,5,10,19,Vesterbro,,7.32,9.91,0.0,0.16
2021-05-10 20:00:00,0,2021,5,10,20,Vesterbro,,8.11,10.0,0.0,0.16
2021-05-10 21:00:00,0,2021,5,10,21,Vesterbro,,44.1,73.65,0.72,0.34
2021-05-10 22:00:00,0,2021,5,10,22,Vesterbro,,33.03,49.74,0.0,0.26
2021-05-10 23:00:00,0,2021,5,10,23,Vesterbro,,10.35,12.68,0.0,0.15
2021-05-11 00:00:00,1,2021,5,11,0,Vesterbro,9.88,6.12,6.41,0.0,0.14
2021-05-11 01:00:00,1,2021,5,11,1,Vesterbro,,5.7,6.83,0.0,0.14
2021-05-11 02:00:00,1,2021,5,11,2,Vesterbro,,7.38,8.32,0.0,0.14
2021-05-11 03:00:00,1,2021,5,11,3,Vesterbro,,9.12,11.4,0.0,0.13
2021-05-11 04:00:00,1,2021,5,11,4,Vesterbro,,49.61,85.11,0.48,0.22
2021-05-11 05:00:00,1,2021,5,11,5,Vesterbro,,39.65,108.15,0.08,0.26
2021-05-11 06:00:00,1,2021,5,11,6,Vesterbro,,,,,0.4
2021-05-11 07:00:00,1,2021,5,11,7,Vesterbro,,66.1,182.64,,0.37
2021-05-11 08:00:00,1,2021,5,11,8,Vesterbro,,61.28,109.32,1.01,0.28
2021-05-11 09:00:00,1,2021,5,11,9,Vesterbro,,20.44,34.44,1.49,0.16
2021-05-11 10:00:00,1,2021,5,11,10,Vesterbro,,28.29,45.59,1.04,0.15
2021-05-11 11:00:00,1,2021,5,11,11,Vesterbro,,35.38,49.8,0.35,0.16
2021-05-11 12:00:00,1,2021,5,11,12,Vesterbro,,40.95,83.71,1.33,0.2
2021-05-11 13:00:00,1,2021,5,11,13,Vesterbro,,46.65,88.7,0.56,0.2
2021-05-11 14:00:00,1,2021,5,11,14,Vesterbro,,89.08,253.39,0.0,0.47
2021-05-11 15:00:00,1,2021,5,11,15,Vesterbro,,32.8,203.05,83.95,0.47
2021-05-11 16:00:00,1,2021,5,11,16,Vesterbro,,37.33,112.17,3.06,0.35
2021-05-11 17:00:00,1,2021,5,11,17,Vesterbro,,47.03,117.27,0.0,0.27
2021-05-11 18:00:00,1,2021,5,11,18,Vesterbro,,52.23,120.51,0.0,0.34
2021-05-11 19:00:00,1,2021,5,11,19,Vesterbro,,35.27,80.1,0.0,0.29
2021-05-11 20:00:00,1,2021,5,11,20,Vesterbro,,36.01,78.22,0.0,0.24
2021-05-11 21:00:00,1,2021,5,11,21,Vesterbro,,35.0,71.45,0.0,0.19
2021-05-11 22:00:00,1,2021,5,11,22,Vesterbro,,20.31,37.14,0.0,0.2
2021-05-11 23:00:00,1,2021,5,11,23,Vesterbro,,8.7,10.33,0.0,0.24
2021-05-12 00:00:00,2,2021,5,12,0,Vesterbro,8.1,3.17,2.16,0.0,0.12
2021-05-12 01:00:00,2,2021,5,12,1,Vesterbro,,2.31,1.78,0.0,0.13
2021-05-12 02:00:00,2,2021,5,12,2,Vesterbro,,4.15,4.76,0.0,0.13
2021-05-12 03:00:00,2,2021,5,12,3,Vesterbro,,4.42,5.11,0.0,0.13
2021-05-12 04:00:00,2,2021,5,12,4,Vesterbro,,10.79,14.02,0.48,0.19
2021-05-12 05:00:00,2,2021,5,12,5,Vesterbro,,14.15,21.23,0.37,0.19
2021-05-12 06:00:00,2,2021,5,12,6,Vesterbro,,29.49,51.12,0.77,0.23
2021-05-12 07:00:00,2,2021,5,12,7,Vesterbro,,33.28,61.93,0.75,0.23
2021-05-12 08:00:00,2,2021,5,12,8,Vesterbro,,58.54,119.47,1.65,0.27
2021-05-12 09:00:00,2,2021,5,12,9,Vesterbro,,25.34,51.81,0.69,0.23
2021-05-12 10:00:00,2,2021,5,12,10,Vesterbro,,28.74,54.83,0.9,0.26
2021-05-12 11:00:00,2,2021,5,12,11,Vesterbro,,21.76,42.65,0.9,0.22
2021-05-12 12:00:00,2,2021,5,12,12,Vesterbro,,16.52,27.16,0.59,0.22
2021-05-12 13:00:00,2,2021,5,12,13,Vesterbro,,17.0,30.91,0.56,0.22
2021-05-12 14:00:00,2,2021,5,12,14,Vesterbro,,16.45,30.83,0.67,0.23
2021-05-12 15:00:00,2,2021,5,12,15,Vesterbro,,16.93,29.78,0.56,0.23
2021-05-12 16:00:00,2,2021,5,12,16,Vesterbro,,22.59,38.73,0.67,0.22
2021-05-12 17:00:00,2,2021,5,12,17,Vesterbro,,23.49,32.59,0.64,0.22
2021-05-12 18:00:00,2,2021,5,12,18,Vesterbro,,16.22,23.35,0.45,0.2
2021-05-12 19:00:00,2,2021,5,12,19,Vesterbro,,12.62,15.22,0.51,0.19
2021-05-12 20:00:00,2,2021,5,12,20,Vesterbro,,11.59,14.63,0.43,0.2
2021-05-12 21:00:00,2,2021,5,12,21,Vesterbro,,15.55,20.41,0.48,0.23
2021-05-12 22:00:00,2,2021,5,12,22,Vesterbro,,14.11,20.2,0.43,0.23
2021-05-12 23:00:00,2,2021,5,12,23,Vesterbro,,8.19,9.47,0.37,0.19
2021-05-13 00:00:00,3,2021,5,13,0,Vesterbro,9.48,7.29,7.34,0.45,0.17
2021-05-13 01:00:00,3,2021,5,13,1,Vesterbro,,5.09,5.16,0.4,0.17
2021-05-13 02:00:00,3,2021,5,13,2,Vesterbro,,4.17,4.26,0.43,0.17
2021-05-13 03:00:00,3,2021,5,13,3,Vesterbro,,4.25,4.17,0.35,0.16
2021-05-13 04:00:00,3,2021,5,13,4,Vesterbro,,6.18,6.5,0.43,0.16
2021-05-13 05:00:00,3,2021,5,13,5,Vesterbro,,5.95,7.32,0.45,0.16
2021-05-13 06:00:00,3,2021,5,13,6,Vesterbro,,8.26,12.22,0.64,0.17
2021-05-13 07:00:00,3,2021,5,13,7,Vesterbro,,9.28,12.78,0.56,0.17
2021-05-13 08:00:00,3,2021,5,13,8,Vesterbro,,9.49,14.25,0.77,0.2
2021-05-13 09:00:00,3,2021,5,13,9,Vesterbro,,11.38,20.02,0.67,0.24
2021-05-13 10:00:00,3,2021,5,13,10,Vesterbro,,8.93,13.73,0.75,0.21
2021-05-13 11:00:00,3,2021,5,13,11,Vesterbro,,10.9,17.56,0.64,0.21
2021-05-13 12:00:00,3,2021,5,13,12,Vesterbro,,25.11,34.6,1.04,0.22
2021-05-13 13:00:00,3,2021,5,13,13,Vesterbro,,17.56,26.83,0.8,0.24
2021-05-13 14:00:00,3,2021,5,13,14,Vesterbro,,13.41,19.81,0.8,0.23
2021-05-13 15:00:00,3,2021,5,13,15,Vesterbro,,9.87,15.05,0.8,0.22
2021-05-13 16:00:00,3,2021,5,13,16,Vesterbro,,13.83,22.13,0.75,0.23
2021-05-13 17:00:00,3,2021,5,13,17,Vesterbro,,9.31,14.32,0.64,0.21
2021-05-13 18:00:00,3,2021,5,13,18,Vesterbro,,28.55,53.76,1.17,0.31
2021-05-13 19:00:00,3,2021,5,13,19,Vesterbro,,14.63,20.73,0.67,0.23
2021-05-13 20:00:00,3,2021,5,13,20,Vesterbro,,19.11,27.33,0.69,0.21
2021-05-13 21:00:00,3,2021,5,13,21,Vesterbro,,15.2,20.35,0.53,0.2
2021-05-13 22:00:00,3,2021,5,13,22,Vesterbro,,18.46,24.35,0.56,0.22
2021-05-13 23:00:00,3,2021,5,13,23,Vesterbro,,11.11,13.29,0.72,0.19
2021-05-14 00:00:00,4,2021,5,14,0,Vesterbro,13.67,10.46,12.79,0.64,0.17
2021-05-14 01:00:00,4,2021,5,14,1,Vesterbro,,7.82,7.99,0.69,0.17
2021-05-14 02:00:00,4,2021,5,14,2,Vesterbro,,6.83,7.69,0.59,0.19
2021-05-14 03:00:00,4,2021,5,14,3,Vesterbro,,7.21,7.88,0.53,0.19
2021-05-14 04:00:00,4,2021,5,14,4,Vesterbro,,7.08,9.81,0.48,0.19
2021-05-14 05:00:00,4,2021,5,14,5,Vesterbro,,23.81,41.5,0.85,0.17
2021-05-14 06:00:00,4,2021,5,14,6,Vesterbro,,19.97,35.82,0.4,0.21
2021-05-14 07:00:00,4,2021,5,14,7,Vesterbro,,19.2,35.86,0.51,0.21
2021-05-14 08:00:00,4,2021,5,14,8,Vesterbro,,22.68,36.8,0.51,0.21
2021-05-14 09:00:00,4,2021,5,14,9,Vesterbro,,17.44,29.99,0.27,0.21
2021-05-14 10:00:00,4,2021,5,14,10,Vesterbro,,23.31,39.19,,0.23
2021-05-14 11:00:00,4,2021,5,14,11,Vesterbro,,22.49,39.84,,0.23
2021-05-14 12:00:00,4,2021,5,14,12,Vesterbro,,23.05,37.12,0.67,0.26
2021-05-14 13:00:00,4,2021,5,14,13,Vesterbro,,21.34,37.18,0.69,0.27
2021-05-14 14:00:00,4,2021,5,14,14,Vesterbro,,23.39,45.54,0.72,0.27
2021-05-14 15:00:00,4,2021,5,14,15,Vesterbro,,21.52,34.02,0.61,0.28
2021-05-14 16:00:00,4,2021,5,14,16,Vesterbro,,26.43,41.65,0.51,0.33
2021-05-14 17:00:00,4,2021,5,14,17,Vesterbro,,17.25,24.06,0.4,0.27
2021-05-14 18:00:00,4,2021,5,14,18,Vesterbro,,24.61,37.68,0.43,0.27
2021-05-14 19:00:00,4,2021,5,14,19,Vesterbro,,15.19,21.04,0.27,0.26
2021-05-14 20:00:00,4,2021,5,14,20,Vesterbro,,11.49,15.85,0.37,0.22
2021-05-14 21:00:00,4,2021,5,14,21,Vesterbro,,12.7,20.56,0.29,0.22
2021-05-14 22:00:00,4,2021,5,14,22,Vesterbro,,8.17,11.67,0.21,0.21
2021-05-14 23:00:00,4,2021,5,14,23,Vesterbro,,5.97,7.9,0.13,0.2
2021-05-15 00:00:00,5,2021,5,15,0,Vesterbro,6.47,4.02,5.36,0.24,0.19
2021-05-15 01:00:00,5,2021,5,15,1,Vesterbro,,2.26,2.98,0.4,0.19
2021-05-15 02:00:00,5,2021,5,15,2,Vesterbro,,2.77,3.06,0.4,0.19
2021-05-15 03:00:00,5,2021,5,15,3,Vesterbro,,1.68,2.47,0.13,0.16
2021-05-15 04:00:00,5,2021,5,15,4,Vesterbro,,1.72,2.93,0.35,0.15
2021-05-15 05:00:00,5,2021,5,15,5,Vesterbro,,3.02,4.19,0.43,0.16
2021-05-15 06:00:00,5,2021,5,15,6,Vesterbro,,5.13,6.2,0.32,0.16
2021-05-15 07:00:00,5,2021,5,15,7,Vesterbro,,4.93,6.66,0.35,0.17
2021-05-15 08:00:00,5,2021,5,15,8,Vesterbro,,5.36,6.73,0.53,0.16
2021-05-15 09:00:00,5,2021,5,15,9,Vesterbro,,9.64,13.9,0.32,0.17
2021-05-15 10:00:00,5,2021,5,15,10,Vesterbro,,9.12,13.5,0.32,0.19
2021-05-15 11:00:00,5,2021,5,15,11,Vesterbro,,9.56,13.83,0.43,0.2
2021-05-15 12:00:00,5,2021,5,15,12,Vesterbro,,10.56,18.9,0.48,0.2
2021-05-15 13:00:00,5,2021,5,15,13,Vesterbro,,11.57,17.56,0.29,0.21
2021-05-15 14:00:00,5,2021,5,15,14,Vesterbro,,12.45,18.05,0.4,0.23
2021-05-15 15:00:00,5,2021,5,15,15,Vesterbro,,10.71,15.87,0.4,0.2
2021-05-15 16:00:00,5,2021,5,15,16,Vesterbro,,11.7,18.9,0.37,0.2
2021-05-15 17:00:00,5,2021,5,15,17,Vesterbro,,10.42,16.24,0.29,0.2
2021-05-15 18:00:00,5,2021,5,15,18,Vesterbro,,10.52,15.36,0.35,0.2
2021-05-15 19:00:00,5,2021,5,15,19,Vesterbro,,15.89,22.89,0.4,0.22
2021-05-15 20:00:00,5,2021,5,15,20,Vesterbro,,11.25,15.63,0.45,0.2
2021-05-15 21:00:00,5,2021,5,15,21,Vesterbro,,14.21,22.74,0.43,0.2
2021-05-15 22:00:00,5,2021,5,15,22,Vesterbro,,29.64,47.3,0.56,0.27
2021-05-15 23:00:00,5,2021,5,15,23,Vesterbro,,13.73,20.27,0.27,0.19
2021-05-16 00:00:00,6,2021,5,16,0,Vesterbro,9.92,17.82,34.14,0.48,0.19
2021-05-16 01:00:00,6,2021,5,16,1,Vesterbro,,14.75,26.74,0.77,0.19
2021-05-16 02:00:00,6,2021,5,16,2,Vesterbro,,9.56,13.39,0.48,0.16
2021-05-16 03:00:00,6,2021,5,16,3,Vesterbro,,16.93,32.47,0.98,0.16
2021-05-16 04:00:00,6,2021,5,16,4,Vesterbro,,3.52,5.66,0.16,0.16
2021-05-16 05:00:00,6,2021,5,16,5,Vesterbro,,15.55,29.32,0.53,0.22
2021-05-16 06:00:00,6,2021,5,16,6,Vesterbro,,12.16,21.44,0.56,0.23
2021-05-16 07:00:00,6,2021,5,16,7,Vesterbro,,17.38,31.59,0.75,0.21
2021-05-16 08:00:00,6,2021,5,16,8,Vesterbro,,12.55,54.03,1.17,0.19
2021-05-16 09:00:00,6,2021,5,16,9,Vesterbro,,16.41,81.55,1.97,0.24
2021-05-16 10:00:00,6,2021,5,16,10,Vesterbro,,45.42,91.13,1.52,0.28
2021-05-16 11:00:00,6,2021,5,16,11,Vesterbro,,45.08,102.68,1.49,0.27
2021-05-16 12:00:00,6,2021,5,16,12,Vesterbro,,22.3,61.77,1.36,0.3
2021-05-16 13:00:00,6,2021,5,16,13,Vesterbro,,30.27,52.75,0.93,0.22
2021-05-16 14:00:00,6,2021,5,16,14,Vesterbro,,32.47,64.39,1.33,0.26
2021-05-16 15:00:00,6,2021,5,16,15,Vesterbro,,24.1,67.34,1.14,0.3
2021-05-16 16:00:00,6,2021,5,16,16,Vesterbro,,35.17,71.41,0.75,0.33
2021-05-16 17:00:00,6,2021,5,16,17,Vesterbro,,27.73,55.35,1.09,0.27
2021-05-16 18:00:00,6,2021,5,16,18,Vesterbro,,46.28,91.44,1.49,0.31
2021-05-16 19:00:00,6,2021,5,16,19,Vesterbro,,26.97,44.37,0.93,0.27
2021-05-16 20:00:00,6,2021,5,16,20,Vesterbro,,33.97,73.36,1.94,0.27
2021-05-16 21:00:00,6,2021,5,16,21,Vesterbro,,26.34,43.82,1.73,0.24
2021-05-16 22:00:00,6,2021,5,16,22,Vesterbro,,22.8,40.55,1.04,0.24
2021-05-16 23:00:00,6,2021,5,16,23,Vesterbro,,19.01,24.79,1.7,0.21
2021-05-17 00:00:00,0,2021,5,17,0,Vesterbro,9.69,11.53,17.44,0.75,0.17
2021-05-17 01:00:00,0,2021,5,17,1,Vesterbro,,8.76,9.98,0.61,0.17
2021-05-17 02:00:00,0,2021,5,17,2,Vesterbro,,8.7,11.28,0.53,0.17
2021-05-17 03:00:00,0,2021,5,17,3,Vesterbro,,12.53,18.07,0.56,0.19
2021-05-17 04:00:00,0,2021,5,17,4,Vesterbro,,22.91,40.85,0.53,0.21
2021-05-17 05:00:00,0,2021,5,17,5,Vesterbro,,83.54,157.55,2.53,0.36
2021-05-17 06:00:00,0,2021,5,17,6,Vesterbro,,86.46,352.07,4.79,0.62
2021-05-17 07:00:00,0,2021,5,17,7,Vesterbro,,80.38,310.46,4.2,0.47
2021-05-17 08:00:00,0,2021,5,17,8,Vesterbro,,77.36,165.91,2.55,0.31
2021-05-17 09:00:00,0,2021,5,17,9,Vesterbro,,28.65,45.63,0.85,0.22
2021-05-17 10:00:00,0,2021,5,17,10,Vesterbro,,26.26,41.92,0.96,0.22
2021-05-17 11:00:00,0,2021,5,17,11,Vesterbro,,19.22,30.27,0.77,0.2
2021-05-17 12:00:00,0,2021,5,17,12,Vesterbro,,37.2,66.17,0.98,0.26
2021-05-17 13:00:00,0,2021,5,17,13,Vesterbro,,103.56,277.56,4.42,0.42
2021-05-17 14:00:00,0,2021,5,17,14,Vesterbro,,124.52,258.61,2.69,0.43
2021-05-17 15:00:00,0,2021,5,17,15,Vesterbro,,71.39,138.73,1.76,0.34
2021-05-17 16:00:00,0,2021,5,17,16,Vesterbro,,23.49,37.68,0.64,0.23
2021-05-17 17:00:00,0,2021,5,17,17,Vesterbro,,10.96,14.65,0.4,0.19
2021-05-17 18:00:00,0,2021,5,17,18,Vesterbro,,9.75,13.18,0.35,0.17
2021-05-17 19:00:00,0,2021,5,17,19,Vesterbro,,11.88,15.09,0.37,0.2
2021-05-17 20:00:00,0,2021,5,17,20,Vesterbro,,17.04,21.5,0.32,0.21
2021-05-17 21:00:00,0,2021,5,17,21,Vesterbro,,19.81,25.88,0.29,0.21
2021-05-17 22:00:00,0,2021,5,17,22,Vesterbro,,12.83,18.86,0.45,0.2
2021-05-17 23:00:00,0,2021,5,17,23,Vesterbro,,3.6,3.98,0.16,0.17
2021-05-18 00:00:00,1,2021,5,18,0,Vesterbro,5.74,2.72,3.67,0.13,0.15
2021-05-18 01:00:00,1,2021,5,18,1,Vesterbro,,2.18,1.97,0.32,0.15
2021-05-18 02:00:00,1,2021,5,18,2,Vesterbro,,1.82,1.01,0.24,0.15
2021-05-18 03:00:00,1,2021,5,18,3,Vesterbro,,2.12,1.82,0.19,0.14
2021-05-18 04:00:00,1,2021,5,18,4,Vesterbro,,11.3,13.87,0.0,0.17
2021-05-18 05:00:00,1,2021,5,18,5,Vesterbro,,16.47,25.76,0.0,0.17
2021-05-18 06:00:00,1,2021,5,18,6,Vesterbro,,33.55,53.19,0.24,0.28
2021-05-18 07:00:00,1,2021,5,18,7,Vesterbro,,24.29,40.58,0.24,0.22
2021-05-18 08:00:00,1,2021,5,18,8,Vesterbro,,13.83,22.59,0.05,0.2
2021-05-18 09:00:00,1,2021,5,18,9,Vesterbro,,13.46,21.27,0.05,0.17
2021-05-18 10:00:00,1,2021,5,18,10,Vesterbro,,10.96,17.94,0.0,0.17
2021-05-18 11:00:00,1,2021,5,18,11,Vesterbro,,12.97,23.54,0.35,0.15
2021-05-18 12:00:00,1,2021,5,18,12,Vesterbro,,12.34,19.39,0.4,0.16
2021-05-18 13:00:00,1,2021,5,18,13,Vesterbro,,13.37,23.08,0.37,0.16
2021-05-18 14:00:00,1,2021,5,18,14,Vesterbro,,16.16,28.97,0.45,0.16
2021-05-18 15:00:00,1,2021,5,18,15,Vesterbro,,25.0,36.87,0.75,0.17
2021-05-18 16:00:00,1,2021,5,18,16,Vesterbro,,12.66,21.71,0.32,0.16
2021-05-18 17:00:00,1,2021,5,18,17,Vesterbro,,13.18,26.14,0.32,0.17
2021-05-18 18:00:00,1,2021,5,18,18,Vesterbro,,11.99,21.63,0.35,0.14
2021-05-18 19:00:00,1,2021,5,18,19,Vesterbro,,17.5,26.99,0.29,0.19
2021-05-18 20:00:00,1,2021,5,18,20,Vesterbro,,9.77,13.16,0.13,0.15
2021-05-18 21:00:00,1,2021,5,18,21,Vesterbro,,7.13,11.46,0.16,0.13
2021-05-18 22:00:00,1,2021,5,18,22,Vesterbro,,3.48,5.07,0.16,0.13
2021-05-18 23:00:00,1,2021,5,18,23,Vesterbro,,1.17,1.91,0.24,0.13
2021-05-19 00:00:00,2,2021,5,19,0,Vesterbro,6.67,2.01,2.56,0.0,0.13
2021-05-19 01:00:00,2,2021,5,19,1,Vesterbro,,1.42,1.49,0.11,0.13
2021-05-19 02:00:00,2,2021,5,19,2,Vesterbro,,2.2,3.08,0.13,0.13
2021-05-19 03:00:00,2,2021,5,19,3,Vesterbro,,2.83,2.7,0.11,0.13
2021-05-19 04:00:00,2,2021,5,19,4,Vesterbro,,4.51,6.52,0.24,0.13
2021-05-19 05:00:00,2,2021,5,19,5,Vesterbro,,18.72,28.52,0.29,0.17
2021-05-19 06:00:00,2,2021,5,19,6,Vesterbro,,17.77,29.38,0.35,0.21
2021-05-19 07:00:00,2,2021,5,19,7,Vesterbro,,12.79,21.27,0.35,0.17
2021-05-19 08:00:00,2,2021,5,19,8,Vesterbro,,12.97,20.75,0.29,0.16
2021-05-19 09:00:00,2,2021,5,19,9,Vesterbro,,11.48,18.05,0.08,0.16
2021-05-19 10:00:00,2,2021,5,19,10,Vesterbro,,10.06,16.39,0.37,0.16
2021-05-19 11:00:00,2,2021,5,19,11,Vesterbro,,9.52,14.23,0.4,0.16
2021-05-19 12:00:00,2,2021,5,19,12,Vesterbro,,8.89,15.32,0.27,0.17
2021-05-19 13:00:00,2,2021,5,19,13,Vesterbro,,8.93,17.04,0.59,0.16
2021-05-19 14:00:00,2,2021,5,19,14,Vesterbro,,12.3,22.64,0.4,0.2
