Recorded,NO2,NOx,heat_index,rh,pressure,wdir,wdir_cardinal,wspd,station_id
2019-12-12 08:00:00,51.49,155.62,3.0,93.0,996.65,180.0,S,13.0,Gade
2019-12-12 08:30:00,53.89,138.48,3.0,93.0,995.65,170.0,S,13.0,Gade
2019-12-12 09:00:00,41.5,101.68,3.0,93.0,995.65,160.0,SSE,13.0,Gade
2019-12-12 09:30:00,41.25,102.14,3.0,93.0,995.65,160.0,SSE,11.0,Gade
2019-12-12 10:00:00,34.76,106.38,3.0,93.0,995.65,170.0,S,13.0,Gade
2019-12-12 10:30:00,34.29,87.32,3.0,93.0,995.65,170.0,S,17.0,Gade
2019-12-12 11:00:00,34.18,84.91,3.0,93.0,995.65,170.0,S,15.0,Gade
2019-12-12 11:30:00,38.21,96.24,3.0,93.0,994.65,160.0,SSE,13.0,Gade
2019-12-12 12:00:00,31.04,87.48,3.0,93.0,994.65,160.0,SSE,13.0,Gade
2019-12-12 12:30:00,33.87,114.13,3.0,100.0,994.65,170.0,S,15.0,Gade
2019-12-12 13:00:00,35.13,89.25,4.0,93.0,993.65,160.0,SSE,13.0,Gade
2019-12-12 13:30:00,34.78,112.48,4.0,93.0,993.65,170.0,S,15.0,Gade
2019-12-12 14:00:00,35.12,107.13,4.0,93.0,992.65,170.0,S,19.0,Gade
2019-12-12 14:30:00,37.8,98.72,5.0,87.0,992.65,180.0,S,22.0,Gade
2019-12-12 15:00:00,38.35,108.51,5.0,87.0,992.65,170.0,S,20.0,Gade
2019-12-12 15:30:00,38.44,104.21,5.0,93.0,991.65,170.0,S,17.0,Gade
2019-12-12 16:00:00,38.89,112.36,5.0,93.0,991.65,180.0,S,17.0,Gade
2019-12-12 16:30:00,37.58,106.87,5.0,87.0,991.65,180.0,S,17.0,Gade
2019-12-12 17:00:00,38.16,96.37,5.0,93.0,991.65,190.0,S,15.0,Gade
2019-12-12 17:30:00,34.14,83.41,4.0,93.0,991.65,190.0,S,11.0,Gade
2019-12-12 18:00:00,35.86,76.48,3.0,93.0,991.65,180.0,S,13.0,Gade
2019-12-12 18:30:00,38.0,67.14,2.0,100.0,991.65,180.0,S,13.0,Gade
2019-12-12 19:00:00,38.07,75.92,2.0,100.0,991.65,180.0,S,13.0,Gade
2019-12-12 19:30:00,32.8,56.55,2.0,100.0,991.65,180.0,S,17.0,Gade
2019-12-12 20:00:00,36.44,77.08,2.0,100.0,991.65,180.0,S,17.0,Gade
2019-12-12 20:30:00,29.52,50.0,2.0,93.0,990.65,170.0,S,17.0,Gade
2019-12-12 21:00:00,40.91,76.64,2.0,93.0,990.65,170.0,S,15.0,Gade
2019-12-12 21:30:00,31.81,53.34,2.0,100.0,990.65,170.0,S,15.0,Gade
2019-12-12 22:00:00,32.57,59.9,2.0,100.0,990.65,170.0,S,19.0,Gade
2019-12-12 22:30:00,34.18,64.88,2.0,93.0,990.65,180.0,S,17.0,Gade
2019-12-12 23:00:00,32.42,63.09,2.0,93.0,990.65,170.0,S,15.0,Gade
2019-12-12 23:30:00,15.58,29.83,2.0,93.0,990.65,160.0,SSE,17.0,Gade
2019-12-13 00:00:00,23.34,34.53,2.0,93.0,990.65,160.0,SSE,20.0,Gade
2019-12-13 00:30:00,13.08,23.86,2.0,93.0,989.65,160.0,SSE,19.0,Gade
2019-12-13 01:00:00,12.23,16.89,1.0,100.0,989.65,160.0,SSE,15.0,Gade
2019-12-13 01:30:00,12.62,17.79,1.0,100.0,989.65,160.0,SSE,15.0,Gade
2019-12-13 02:00:00,10.42,14.17,1.0,93.0,988.65,150.0,SSE,15.0,Gade
2019-12-13 02:30:00,9.66,10.94,0.0,93.0,988.65,110.0,ESE,11.0,Gade
2019-12-13 03:00:00,10.52,12.55,0.0,100.0,988.65,100.0,E,15.0,Gade
2019-12-13 03:30:00,9.52,12.2,1.0,93.0,988.65,120.0,ESE,13.0,Gade
2019-12-13 04:00:00,14.96,17.16,1.0,93.0,987.65,130.0,SE,17.0,Gade
2019-12-13 04:30:00,10.81,12.89,1.0,93.0,987.65,120.0,ESE,15.0,Gade
2019-12-13 05:00:00,11.42,15.99,1.0,93.0,987.65,120.0,ESE,19.0,Gade
2019-12-13 05:30:00,13.37,23.45,2.0,87.0,986.65,120.0,ESE,20.0,Gade
2019-12-13 06:00:00,,,2.0,87.0,985.65,120.0,ESE,20.0,Gade
2019-12-13 06:30:00,29.87,65.31,2.0,87.0,985.65,120.0,ESE,22.0,Gade
2019-12-13 07:00:00,33.35,79.18,3.0,87.0,985.65,130.0,SE,24.0,Gade
2019-12-13 07:30:00,35.32,99.3,3.0,87.0,984.65,120.0,ESE,30.0,Gade
2019-12-13 08:00:00,26.18,62.96,4.0,81.0,984.65,130.0,SE,31.0,Gade
2019-12-13 08:30:00,28.69,68.89,4.0,81.0,984.65,130.0,SE,28.0,Gade
2019-12-13 09:00:00,24.48,54.33,4.0,81.0,984.65,130.0,SE,28.0,Gade
2019-12-13 09:30:00,26.41,59.75,4.0,81.0,984.65,140.0,SE,31.0,Gade
2019-12-13 10:00:00,34.76,79.49,4.0,81.0,984.65,130.0,SE,28.0,Gade
2019-12-13 10:30:00,15.93,62.23,4.0,81.0,984.65,130.0,SE,30.0,Gade
2019-12-13 11:00:00,25.93,56.63,4.0,81.0,984.65,130.0,SE,31.0,Gade
2019-12-13 11:30:00,16.12,71.24,4.0,81.0,984.65,130.0,SE,28.0,Gade
2019-12-13 12:00:00,21.97,62.46,4.0,81.0,984.65,130.0,SE,33.0,Gade
2019-12-13 12:30:00,26.74,80.98,4.0,81.0,984.65,130.0,SE,26.0,Gade
2019-12-13 13:00:00,18.72,68.1,4.0,81.0,984.65,130.0,SE,28.0,Gade
2019-12-13 13:30:00,18.74,63.44,5.0,76.0,983.65,130.0,SE,31.0,Gade
2019-12-13 14:00:00,21.9,55.69,5.0,81.0,983.65,130.0,SE,28.0,Gade
2019-12-13 14:30:00,23.6,63.76,5.0,81.0,983.65,130.0,SE,28.0,Gade
2019-12-13 15:00:00,34.81,85.95,5.0,81.0,983.65,130.0,SE,30.0,Gade
2019-12-13 15:30:00,33.83,76.37,5.0,76.0,983.65,120.0,ESE,33.0,Gade
2019-12-13 16:00:00,38.89,88.21,5.0,76.0,983.65,120.0,ESE,30.0,Gade
2019-12-13 16:30:00,33.17,76.9,5.0,76.0,983.65,120.0,ESE,31.0,Gade
2019-12-13 17:00:00,30.22,67.47,5.0,76.0,983.65,120.0,ESE,26.0,Gade
2019-12-13 17:30:00,30.63,70.57,5.0,70.0,983.65,130.0,SE,28.0,Gade
2019-12-13 18:00:00,26.68,64.47,5.0,76.0,983.65,120.0,ESE,24.0,Gade
2019-12-13 18:30:00,27.55,67.14,5.0,76.0,983.65,120.0,ESE,24.0,Gade
2019-12-13 19:00:00,23.89,55.72,5.0,81.0,983.65,120.0,ESE,28.0,Gade
2019-12-13 19:30:00,16.31,35.11,4.0,81.0,983.65,120.0,ESE,26.0,Gade
2019-12-13 20:00:00,0.44,52.42,4.0,87.0,983.65,110.0,ESE,22.0,Gade
2019-12-13 20:30:00,19.18,45.52,5.0,81.0,983.65,110.0,ESE,22.0,Gade
2019-12-13 21:00:00,24.42,52.28,4.0,81.0,983.65,120.0,ESE,20.0,Gade
2019-12-13 21:30:00,20.69,42.68,4.0,81.0,983.65,130.0,SE,17.0,Gade
2019-12-13 22:00:00,32.57,59.9,4.0,81.0,983.65,130.0,SE,11.0,Gade
2019-12-13 22:30:00,20.92,59.57,4.0,81.0,982.65,140.0,SE,19.0,Gade
2019-12-13 23:00:00,19.57,37.08,4.0,81.0,982.65,130.0,SE,19.0,Gade
2019-12-13 23:30:00,15.58,29.83,4.0,81.0,982.65,120.0,ESE,13.0,Gade
2019-12-14 00:00:00,21.1,34.53,4.0,87.0,981.65,120.0,ESE,9.0,Gade
2019-12-14 00:30:00,19.56,38.43,4.0,87.0,981.65,120.0,ESE,11.0,Gade
2019-12-14 01:00:00,15.71,25.4,4.0,87.0,981.65,140.0,SE,13.0,Gade
2019-12-14 01:30:00,11.86,23.14,4.0,87.0,981.65,140.0,SE,13.0,Gade
2019-12-14 02:00:00,14.47,21.3,4.0,81.0,981.65,140.0,SE,17.0,Gade
2019-12-14 02:30:00,14.83,21.86,3.0,87.0,980.65,140.0,SE,13.0,Gade
2019-12-14 03:00:00,15.46,24.04,3.0,87.0,980.65,140.0,SE,15.0,Gade
2019-12-14 03:30:00,12.16,21.22,3.0,81.0,980.65,130.0,SE,15.0,Gade
2019-12-14 04:00:00,,,2.0,87.0,979.65,130.0,SE,11.0,Gade
2019-12-14 04:30:00,10.82,18.72,1.0,93.0,979.65,100.0,E,13.0,Gade
2019-12-14 05:00:00,14.34,28.55,2.0,87.0,979.65,130.0,SE,13.0,Gade
2019-12-14 05:30:00,17.9,33.83,2.0,87.0,979.65,130.0,SE,19.0,Gade
2019-12-14 06:00:00,13.56,25.67,2.0,87.0,978.65,140.0,SE,17.0,Gade
2019-12-14 06:30:00,11.28,17.84,2.0,87.0,978.65,130.0,SE,15.0,Gade
2019-12-14 07:00:00,14.48,21.25,2.0,87.0,978.65,120.0,ESE,13.0,Gade
2019-12-14 07:30:00,16.45,23.62,2.0,87.0,978.65,130.0,SE,20.0,Gade
2019-12-14 08:00:00,10.77,17.04,2.0,87.0,978.65,130.0,SE,20.0,Gade
2019-12-14 08:30:00,12.83,22.4,2.0,93.0,978.65,130.0,SE,17.0,Gade
2019-12-14 09:00:00,12.79,26.51,3.0,87.0,977.65,120.0,ESE,17.0,Gade
2019-12-14 09:30:00,20.27,47.56,2.0,93.0,977.65,130.0,SE,20.0,Gade
2019-12-14 10:00:00,20.96,44.04,2.0,93.0,977.65,120.0,ESE,20.0,Gade
2019-12-14 10:30:00,29.26,63.15,3.0,93.0,977.65,120.0,ESE,20.0,Gade
2019-12-14 11:00:00,21.94,58.14,3.0,93.0,977.65,120.0,ESE,22.0,Gade
2019-12-14 11:30:00,29.07,72.69,3.0,93.0,977.65,130.0,SE,24.0,Gade
2019-12-14 12:00:00,28.59,74.7,3.0,93.0,977.65,130.0,SE,26.0,Gade
2019-12-14 12:30:00,30.05,79.46,3.0,93.0,977.65,130.0,SE,24.0,Gade
2019-12-14 13:00:00,31.14,70.61,3.0,100.0,977.65,130.0,SE,22.0,Gade
2019-12-14 13:30:00,34.02,78.76,4.0,93.0,976.65,130.0,SE,22.0,Gade
2019-12-14 14:00:00,31.98,87.72,4.0,93.0,976.65,130.0,SE,20.0,Gade
2019-12-14 14:30:00,37.8,98.72,4.0,93.0,976.65,130.0,SE,20.0,Gade
2019-12-14 15:00:00,34.84,92.78,4.0,100.0,976.65,130.0,SE,17.0,Gade
2019-12-14 15:30:00,38.44,104.21,4.0,100.0,976.65,140.0,SE,17.0,Gade
2019-12-14 16:00:00,38.89,88.21,4.0,100.0,977.65,140.0,SE,15.0,Gade
2019-12-14 16:30:00,37.58,83.5,4.0,100.0,977.65,130.0,SE,13.0,Gade
2019-12-14 17:00:00,38.16,96.37,4.0,100.0,977.65,120.0,ESE,15.0,Gade
2019-12-14 17:30:00,34.14,83.41,5.0,93.0,977.65,120.0,ESE,15.0,Gade
2019-12-14 18:00:00,35.86,76.48,5.0,93.0,977.65,130.0,SE,11.0,Gade
2019-12-14 18:30:00,38.0,67.14,5.0,93.0,977.65,140.0,SE,11.0,Gade
2019-12-14 19:00:00,38.07,75.92,5.0,93.0,977.65,150.0,SSE,11.0,Gade
2019-12-14 19:30:00,32.8,56.55,4.0,100.0,977.65,160.0,SSE,7.0,Gade
2019-12-14 20:00:00,36.44,77.08,4.0,100.0,977.65,170.0,S,9.0,Gade
2019-12-14 20:30:00,29.52,50.0,4.0,100.0,978.65,170.0,S,9.0,Gade
2019-12-14 21:00:00,24.42,70.64,4.0,100.0,978.65,160.0,SSE,9.0,Gade
2019-12-14 21:30:00,20.04,32.61,4.0,100.0,978.65,160.0,SSE,9.0,Gade
2019-12-14 22:00:00,19.12,31.98,4.0,100.0,978.65,180.0,S,11.0,Gade
2019-12-14 22:30:00,16.24,25.07,4.0,100.0,979.65,170.0,S,11.0,Gade
2019-12-14 23:00:00,14.19,22.2,5.0,93.0,979.65,200.0,SSW,13.0,Gade
2019-12-14 23:30:00,9.07,13.77,5.0,93.0,979.65,210.0,SSW,15.0,Gade
2019-12-15 00:00:00,4.02,5.76,5.0,93.0,980.65,200.0,SSW,19.0,Gade
2019-12-15 00:30:00,5.07,7.63,5.0,93.0,980.65,210.0,SSW,22.0,Gade
2019-12-15 01:00:00,4.04,5.01,5.0,93.0,980.65,230.0,SW,26.0,Gade
2019-12-15 01:30:00,3.84,5.36,5.0,93.0,981.65,230.0,SW,26.0,Gade
2019-12-15 02:00:00,4.07,5.49,5.0,93.0,981.65,240.0,WSW,28.0,Gade
2019-12-15 02:30:00,2.96,3.63,5.0,93.0,982.65,240.0,WSW,31.0,Gade
2019-12-15 03:00:00,3.79,4.7,5.0,93.0,982.65,230.0,SW,26.0,Gade
2019-12-15 03:30:00,4.93,6.58,5.0,93.0,983.65,230.0,SW,31.0,Gade
2019-12-15 04:00:00,7.63,10.38,5.0,87.0,983.65,230.0,SW,30.0,Gade
2019-12-15 04:30:00,5.85,7.44,5.0,87.0,984.65,240.0,WSW,37.0,Gade
2019-12-15 05:00:00,,,4.0,93.0,984.65,230.0,SW,24.0,Gade
2019-12-15 05:30:00,10.21,13.06,4.0,87.0,984.65,210.0,SSW,19.0,Gade
2019-12-15 06:00:00,11.7,16.08,4.0,87.0,984.65,200.0,SSW,22.0,Gade
2019-12-15 06:30:00,16.54,27.14,4.0,87.0,984.65,210.0,SSW,26.0,Gade
2019-12-15 07:00:00,24.96,36.57,4.0,87.0,984.65,200.0,SSW,22.0,Gade
2019-12-15 07:30:00,24.21,37.83,4.0,87.0,984.65,200.0,SSW,22.0,Gade
2019-12-15 08:00:00,12.74,20.43,3.0,87.0,984.65,190.0,S,20.0,Gade
2019-12-15 08:30:00,12.91,21.25,3.0,87.0,984.65,190.0,S,19.0,Gade
2019-12-15 09:00:00,17.37,30.85,2.0,93.0,984.65,170.0,S,11.0,Gade
2019-12-15 09:30:00,23.33,45.15,3.0,93.0,983.65,160.0,SSE,15.0,Gade
2019-12-15 10:00:00,26.7,51.52,3.0,93.0,983.65,160.0,SSE,17.0,Gade
2019-12-15 10:30:00,10.67,25.24,4.0,87.0,983.65,150.0,SSE,20.0,Gade
2019-12-15 11:00:00,17.61,37.54,4.0,87.0,983.65,150.0,SSE,17.0,Gade
2019-12-15 11:30:00,19.03,42.53,4.0,87.0,982.65,140.0,SE,20.0,Gade
2019-12-15 12:00:00,29.52,61.91,3.0,93.0,981.65,140.0,SE,24.0,Gade
2019-12-15 12:30:00,30.69,64.53,2.0,93.0,980.65,120.0,ESE,30.0,Gade
2019-12-15 13:00:00,24.35,35.95,2.0,100.0,979.65,100.0,E,31.0,Gade
2019-12-15 13:30:00,34.78,50.89,2.0,93.0,977.65,100.0,E,31.0,Gade
2019-12-15 14:00:00,30.22,42.32,3.0,100.0,976.65,110.0,ESE,22.0,Gade
2019-12-15 14:30:00,22.84,33.12,3.0,100.0,976.65,180.0,S,20.0,Gade
2019-12-15 15:00:00,17.0,28.29,3.0,100.0,976.65,210.0,SSW,26.0,Gade
2019-12-15 15:30:00,12.34,16.01,3.0,100.0,976.65,240.0,WSW,17.0,Gade
2019-12-15 16:00:00,10.19,13.77,2.0,100.0,977.65,280.0,W,13.0,Gade
2019-12-15 16:30:00,9.26,13.12,2.0,93.0,977.65,280.0,W,15.0,Gade
2019-12-15 17:00:00,8.01,11.97,2.0,100.0,978.65,270.0,W,22.0,Gade
2019-12-15 17:30:00,12.05,16.83,3.0,100.0,980.65,280.0,W,26.0,Gade
2019-12-15 18:00:00,11.46,18.57,4.0,93.0,982.65,310.0,NW,28.0,Gade
2019-12-15 18:30:00,11.0,14.94,4.0,93.0,984.65,300.0,WNW,30.0,Gade
2019-12-15 19:00:00,9.98,13.87,4.0,93.0,985.65,300.0,WNW,20.0,Gade
2019-12-15 19:30:00,8.11,10.65,5.0,87.0,986.65,290.0,WNW,24.0,Gade
2019-12-15 20:00:00,10.4,14.97,4.0,93.0,988.65,290.0,WNW,22.0,Gade
2019-12-15 20:30:00,12.43,16.49,4.0,93.0,989.65,280.0,W,19.0,Gade
2019-12-15 21:00:00,11.53,15.61,4.0,93.0,990.65,260.0,W,15.0,Gade
2019-12-15 21:30:00,10.75,15.11,3.0,100.0,990.65,240.0,WSW,17.0,Gade
2019-12-15 22:00:00,16.29,23.24,3.0,100.0,991.65,240.0,WSW,15.0,Gade
2019-12-15 22:30:00,9.45,13.98,4.0,93.0,992.65,230.0,SW,20.0,Gade
2019-12-15 23:00:00,4.78,6.23,4.0,93.0,992.65,220.0,SW,19.0,Gade
2019-12-15 23:30:00,5.34,6.14,4.0,93.0,993.65,220.0,SW,13.0,Gade
2019-12-16 00:00:00,3.31,4.13,4.0,93.0,993.65,220.0,SW,15.0,Gade
2019-12-16 00:30:00,5.32,7.36,5.0,87.0,994.65,240.0,WSW,28.0,Gade
2019-12-16 01:00:00,2.73,3.29,4.0,93.0,994.65,240.0,WSW,19.0,Gade
2019-12-16 01:30:00,3.27,4.23,4.0,93.0,995.65,240.0,WSW,19.0,Gade
2019-12-16 02:00:00,3.23,2.89,4.0,93.0,995.65,230.0,SW,20.0,Gade
2019-12-16 02:30:00,3.73,4.23,3.0,93.0,996.65,220.0,SW,19.0,Gade
2019-12-16 03:00:00,5.36,6.04,3.0,93.0,996.65,220.0,SW,20.0,Gade
2019-12-16 03:30:00,5.39,5.79,3.0,93.0,996.65,220.0,SW,24.0,Gade
2019-12-16 04:00:00,4.82,5.47,3.0,93.0,996.65,220.0,SW,24.0,Gade
2019-12-16 04:30:00,7.23,8.93,3.0,93.0,997.65,220.0,SW,22.0,Gade
2019-12-16 05:00:00,10.14,19.85,3.0,87.0,997.65,210.0,SSW,22.0,Gade
2019-12-16 05:30:00,35.04,52.71,3.0,87.0,997.65,210.0,SSW,19.0,Gade
2019-12-16 06:00:00,,,3.0,93.0,997.65,200.0,SSW,15.0,Gade
2019-12-16 06:30:00,45.73,145.72,3.0,93.0,997.65,190.0,S,17.0,Gade
2019-12-16 07:00:00,47.53,116.86,4.0,87.0,997.65,190.0,S,15.0,Gade
2019-12-16 07:30:00,55.42,103.56,4.0,87.0,997.65,190.0,S,15.0,Gade
2019-12-16 08:00:00,51.49,94.08,4.0,87.0,997.65,190.0,S,13.0,Gade
2019-12-16 08:30:00,53.89,88.73,4.0,93.0,997.65,190.0,S,13.0,Gade
2019-12-16 09:00:00,29.77,59.82,5.0,93.0,997.65,180.0,S,22.0,Gade
2019-12-16 09:30:00,41.07,67.86,5.0,93.0,997.65,190.0,S,24.0,Gade
2019-12-16 10:00:00,30.73,47.97,5.0,93.0,997.65,200.0,SSW,28.0,Gade
2019-12-16 10:30:00,22.78,39.51,5.0,93.0,997.65,200.0,SSW,28.0,Gade
2019-12-16 11:00:00,20.54,33.03,5.0,93.0,997.65,220.0,SW,28.0,Gade
2019-12-16 11:30:00,36.02,64.85,5.0,93.0,997.65,210.0,SSW,26.0,Gade
2019-12-16 12:00:00,31.04,78.25,5.0,93.0,997.65,210.0,SSW,31.0,Gade
2019-12-16 12:30:00,33.87,76.88,5.0,87.0,997.65,220.0,SW,33.0,Gade
2019-12-16 13:00:00,35.13,89.25,5.0,87.0,997.65,220.0,SW,33.0,Gade
2019-12-16 13:30:00,34.7,58.1,4.0,93.0,997.65,200.0,SSW,26.0,Gade
2019-12-16 14:00:00,35.12,87.72,4.0,93.0,997.65,200.0,SSW,26.0,Gade
2019-12-16 14:30:00,37.8,73.63,5.0,93.0,997.65,190.0,S,22.0,Gade
2019-12-16 15:00:00,38.35,108.51,5.0,93.0,997.65,210.0,SSW,24.0,Gade
2019-12-16 15:30:00,38.44,89.58,5.0,93.0,997.65,210.0,SSW,20.0,Gade
2019-12-16 16:00:00,38.89,68.75,5.0,93.0,997.65,210.0,SSW,19.0,Gade
2019-12-16 16:30:00,37.58,83.5,5.0,93.0,997.65,200.0,SSW,20.0,Gade
2019-12-16 17:00:00,38.16,77.11,5.0,93.0,997.65,200.0,SSW,17.0,Gade
2019-12-16 17:30:00,34.14,83.41,5.0,93.0,998.65,220.0,SW,15.0,Gade
2019-12-16 18:00:00,35.86,66.74,5.0,93.0,998.65,240.0,WSW,13.0,Gade
2019-12-16 18:30:00,38.0,67.14,5.0,93.0,998.65,210.0,SSW,13.0,Gade
2019-12-16 19:00:00,26.88,42.65,4.0,100.0,998.65,280.0,W,4.0,Gade
2019-12-16 19:30:00,20.35,28.15,4.0,100.0,998.65,190.0,S,13.0,Gade
2019-12-16 20:00:00,19.55,28.34,5.0,93.0,998.65,190.0,S,17.0,Gade
2019-12-16 20:30:00,15.59,24.31,5.0,93.0,998.65,200.0,SSW,15.0,Gade
2019-12-16 21:00:00,16.22,22.36,5.0,93.0,998.65,210.0,SSW,19.0,Gade
2019-12-16 21:30:00,11.59,17.65,5.0,93.0,999.64,250.0,WSW,17.0,Gade
2019-12-16 22:00:00,12.49,18.7,5.0,93.0,999.64,230.0,SW,15.0,Gade
2019-12-16 22:30:00,11.51,15.99,5.0,93.0,999.64,230.0,SW,19.0,Gade
2019-12-16 23:00:00,8.32,12.51,5.0,93.0,999.64,220.0,SW,20.0,Gade
2019-12-16 23:30:00,9.22,12.72,5.0,93.0,999.64,220.0,SW,22.0,Gade
2019-12-17 00:00:00,7.57,8.78,4.0,100.0,1000.64,220.0,SW,20.0,Gade
2019-12-17 00:30:00,7.94,10.75,4.0,93.0,1000.64,230.0,SW,17.0,Gade
2019-12-17 01:00:00,6.41,7.38,4.0,93.0,1000.64,220.0,SW,13.0,Gade
2019-12-17 01:30:00,5.85,6.66,4.0,93.0,1000.64,210.0,SSW,11.0,Gade
2019-12-17 02:00:00,,,4.0,93.0,1000.64,210.0,SSW,11.0,Gade
2019-12-17 02:30:00,7.86,10.6,3.0,93.0,1000.64,200.0,SSW,13.0,Gade
2019-12-17 03:00:00,6.04,8.57,3.0,93.0,1000.64,200.0,SSW,9.0,Gade
2019-12-17 03:30:00,13.83,16.58,2.0,100.0,1001.64,190.0,S,9.0,Gade
2019-12-17 04:00:00,,,2.0,100.0,1001.64,190.0,S,11.0,Gade
2019-12-17 04:30:00,22.77,39.43,3.0,100.0,1001.64,190.0,S,13.0,Gade
2019-12-17 05:00:00,14.94,20.08,3.0,100.0,1001.64,190.0,S,13.0,Gade
2019-12-17 05:30:00,18.74,30.43,3.0,100.0,1001.64,180.0,S,11.0,Gade
2019-12-17 06:00:00,31.19,65.6,3.0,100.0,1001.64,150.0,SSE,7.0,Gade
2019-12-17 06:30:00,35.67,71.95,3.0,100.0,1001.64,170.0,S,11.0,Gade
2019-12-17 07:00:00,47.53,116.86,4.0,100.0,1001.64,160.0,SSE,11.0,Gade
2019-12-17 07:30:00,55.42,103.56,4.0,100.0,1001.64,170.0,S,9.0,Gade
2019-12-17 08:00:00,33.14,94.08,4.0,100.0,1001.64,170.0,S,9.0,Gade
2019-12-17 08:30:00,49.6,88.73,4.0,100.0,1001.64,170.0,S,9.0,Gade
2019-12-17 09:00:00,41.5,101.68,5.0,100.0,1001.64,150.0,SSE,6.0,Gade
2019-12-17 09:30:00,41.25,102.14,4.0,100.0,1001.64,150.0,SSE,4.0,Gade
2019-12-17 10:00:00,34.76,106.38,5.0,100.0,1001.64,170.0,S,6.0,Gade
2019-12-17 10:30:00,34.29,87.32,5.0,100.0,1001.64,170.0,S,9.0,Gade
2019-12-17 11:00:00,34.18,84.91,5.0,100.0,1001.64,160.0,SSE,13.0,Gade
2019-12-17 11:30:00,38.21,96.24,5.0,100.0,1001.64,140.0,SE,7.0,Gade
2019-12-17 12:00:00,31.04,87.48,5.0,100.0,1001.64,120.0,ESE,6.0,Gade
2019-12-17 12:30:00,33.87,114.13,5.0,100.0,1001.64,70.0,ENE,6.0,Gade
2019-12-17 13:00:00,35.13,89.25,5.0,100.0,1000.64,80.0,E,7.0,Gade
2019-12-17 13:30:00,34.78,112.48,5.0,100.0,1000.64,60.0,ENE,7.0,Gade
2019-12-17 14:00:00,35.12,107.13,5.0,100.0,999.64,70.0,ENE,9.0,Gade
2019-12-17 14:30:00,37.8,98.72,5.0,100.0,999.64,80.0,E,9.0,Gade
2019-12-17 15:00:00,38.35,108.51,5.0,100.0,999.64,80.0,E,9.0,Gade
2019-12-17 15:30:00,38.44,104.21,5.0,100.0,999.64,70.0,ENE,9.0,Gade
2019-12-17 16:00:00,38.89,112.36,5.0,100.0,999.64,70.0,ENE,9.0,Gade
2019-12-17 16:30:00,,,5.0,100.0,998.65,50.0,NE,9.0,Gade
2019-12-17 17:00:00,,,5.0,100.0,998.65,50.0,NE,11.0,Gade
2019-12-17 17:30:00,34.14,83.41,5.0,100.0,998.65,40.0,NE,13.0,Gade
2019-12-17 18:00:00,35.86,76.48,5.0,100.0,998.65,50.0,NE,15.0,Gade
2019-12-17 18:30:00,38.0,67.14,5.0,100.0,997.65,40.0,NE,15.0,Gade
2019-12-17 19:00:00,38.07,75.92,5.0,100.0,996.65,40.0,NE,17.0,Gade
2019-12-17 19:30:00,23.77,48.54,5.0,100.0,996.65,50.0,NE,13.0,Gade
2019-12-17 20:00:00,24.38,71.01,5.0,100.0,996.65,50.0,NE,15.0,Gade
2019-12-17 20:30:00,29.52,50.0,5.0,100.0,996.65,50.0,NE,15.0,Gade
2019-12-17 21:00:00,40.91,76.64,5.0,100.0,996.65,50.0,NE,13.0,Gade
2019-12-17 21:30:00,31.81,53.34,5.0,100.0,995.65,40.0,NE,11.0,Gade
2019-12-17 22:00:00,32.57,59.9,5.0,100.0,995.65,30.0,NNE,13.0,Gade
2019-12-17 22:30:00,34.18,64.88,5.0,100.0,995.65,30.0,NNE,7.0,Gade
2019-12-17 23:00:00,32.42,63.09,5.0,100.0,995.65,20.0,NNE,13.0,Gade
2019-12-17 23:30:00,15.58,29.83,5.0,100.0,995.65,30.0,NNE,13.0,Gade
2019-12-18 00:00:00,14.34,24.72,5.0,100.0,995.65,30.0,NNE,11.0,Gade
2019-12-18 00:30:00,6.54,7.8,5.0,100.0,994.65,20.0,NNE,13.0,Gade
2019-12-18 01:00:00,4.59,5.83,5.0,100.0,994.65,10.0,N,6.0,Gade
2019-12-18 01:30:00,4.02,4.46,5.0,100.0,995.65,360.0,N,6.0,Gade
2019-12-18 02:00:00,3.52,4.19,5.0,100.0,994.65,340.0,NNW,7.0,Gade
2019-12-18 02:30:00,3.54,4.21,5.0,100.0,995.65,340.0,NNW,7.0,Gade
2019-12-18 03:00:00,2.45,3.1,4.0,100.0,995.65,330.0,NNW,11.0,Gade
2019-12-18 03:30:00,3.77,5.37,4.0,100.0,995.65,310.0,NW,7.0,Gade
2019-12-18 04:00:00,3.5,4.51,4.0,100.0,996.65,300.0,WNW,11.0,Gade
2019-12-18 04:30:00,4.38,5.81,5.0,100.0,997.65,280.0,W,13.0,Gade
2019-12-18 05:00:00,,,5.0,93.0,998.65,290.0,WNW,11.0,Gade
2019-12-18 05:30:00,11.38,17.17,5.0,93.0,998.65,290.0,WNW,11.0,Gade
2019-12-18 06:00:00,9.94,14.13,5.0,93.0,999.64,290.0,WNW,11.0,Gade
2019-12-18 06:30:00,25.49,33.11,5.0,93.0,1000.64,270.0,W,13.0,Gade
2019-12-18 07:00:00,27.48,48.92,5.0,93.0,1000.64,270.0,W,9.0,Gade
2019-12-18 07:30:00,55.42,103.56,4.0,100.0,1001.64,290.0,WNW,9.0,Gade
2019-12-18 08:00:00,51.49,154.78,4.0,100.0,1001.64,230.0,SW,9.0,Gade
2019-12-18 08:30:00,53.89,138.48,4.0,100.0,1002.64,230.0,SW,9.0,Gade
