Recorded;CO;NO2;SO2;NOx;PM_2.5_Lvs;comment
06-03-2020 18:00:00;0.53;87.8;4.21;253.69;;Data er manuelt kontrolleret
06-03-2020 17:30:00;0.44;69.4;3.4;197.33;;Data er manuelt kontrolleret
06-03-2020 17:00:00;0.43;84.36;4.31;245.02;;Data er manuelt kontrolleret
06-03-2020 16:30:00;0.3;57.86;3.1;165.5;;Data er manuelt kontrolleret
06-03-2020 16:00:00;0.36;37.3;4.1;192.44;;Data er manuelt kontrolleret
06-03-2020 15:30:00;0.34;97.39;5.45;271.35;;Data er manuelt kontrolleret
06-03-2020 15:00:00;0.49;86.66;6.79;317.9;;Data er manuelt kontrolleret
06-03-2020 14:30:00;0.44;117.63;8.2;376.76;;Data er manuelt kontrolleret
06-03-2020 14:00:00;0.37;81.86;7.28;282;;Data er manuelt kontrolleret
06-03-2020 13:30:00;0.31;55.37;5.12;227.09;;Data er manuelt kontrolleret
06-03-2020 13:00:00;0.28;60.42;4.45;208.12;;Data er manuelt kontrolleret
06-03-2020 12:30:00;0.24;18.29;4.61;153.93;;Data er manuelt kontrolleret
06-03-2020 12:00:00;0.25;27.3;4.12;161.34;;Data er manuelt kontrolleret
06-03-2020 11:30:00;0.27;70.82;4.55;173.26;;Data er manuelt kontrolleret
06-03-2020 11:00:00;0.24;52.33;6.25;174.38;;Data er manuelt kontrolleret
06-03-2020 10:30:00;0.19;46.84;4.98;162.65;;Data er manuelt kontrolleret
06-03-2020 10:00:00;0.31;65.57;4.69;205.93;;Data er manuelt kontrolleret
06-03-2020 09:00:00;0.18;50.81;4.07;141.08;;Data er manuelt kontrolleret
06-03-2020 08:30:00;0.19;48.27;2.96;123.46;;Data er manuelt kontrolleret
06-03-2020 08:00:00;0.2;72.33;3.34;172.19;;Data er manuelt kontrolleret
06-03-2020 07:30:00;0.37;121.73;5.04;312.73;;Data er manuelt kontrolleret
06-03-2020 07:00:00;0.3;71.94;3.88;206.74;;Data er manuelt kontrolleret
06-03-2020 06:30:00;0.33;51.3;3.66;195.28;;Data er manuelt kontrolleret
06-03-2020 06:00:00;0.17;67.86;1.88;120.65;;Data er manuelt kontrolleret
06-03-2020 05:30:00;0.15;45.21;1.4;91.96;;Data er manuelt kontrolleret
06-03-2020 05:00:00;0.19;32.36;0.78;64.6;;Data er manuelt kontrolleret
06-03-2020 04:30:00;0.13;27.07;0.48;41.93;;Data er manuelt kontrolleret
06-03-2020 03:30:00;0.14;20.26;0.13;27.56;;Data er manuelt kontrolleret
06-03-2020 03:00:00;0.12;19.05;0.29;24.33;;Data er manuelt kontrolleret
06-03-2020 02:30:00;0.12;32.58;0.56;42.66;;Data er manuelt kontrolleret
06-03-2020 02:00:00;0.11;21.58;0.29;25.85;;Data er manuelt kontrolleret
06-03-2020 01:30:00;0.13;19.53;0.29;24.02;;Data er manuelt kontrolleret
06-03-2020 00:30:00;0.12;26.05;0.61;43.82;;Data er manuelt kontrolleret
06-03-2020 00:00:00;0.17;18.16;0.51;33.62;10.4;Data er manuelt kontrolleret
05-03-2020 23:30:00;0.2;28.64;0.7;53.73;;Data er manuelt kontrolleret
05-03-2020 23:00:00;0.32;49.52;1.45;106.37;;Data er manuelt kontrolleret
05-03-2020 22:30:00;0.33;50.18;1.53;114.63;;Data er manuelt kontrolleret
05-03-2020 22:00:00;0.27;30.98;1.15;73.74;;Data er manuelt kontrolleret
05-03-2020 21:30:00;0.36;34.19;0.91;66.28;;Data er manuelt kontrolleret
05-03-2020 21:00:00;0.24;30.3;1.02;71.22;;Data er manuelt kontrolleret
05-03-2020 20:30:00;0.28;35.64;1.15;77.78;;Data er manuelt kontrolleret
05-03-2020 20:00:00;0.41;30.79;0.88;64.8;;Data er manuelt kontrolleret
05-03-2020 19:30:00;0.18;27.94;0.8;59.74;;Data er manuelt kontrolleret
05-03-2020 19:00:00;0.24;38.09;1.29;84.02;;Data er manuelt kontrolleret
05-03-2020 18:30:00;0.22;46.58;1.21;84.92;;Data er manuelt kontrolleret
05-03-2020 18:00:00;0.27;53.69;1.61;101.49;;Data er manuelt kontrolleret
05-03-2020 17:30:00;0.26;56.17;2.18;127.9;;Data er manuelt kontrolleret
05-03-2020 17:00:00;0.22;51.49;1.47;109.53;;Data er manuelt kontrolleret
05-03-2020 16:30:00;0.15;34.31;0.88;57.16;;Data er manuelt kontrolleret
05-03-2020 16:00:00;0.15;25.41;0.59;39.42;;Data er manuelt kontrolleret
05-03-2020 15:30:00;0.25;26.61;4.06;162.73;;Data er manuelt kontrolleret
05-03-2020 15:00:00;0.22;56.96;;119.9;;Data er manuelt kontrolleret
05-03-2020 14:30:00;0.09;25.02;;41.71;;Data er manuelt kontrolleret
05-03-2020 14:00:00;0.09;28.04;;53.78;;Data er manuelt kontrolleret
05-03-2020 13:30:00;0.06;28.09;;51.97;;Data er manuelt kontrolleret
05-03-2020 13:00:00;0.02;26.7;;55.03;;Data er manuelt kontrolleret
05-03-2020 12:30:00;0.02;33.55;;51.45;;Data er manuelt kontrolleret
05-03-2020 12:00:00;-0.02;19.22;;30.21;;Data er manuelt kontrolleret
05-03-2020 11:30:00;;20.49;;38;;Data er manuelt kontrolleret
05-03-2020 11:00:00;;22.35;;36.11;;Data er manuelt kontrolleret
05-03-2020 10:30:00;0.08;32.12;1.59;63.45;;Data er manuelt kontrolleret
05-03-2020 10:00:00;0.08;26.55;1.5;57.86;;Data er manuelt kontrolleret
05-03-2020 09:30:00;0.08;33.83;1.72;74.02;;Data er manuelt kontrolleret
05-03-2020 09:00:00;0.09;45.67;2.02;96.74;;Data er manuelt kontrolleret
05-03-2020 08:30:00;0.19;61.05;3.15;158.29;;Data er manuelt kontrolleret
05-03-2020 08:00:00;0.32;71.6;5.48;258.43;;Data er manuelt kontrolleret
05-03-2020 07:30:00;0.3;79.14;4.71;233.08;;Data er manuelt kontrolleret
05-03-2020 07:00:00;0.26;69.34;4.33;206.57;;Data er manuelt kontrolleret
05-03-2020 06:30:00;0.21;71.56;3.92;190.41;;Data er manuelt kontrolleret
05-03-2020 06:00:00;0.18;53.01;2.41;117.06;;Data er manuelt kontrolleret
05-03-2020 05:30:00;0.08;49.6;1.7;88.67;;Data er manuelt kontrolleret
05-03-2020 04:30:00;0.03;43.87;1.5;73.08;;Data er manuelt kontrolleret
05-03-2020 04:00:00;0.03;6.89;0.84;8.15;;Data er manuelt kontrolleret
05-03-2020 03:30:00;0.03;10.41;0.9;13.11;;Data er manuelt kontrolleret
05-03-2020 03:00:00;0.03;8.34;0.79;11;;Data er manuelt kontrolleret
05-03-2020 02:30:00;0.03;5.62;0.74;6.33;;Data er manuelt kontrolleret
05-03-2020 02:00:00;0.03;4.81;0.79;5.79;;Data er manuelt kontrolleret
05-03-2020 01:30:00;0.03;4.3;0.79;4.71;;Data er manuelt kontrolleret
05-03-2020 01:00:00;0.02;5.93;0.76;6.39;;Data er manuelt kontrolleret
05-03-2020 00:30:00;0.03;4.47;0.71;4.89;;Data er manuelt kontrolleret
05-03-2020 00:00:00;0.05;5.83;0.74;6.91;6.7;Data er manuelt kontrolleret
04-03-2020 23:30:00;0.06;9.14;0.79;11.85;;Data er manuelt kontrolleret
04-03-2020 23:00:00;0.07;11.19;0.82;14.61;;Data er manuelt kontrolleret
04-03-2020 22:30:00;0.12;29.79;3.84;127.96;;Data er manuelt kontrolleret
04-03-2020 22:00:00;0.08;25.74;1.09;40.33;;Data er manuelt kontrolleret
04-03-2020 21:30:00;0.08;21.79;0.93;30.43;;Data er manuelt kontrolleret
04-03-2020 21:00:00;0.14;30.62;1.04;42.62;;Data er manuelt kontrolleret
04-03-2020 20:30:00;0.13;29.83;1.18;42.37;;Data er manuelt kontrolleret
04-03-2020 20:00:00;0.11;24.82;1.18;35.87;;Data er manuelt kontrolleret
04-03-2020 19:30:00;0.11;26.44;0.98;35.9;;Data er manuelt kontrolleret
04-03-2020 19:00:00;0.08;27.75;1.45;53.69;;Data er manuelt kontrolleret
04-03-2020 18:30:00;0.07;39.93;1.64;65.52;;Data er manuelt kontrolleret
04-03-2020 18:00:00;0.13;34.04;1.39;52.66;;Data er manuelt kontrolleret
04-03-2020 17:30:00;0.18;50.38;1.78;89.95;;Data er manuelt kontrolleret
04-03-2020 17:00:00;0.13;43.66;1.58;71.9;;Data er manuelt kontrolleret
04-03-2020 16:30:00;0.18;47.7;2.11;98.85;;Data er manuelt kontrolleret
04-03-2020 16:00:00;0.22;41.17;1.67;74.38;;Data er manuelt kontrolleret
04-03-2020 15:30:00;0.14;33.92;1.5;59.96;;Data er manuelt kontrolleret
04-03-2020 15:00:00;0.14;36.63;1.5;69.42;;Data er manuelt kontrolleret
04-03-2020 14:30:00;0.06;18.37;1.17;30.07;;Data er manuelt kontrolleret
04-03-2020 14:00:00;0.08;19.76;1.45;35.8;;Data er manuelt kontrolleret
04-03-2020 13:30:00;0.06;23.29;1.34;42.14;;Data er manuelt kontrolleret
04-03-2020 13:00:00;0.03;13.57;0.93;21.31;;Data er manuelt kontrolleret
04-03-2020 12:30:00;0.07;29.8;1.47;54.82;;Data er manuelt kontrolleret
04-03-2020 12:00:00;0.05;20.76;1.31;38.53;;Data er manuelt kontrolleret
04-03-2020 11:30:00;0.07;21.07;1.12;36.5;;Data er manuelt kontrolleret
04-03-2020 11:00:00;0.05;18.16;0.98;32.02;;Data er manuelt kontrolleret
04-03-2020 10:30:00;0.08;21.28;1.17;36.71;;Data er manuelt kontrolleret
04-03-2020 10:00:00;0.08;25.35;1.15;41.2;;Data er manuelt kontrolleret
04-03-2020 09:30:00;0.12;39.04;1.75;75.94;;Data er manuelt kontrolleret
04-03-2020 09:00:00;0.12;38.58;2.08;90.76;;Data er manuelt kontrolleret
04-03-2020 08:30:00;0.25;75.05;4.3;219.28;;Data er manuelt kontrolleret
04-03-2020 08:00:00;0.33;84.04;6.2;302.81;;Data er manuelt kontrolleret
04-03-2020 07:30:00;0.27;56.47;3.2;148.85;;Data er manuelt kontrolleret
04-03-2020 07:00:00;0.24;49.91;3.73;180.11;;Data er manuelt kontrolleret
04-03-2020 06:30:00;0.05;16.25;0.95;25.11;;Data er manuelt kontrolleret
04-03-2020 06:00:00;0.03;11.58;0.79;16.03;;Data er manuelt kontrolleret
04-03-2020 05:30:00;0.03;12.63;0.76;22.16;;Data er manuelt kontrolleret
04-03-2020 05:00:00;0.03;8.74;0.71;13.15;;Data er manuelt kontrolleret
04-03-2020 04:30:00;0.05;5.99;0.71;6.99;;Data er manuelt kontrolleret
04-03-2020 03:30:00;0.05;7.54;0.76;9.02;;Data er manuelt kontrolleret
04-03-2020 03:00:00;0.03;12.68;0.82;15.15;;Data er manuelt kontrolleret
04-03-2020 02:30:00;0.05;11.33;0.84;14.13;;Data er manuelt kontrolleret
04-03-2020 02:00:00;0.06;12.86;0.93;18.45;;Data er manuelt kontrolleret
04-03-2020 01:30:00;0.07;15.05;0.84;18.15;;Data er manuelt kontrolleret
04-03-2020 01:00:00;0.09;16.09;0.87;21.35;;Data er manuelt kontrolleret
04-03-2020 00:30:00;0.13;26.49;1.06;36.91;;Data er manuelt kontrolleret
04-03-2020 00:00:00;0.18;30.33;0.95;38.81;6.39;Data er manuelt kontrolleret
03-03-2020 23:30:00;0.18;35.48;1.06;49.33;;Data er manuelt kontrolleret
03-03-2020 23:00:00;0.19;46.27;1.31;71.14;;Data er manuelt kontrolleret
03-03-2020 22:30:00;0.22;46.87;3.01;143.23;;Data er manuelt kontrolleret
03-03-2020 22:00:00;0.22;59.8;3.59;140.96;;Data er manuelt kontrolleret
03-03-2020 21:30:00;0.2;33.6;1.5;68.23;;Data er manuelt kontrolleret
03-03-2020 21:00:00;0.17;25.67;1.47;55.09;;Data er manuelt kontrolleret
03-03-2020 20:30:00;0.12;21.38;1.64;54.71;;Data er manuelt kontrolleret
03-03-2020 20:00:00;0.09;16.51;1.25;34.22;;Data er manuelt kontrolleret
03-03-2020 19:30:00;0.06;19.19;1.25;35.24;;Data er manuelt kontrolleret
03-03-2020 19:00:00;0.13;18.87;1.8;58.88;;Data er manuelt kontrolleret
03-03-2020 18:30:00;0.14;3.44;2.13;84.26;;Data er manuelt kontrolleret
03-03-2020 18:00:00;0.18;35.9;1.91;75.47;;Data er manuelt kontrolleret
03-03-2020 17:30:00;0.25;63.08;4.25;187.61;;Data er manuelt kontrolleret
03-03-2020 17:00:00;0.19;43.55;2.82;123.94;;Data er manuelt kontrolleret
03-03-2020 16:30:00;0.25;60.36;3.29;152.74;;Data er manuelt kontrolleret
03-03-2020 16:00:00;0.21;55.59;3.7;160.68;;Data er manuelt kontrolleret
03-03-2020 15:30:00;0.24;90.2;5.07;222.18;;Data er manuelt kontrolleret
03-03-2020 15:00:00;0.26;41.79;3.75;155.62;;Data er manuelt kontrolleret
03-03-2020 14:30:00;0.15;26.15;2.13;75.28;;Data er manuelt kontrolleret
03-03-2020 14:00:00;0.15;22.33;2.85;95.15;;Data er manuelt kontrolleret
03-03-2020 13:30:00;0.14;25.18;2;66.46;;Data er manuelt kontrolleret
03-03-2020 13:00:00;0.09;37.31;2.27;75.34;;Data er manuelt kontrolleret
