station_id,Recorded,NO2,NOx
Oesterbro,2020-01-19 07:30:00,74.26,2.37
Vesterbro,2020-01-19 07:30:00,3.97,5.56
Vesterbro,2020-01-19 08:00:00,7.13,11.5
Oesterbro,2020-01-19 08:00:00,75.86,1.74
Vesterbro,2020-01-19 08:30:00,4.23,6.18
Oesterbro,2020-01-19 08:30:00,74.82,2.61
Vesterbro,2020-01-19 09:00:00,8.07,11.42
Oesterbro,2020-01-19 09:00:00,74.24,3.17
Vesterbro,2020-01-19 09:30:00,7.44,10.84
Oesterbro,2020-01-19 09:30:00,73.85,4.17
Vesterbro,2020-01-19 10:00:00,9.7,14.51
Oesterbro,2020-01-19 10:00:00,74.88,4.66
Vesterbro,2020-01-19 10:30:00,9.94,14.49
Oesterbro,2020-01-19 10:30:00,73.43,5.96
Vesterbro,2020-01-19 11:00:00,8.71,15.62
Oesterbro,2020-01-19 11:00:00,74.68,5.4
Vesterbro,2020-01-19 11:30:00,5.48,8.63
Oesterbro,2020-01-19 11:30:00,77.55,3.89
Oesterbro,2020-01-19 12:00:00,76.99,4.53
Vesterbro,2020-01-19 12:00:00,8.31,12.88
Vesterbro,2020-01-19 12:30:00,8.33,12.31
Oesterbro,2020-01-19 12:30:00,77.09,5.0
Oesterbro,2020-01-19 13:00:00,75.12,6.19
Vesterbro,2020-01-19 13:00:00,9.13,14.0
Oesterbro,2020-01-19 13:30:00,75.97,5.48
Vesterbro,2020-01-19 13:30:00,11.25,16.5
Vesterbro,2020-01-19 14:00:00,9.67,14.62
Oesterbro,2020-01-19 14:00:00,73.43,7.09
Vesterbro,2020-01-19 14:30:00,13.34,20.58
Oesterbro,2020-01-19 14:30:00,74.07,6.9
Oesterbro,2020-01-19 15:00:00,72.62,7.55
Vesterbro,2020-01-19 15:00:00,14.98,21.79
Oesterbro,2020-01-19 15:30:00,72.51,7.6
Vesterbro,2020-01-19 15:30:00,20.85,29.95
Oesterbro,2020-01-19 16:00:00,68.27,10.13
Vesterbro,2020-01-19 16:00:00,22.79,32.93
Vesterbro,2020-01-19 16:30:00,18.93,26.7
Oesterbro,2020-01-19 16:30:00,64.87,12.17
Oesterbro,2020-01-19 17:00:00,66.13,10.23
Vesterbro,2020-01-19 17:00:00,17.32,24.53
Vesterbro,2020-01-19 17:30:00,19.56,26.87
Oesterbro,2020-01-19 17:30:00,64.04,12.4
Vesterbro,2020-01-19 18:00:00,16.49,22.2
Oesterbro,2020-01-19 18:00:00,66.51,10.0
Vesterbro,2020-01-19 18:30:00,16.09,21.92
Oesterbro,2020-01-19 18:30:00,60.06,14.6
Vesterbro,2020-01-19 19:00:00,12.42,16.39
Oesterbro,2020-01-19 19:00:00,62.4,12.28
Vesterbro,2020-01-19 19:30:00,13.23,16.67
Oesterbro,2020-01-19 19:30:00,59.77,14.47
Oesterbro,2020-01-19 20:00:00,60.5,12.9
Vesterbro,2020-01-19 20:00:00,10.77,13.8
Oesterbro,2020-01-19 20:30:00,67.17,7.8
Vesterbro,2020-01-19 20:30:00,9.32,12.08
Vesterbro,2020-01-19 21:00:00,7.72,10.77
Oesterbro,2020-01-19 21:00:00,67.13,6.88
Oesterbro,2020-01-19 21:30:00,69.88,5.21
Vesterbro,2020-01-19 21:30:00,6.88,9.23
Oesterbro,2020-01-19 22:00:00,71.04,4.25
Vesterbro,2020-01-19 22:00:00,5.55,8.4
Vesterbro,2020-01-19 22:30:00,4.05,5.76
Oesterbro,2020-01-19 22:30:00,70.45,4.65
Vesterbro,2020-01-19 23:00:00,3.74,5.7
Oesterbro,2020-01-19 23:00:00,69.6,4.29
Vesterbro,2020-01-19 23:30:00,3.02,4.65
Oesterbro,2020-01-19 23:30:00,68.93,2.41
Oesterbro,2020-01-20 00:00:00,71.56,1.74
Vesterbro,2020-01-20 00:00:00,2.23,3.05
Vesterbro,2020-01-20 00:30:00,1.59,2.28
Oesterbro,2020-01-20 00:30:00,70.93,1.76
Vesterbro,2020-01-20 01:00:00,1.24,2.3
Oesterbro,2020-01-20 01:00:00,,1.62
Oesterbro,2020-01-20 01:30:00,70.87,1.49
Vesterbro,2020-01-20 01:30:00,1.9,3.09
Oesterbro,2020-01-20 02:00:00,69.28,2.22
Vesterbro,2020-01-20 02:00:00,2.14,3.16
Oesterbro,2020-01-20 02:30:00,69.6,1.97
Vesterbro,2020-01-20 02:30:00,1.64,2.48
Vesterbro,2020-01-20 03:00:00,2.27,3.22
Oesterbro,2020-01-20 03:00:00,69.26,2.39
Oesterbro,2020-01-20 03:30:00,69.44,2.02
Vesterbro,2020-01-20 03:30:00,1.87,2.7
Vesterbro,2020-01-20 04:30:00,3.23,4.25
Oesterbro,2020-01-20 04:30:00,67.15,4.07
Vesterbro,2020-01-20 05:00:00,2.91,4.54
Oesterbro,2020-01-20 05:00:00,65.86,5.4
Vesterbro,2020-01-20 05:30:00,4.95,7.94
Oesterbro,2020-01-20 05:30:00,65.63,6.38
Vesterbro,2020-01-20 06:00:00,6.62,10.73
Oesterbro,2020-01-20 06:00:00,65.15,6.8
Oesterbro,2020-01-20 06:30:00,61.81,9.06
Vesterbro,2020-01-20 06:30:00,10.19,15.9
Vesterbro,2020-01-20 07:00:00,10.23,17.5
Oesterbro,2020-01-20 07:00:00,62.3,8.27
Oesterbro,2020-01-20 07:30:00,62.6,8.4
Vesterbro,2020-01-20 07:30:00,9.88,18.75
Oesterbro,2020-01-20 08:00:00,63.47,7.83
Vesterbro,2020-01-20 08:00:00,8.25,15.61
Vesterbro,2020-01-20 08:30:00,6.8,12.01
Oesterbro,2020-01-20 08:30:00,63.63,6.62
Vesterbro,2020-01-20 09:00:00,6.84,11.52
Oesterbro,2020-01-20 09:00:00,62.66,5.93
Oesterbro,2020-01-20 09:30:00,60.33,7.19
Vesterbro,2020-01-20 09:30:00,7.76,13.63
Oesterbro,2020-01-20 10:00:00,59.32,7.31
Vesterbro,2020-01-20 10:00:00,8.15,14.53
Oesterbro,2020-01-20 10:30:00,58.41,7.96
Vesterbro,2020-01-20 10:30:00,8.77,15.81
Oesterbro,2020-01-20 11:00:00,61.16,6.73
Vesterbro,2020-01-20 11:00:00,7.27,13.01
Oesterbro,2020-01-20 11:30:00,62.5,5.56
Vesterbro,2020-01-20 11:30:00,6.48,11.78
Oesterbro,2020-01-20 12:00:00,63.91,5.2
Vesterbro,2020-01-20 12:00:00,6.56,11.41
Vesterbro,2020-01-20 12:30:00,6.39,11.38
Oesterbro,2020-01-20 12:30:00,64.2,6.2
Oesterbro,2020-01-20 13:00:00,65.63,4.86
Vesterbro,2020-01-20 13:00:00,6.7,11.96
Vesterbro,2020-01-20 13:30:00,6.63,11.94
Oesterbro,2020-01-20 13:30:00,65.35,5.49
Vesterbro,2020-01-20 14:00:00,6.89,12.16
Oesterbro,2020-01-20 14:00:00,65.55,5.43
Oesterbro,2020-01-20 14:30:00,66.34,4.93
Vesterbro,2020-01-20 14:30:00,7.6,13.43
Oesterbro,2020-01-20 15:00:00,64.46,6.64
Vesterbro,2020-01-20 15:00:00,9.08,17.61
Vesterbro,2020-01-20 15:30:00,6.26,11.8
Oesterbro,2020-01-20 15:30:00,66.05,4.82
Vesterbro,2020-01-20 16:00:00,6.03,11.25
Oesterbro,2020-01-20 16:00:00,67.15,4.28
Oesterbro,2020-01-20 16:30:00,67.73,3.85
Vesterbro,2020-01-20 16:30:00,4.97,8.63
Oesterbro,2020-01-20 17:00:00,67.85,3.56
Vesterbro,2020-01-20 17:00:00,5.41,9.58
Oesterbro,2020-01-20 17:30:00,67.27,4.13
Vesterbro,2020-01-20 17:30:00,5.87,9.95
Vesterbro,2020-01-20 18:00:00,4.73,8.94
Oesterbro,2020-01-20 18:00:00,67.83,3.15
Vesterbro,2020-01-20 18:30:00,3.74,7.27
Oesterbro,2020-01-20 18:30:00,69.07,2.61
Oesterbro,2020-01-20 19:00:00,68.03,2.9
Vesterbro,2020-01-20 19:00:00,4.36,7.19
Oesterbro,2020-01-20 19:30:00,69.29,2.61
Vesterbro,2020-01-20 19:30:00,3.9,7.26
Oesterbro,2020-01-20 20:00:00,69.43,3.21
Vesterbro,2020-01-20 20:00:00,3.54,6.62
Vesterbro,2020-01-20 20:30:00,2.88,5.98
Oesterbro,2020-01-20 20:30:00,70.86,2.02
Oesterbro,2020-01-20 21:00:00,71.73,2.06
Vesterbro,2020-01-20 21:00:00,2.33,4.77
Vesterbro,2020-01-20 21:30:00,2.15,4.7
Oesterbro,2020-01-20 21:30:00,72.34,1.64
Vesterbro,2020-01-20 22:00:00,2.53,4.64
Oesterbro,2020-01-20 22:00:00,72.26,1.93
Vesterbro,2020-01-20 22:30:00,1.64,4.68
Oesterbro,2020-01-20 22:30:00,71.88,1.64
Vesterbro,2020-01-20 23:00:00,1.68,3.11
Oesterbro,2020-01-20 23:00:00,71.45,1.74
Vesterbro,2020-01-20 23:30:00,1.29,2.3
Oesterbro,2020-01-20 23:30:00,71.81,1.33
Vesterbro,2020-01-21 00:00:00,1.47,2.67
Oesterbro,2020-01-21 00:00:00,71.89,1.7
Vesterbro,2020-01-21 00:30:00,1.05,2.15
Oesterbro,2020-01-21 00:30:00,71.67,1.16
Oesterbro,2020-01-21 01:00:00,72.16,1.09
Vesterbro,2020-01-21 01:00:00,0.72,1.35
Oesterbro,2020-01-21 01:30:00,72.3,1.26
Vesterbro,2020-01-21 01:30:00,1.27,2.35
Oesterbro,2020-01-21 02:00:00,,1.39
Vesterbro,2020-01-21 02:00:00,1.02,2.02
Vesterbro,2020-01-21 02:30:00,0.73,2.1
Oesterbro,2020-01-21 02:30:00,73.29,0.97
Vesterbro,2020-01-21 03:00:00,0.8,1.38
Oesterbro,2020-01-21 03:00:00,72.8,1.03
Oesterbro,2020-01-21 03:30:00,72.1,1.14
Vesterbro,2020-01-21 03:30:00,1.13,2.59
Vesterbro,2020-01-21 04:00:00,1.15,2.52
Oesterbro,2020-01-21 04:00:00,71.22,1.43
Vesterbro,2020-01-21 04:30:00,1.18,2.57
Oesterbro,2020-01-21 04:30:00,69.43,2.54
Oesterbro,2020-01-21 05:30:00,68.25,3.19
Vesterbro,2020-01-21 05:30:00,2.52,5.35
Oesterbro,2020-01-21 06:00:00,66.37,4.61
Vesterbro,2020-01-21 06:00:00,3.87,7.02
Vesterbro,2020-01-21 06:30:00,4.84,8.78
Oesterbro,2020-01-21 06:30:00,66.31,4.47
Oesterbro,2020-01-21 07:00:00,64.67,5.93
Vesterbro,2020-01-21 07:00:00,9.15,18.29
Vesterbro,2020-01-21 07:30:00,15.44,36.56
Oesterbro,2020-01-21 07:30:00,65.32,5.49
Oesterbro,2020-01-21 08:00:00,63.26,6.95
Vesterbro,2020-01-21 08:00:00,12.84,28.12
Vesterbro,2020-01-21 08:30:00,6.5,11.94
Oesterbro,2020-01-21 08:30:00,63.19,6.37
Vesterbro,2020-01-21 09:00:00,9.08,18.55
Oesterbro,2020-01-21 09:00:00,63.22,5.98
Vesterbro,2020-01-21 09:30:00,11.73,30.96
Oesterbro,2020-01-21 09:30:00,63.05,5.93
Vesterbro,2020-01-21 10:00:00,9.32,23.69
Oesterbro,2020-01-21 10:00:00,62.31,5.8
Vesterbro,2020-01-21 10:30:00,5.77,11.28
Oesterbro,2020-01-21 10:30:00,64.71,5.53
Vesterbro,2020-01-21 11:00:00,5.51,10.26
Oesterbro,2020-01-21 11:00:00,66.81,4.66
Vesterbro,2020-01-21 11:30:00,5.83,11.14
Oesterbro,2020-01-21 11:30:00,67.87,5.18
Oesterbro,2020-01-21 12:00:00,71.38,3.99
Vesterbro,2020-01-21 12:00:00,5.01,9.38
Oesterbro,2020-01-21 12:30:00,73.85,3.4
Vesterbro,2020-01-21 12:30:00,4.17,7.75
Oesterbro,2020-01-21 13:00:00,75.55,4.13
Vesterbro,2020-01-21 13:00:00,6.0,10.24
Oesterbro,2020-01-21 13:30:00,74.7,4.51
Vesterbro,2020-01-21 13:30:00,6.92,12.0
Vesterbro,2020-01-21 14:00:00,5.13,9.72
Oesterbro,2020-01-21 14:00:00,77.51,3.7
Vesterbro,2020-01-21 14:30:00,5.32,9.61
Oesterbro,2020-01-21 14:30:00,77.57,3.57
Vesterbro,2020-01-21 15:00:00,4.53,8.86
Oesterbro,2020-01-21 15:00:00,77.83,4.64
Oesterbro,2020-01-21 15:30:00,78.2,4.27
Vesterbro,2020-01-21 15:30:00,8.24,13.72
Vesterbro,2020-01-21 16:00:00,6.41,10.51
Oesterbro,2020-01-21 16:00:00,78.99,4.11
Vesterbro,2020-01-21 16:30:00,7.09,10.76
Oesterbro,2020-01-21 16:30:00,80.46,3.5
Oesterbro,2020-01-21 17:00:00,80.24,3.53
Vesterbro,2020-01-21 17:00:00,6.03,9.56
Vesterbro,2020-01-21 17:30:00,7.31,11.37
Oesterbro,2020-01-21 17:30:00,79.51,3.8
Oesterbro,2020-01-21 18:00:00,78.64,4.4
Vesterbro,2020-01-21 18:00:00,8.36,11.62
Oesterbro,2020-01-21 18:30:00,79.04,5.26
Vesterbro,2020-01-21 18:30:00,6.67,10.38
Oesterbro,2020-01-21 19:00:00,81.19,4.33
Vesterbro,2020-01-21 19:00:00,6.89,10.38
Oesterbro,2020-01-21 19:30:00,81.94,3.23
Vesterbro,2020-01-21 19:30:00,6.11,9.7
Oesterbro,2020-01-21 20:00:00,84.26,3.34
Vesterbro,2020-01-21 20:00:00,3.86,7.73
Vesterbro,2020-01-21 20:30:00,4.16,7.77
Oesterbro,2020-01-21 20:30:00,86.97,1.54
Vesterbro,2020-01-21 21:00:00,3.39,6.28
Oesterbro,2020-01-21 21:00:00,86.47,1.45
Vesterbro,2020-01-21 21:30:00,3.88,7.13
Oesterbro,2020-01-21 21:30:00,87.09,1.24
Oesterbro,2020-01-21 22:00:00,86.2,1.64
Vesterbro,2020-01-21 22:00:00,3.5,6.08
Vesterbro,2020-01-21 22:30:00,2.89,6.16
Oesterbro,2020-01-21 22:30:00,85.41,1.66
Vesterbro,2020-01-21 23:00:00,3.39,5.75
Oesterbro,2020-01-21 23:00:00,85.8,1.33
Oesterbro,2020-01-21 23:30:00,86.87,1.12
Vesterbro,2020-01-21 23:30:00,1.96,3.78
Vesterbro,2020-01-22 00:00:00,1.01,2.55
Oesterbro,2020-01-22 00:00:00,87.21,0.79
Oesterbro,2020-01-22 00:30:00,87.62,0.87
Vesterbro,2020-01-22 00:30:00,0.78,2.26
Oesterbro,2020-01-22 01:00:00,87.92,0.53
Vesterbro,2020-01-22 01:00:00,0.58,0.89
Oesterbro,2020-01-22 01:30:00,88.04,0.41
Vesterbro,2020-01-22 01:30:00,0.58,1.64
Vesterbro,2020-01-22 02:00:00,0.28,1.36
Oesterbro,2020-01-22 02:00:00,87.78,0.55
Vesterbro,2020-01-22 02:30:00,0.65,1.62
Oesterbro,2020-01-22 02:30:00,87.56,0.53
Vesterbro,2020-01-22 03:00:00,0.21,1.2
Oesterbro,2020-01-22 03:00:00,,0.55
Oesterbro,2020-01-22 03:30:00,87.5,0.47
Vesterbro,2020-01-22 03:30:00,0.69,1.77
Oesterbro,2020-01-22 04:00:00,87.65,0.64
Vesterbro,2020-01-22 04:00:00,0.71,1.95
Vesterbro,2020-01-22 04:30:00,1.31,2.68
Oesterbro,2020-01-22 04:30:00,86.42,1.41
Vesterbro,2020-01-22 05:00:00,0.93,2.44
Oesterbro,2020-01-22 05:00:00,86.18,0.99
Oesterbro,2020-01-22 05:30:00,85.11,2.02
Vesterbro,2020-01-22 05:30:00,2.66,6.1
Vesterbro,2020-01-22 06:30:00,12.83,22.24
Oesterbro,2020-01-22 06:30:00,79.77,5.61
Oesterbro,2020-01-22 07:00:00,76.33,8.33
Vesterbro,2020-01-22 07:00:00,12.63,20.29
Vesterbro,2020-01-22 07:30:00,23.58,40.27
Oesterbro,2020-01-22 07:30:00,71.8,12.08
Oesterbro,2020-01-22 08:00:00,73.66,9.88
Vesterbro,2020-01-22 08:00:00,17.8,29.0
Vesterbro,2020-01-22 08:30:00,20.96,33.22
Oesterbro,2020-01-22 08:30:00,73.12,9.76
Oesterbro,2020-01-22 09:00:00,71.62,9.82
Vesterbro,2020-01-22 09:00:00,15.13,24.76
Vesterbro,2020-01-22 09:30:00,14.15,20.76
Oesterbro,2020-01-22 09:30:00,69.78,12.33
Vesterbro,2020-01-22 10:00:00,10.17,16.44
Oesterbro,2020-01-22 10:00:00,71.8,10.07
Vesterbro,2020-01-22 10:30:00,12.21,18.46
Oesterbro,2020-01-22 10:30:00,72.0,9.52
Oesterbro,2020-01-22 11:00:00,74.61,6.42
Vesterbro,2020-01-22 11:00:00,12.31,18.76
Oesterbro,2020-01-22 11:30:00,72.32,7.53
Vesterbro,2020-01-22 11:30:00,12.89,19.98
Oesterbro,2020-01-22 12:00:00,72.65,7.42
Vesterbro,2020-01-22 12:00:00,11.91,17.92
Oesterbro,2020-01-22 12:30:00,72.45,7.3
Vesterbro,2020-01-22 12:30:00,12.2,20.54
Vesterbro,2020-01-22 13:00:00,13.77,21.82
Oesterbro,2020-01-22 13:00:00,73.82,5.33
Vesterbro,2020-01-22 13:30:00,21.91,34.27
Oesterbro,2020-01-22 13:30:00,69.98,7.82
Vesterbro,2020-01-22 14:00:00,24.06,43.01
Oesterbro,2020-01-22 14:00:00,70.54,7.3
Oesterbro,2020-01-22 14:30:00,62.13,14.03
Oesterbro,2020-01-22 15:00:00,60.84,14.4
Vesterbro,2020-01-22 15:30:00,57.27,113.03
Oesterbro,2020-01-22 15:30:00,56.04,19.04
Vesterbro,2020-01-22 16:00:00,55.42,79.73
Oesterbro,2020-01-22 16:00:00,38.45,35.96
Oesterbro,2020-01-22 16:30:00,36.83,34.48
Vesterbro,2020-01-22 16:30:00,,
Vesterbro,2020-01-22 17:00:00,,
Oesterbro,2020-01-22 17:00:00,20.15,51.26
Vesterbro,2020-01-22 17:30:00,,
Oesterbro,2020-01-22 17:30:00,15.99,54.98
Oesterbro,2020-01-22 18:00:00,16.43,53.14
Vesterbro,2020-01-22 18:00:00,,
Vesterbro,2020-01-22 18:30:00,28.14,38.5
Oesterbro,2020-01-22 18:30:00,19.85,47.84
Oesterbro,2020-01-22 19:00:00,9.37,57.23
Vesterbro,2020-01-22 19:00:00,41.25,82.53
Vesterbro,2020-01-22 19:30:00,83.5,268.73
Oesterbro,2020-01-22 19:30:00,5.51,58.98
Vesterbro,2020-01-22 20:00:00,45.29,75.64
Oesterbro,2020-01-22 20:00:00,6.92,54.16
Oesterbro,2020-01-22 20:30:00,8.08,51.45
Vesterbro,2020-01-22 20:30:00,64.47,155.6
Oesterbro,2020-01-22 21:00:00,9.84,46.66
Vesterbro,2020-01-22 21:00:00,66.78,157.12
Vesterbro,2020-01-22 21:30:00,60.27,127.39
Oesterbro,2020-01-22 21:30:00,13.11,41.52
Vesterbro,2020-01-22 22:00:00,55.58,156.31
Oesterbro,2020-01-22 22:00:00,13.29,38.65
Oesterbro,2020-01-22 22:30:00,19.79,30.3
Vesterbro,2020-01-22 22:30:00,51.94,93.17
Oesterbro,2020-01-22 23:00:00,23.63,25.61
Vesterbro,2020-01-22 23:00:00,44.49,70.05
Oesterbro,2020-01-22 23:30:00,29.73,20.17
Vesterbro,2020-01-22 23:30:00,18.35,25.78
Oesterbro,2020-01-23 00:00:00,35.64,14.14
Vesterbro,2020-01-23 00:00:00,8.16,10.63
Vesterbro,2020-01-23 00:30:00,18.77,25.25
Oesterbro,2020-01-23 00:30:00,37.27,10.47
Oesterbro,2020-01-23 01:00:00,,10.45
Vesterbro,2020-01-23 01:00:00,5.26,5.83
Oesterbro,2020-01-23 01:30:00,53.96,5.17
Vesterbro,2020-01-23 01:30:00,3.13,3.42
Vesterbro,2020-01-23 02:00:00,2.67,3.11
Oesterbro,2020-01-23 02:00:00,65.38,2.99
Vesterbro,2020-01-23 02:30:00,2.91,3.47
Oesterbro,2020-01-23 02:30:00,64.53,2.92
Vesterbro,2020-01-23 03:00:00,2.93,2.73
Oesterbro,2020-01-23 03:00:00,63.97,3.06
Oesterbro,2020-01-23 03:30:00,66.5,2.2
Vesterbro,2020-01-23 03:30:00,3.07,3.75
Vesterbro,2020-01-23 04:30:00,1.98,2.56
Oesterbro,2020-01-23 04:30:00,69.87,1.85
Vesterbro,2020-01-23 05:00:00,2.47,2.88
Oesterbro,2020-01-23 05:00:00,70.54,1.89
Oesterbro,2020-01-23 05:30:00,72.56,2.95
Vesterbro,2020-01-23 05:30:00,3.13,4.79
Oesterbro,2020-01-23 06:00:00,74.14,3.42
Vesterbro,2020-01-23 06:00:00,5.32,7.88
Oesterbro,2020-01-23 06:30:00,70.94,6.41
Vesterbro,2020-01-23 06:30:00,8.85,14.09
Oesterbro,2020-01-23 07:00:00,67.67,6.97
Vesterbro,2020-01-23 07:00:00,9.12,14.91
Vesterbro,2020-01-23 07:30:00,10.31,18.53
Oesterbro,2020-01-23 07:30:00,64.07,6.64
Oesterbro,2020-01-23 08:00:00,61.36,6.42
Vesterbro,2020-01-23 08:00:00,9.1,16.5
Oesterbro,2020-01-23 08:30:00,58.18,6.15
Vesterbro,2020-01-23 08:30:00,8.33,13.14
Oesterbro,2020-01-23 09:00:00,55.35,5.57
Vesterbro,2020-01-23 09:00:00,8.08,12.55
Oesterbro,2020-01-23 09:30:00,52.25,7.26
Vesterbro,2020-01-23 09:30:00,9.47,16.17
Vesterbro,2020-01-23 10:00:00,7.71,13.08
Oesterbro,2020-01-23 10:00:00,52.32,7.61
Oesterbro,2020-01-23 10:30:00,52.32,8.02
Vesterbro,2020-01-23 10:30:00,9.16,15.27
Vesterbro,2020-01-23 11:00:00,6.58,11.73
Oesterbro,2020-01-23 11:00:00,54.2,6.16
Oesterbro,2020-01-23 11:30:00,52.46,7.2
Vesterbro,2020-01-23 11:30:00,8.0,15.02
Vesterbro,2020-01-23 12:00:00,7.2,13.04
Oesterbro,2020-01-23 12:00:00,54.42,5.47
Vesterbro,2020-01-23 12:30:00,7.7,13.45
Oesterbro,2020-01-23 12:30:00,55.05,5.74
Oesterbro,2020-01-23 13:00:00,55.75,7.29
Vesterbro,2020-01-23 13:00:00,7.77,12.68
Oesterbro,2020-01-23 13:30:00,60.61,5.49
Vesterbro,2020-01-23 13:30:00,7.02,12.37
Oesterbro,2020-01-23 14:00:00,61.03,5.34
Vesterbro,2020-01-23 14:00:00,8.46,14.52
Vesterbro,2020-01-23 14:30:00,7.05,11.69
Oesterbro,2020-01-23 14:30:00,64.93,4.21
Oesterbro,2020-01-23 15:00:00,63.92,4.63
Vesterbro,2020-01-23 15:00:00,6.82,12.09
Vesterbro,2020-01-23 15:30:00,6.94,13.5
Oesterbro,2020-01-23 15:30:00,63.35,4.98
Oesterbro,2020-01-23 16:00:00,61.64,5.25
Vesterbro,2020-01-23 16:00:00,6.55,10.27
Oesterbro,2020-01-23 16:30:00,59.05,5.67
Vesterbro,2020-01-23 16:30:00,7.37,11.69
Vesterbro,2020-01-23 17:00:00,7.1,10.41
Oesterbro,2020-01-23 17:00:00,59.35,5.25
Oesterbro,2020-01-23 17:30:00,57.13,4.86
Vesterbro,2020-01-23 17:30:00,5.58,8.88
Vesterbro,2020-01-23 18:00:00,5.96,8.95
Oesterbro,2020-01-23 18:00:00,54.46,4.64
Vesterbro,2020-01-23 18:30:00,6.05,9.24
Oesterbro,2020-01-23 18:30:00,52.33,5.19
Oesterbro,2020-01-23 19:00:00,57.33,4.11
Vesterbro,2020-01-23 19:00:00,4.74,6.98
Vesterbro,2020-01-23 19:30:00,4.32,6.21
Oesterbro,2020-01-23 19:30:00,65.58,2.21
Vesterbro,2020-01-23 20:00:00,3.65,5.41
Oesterbro,2020-01-23 20:00:00,67.19,2.44
Vesterbro,2020-01-23 20:30:00,4.49,6.3
Oesterbro,2020-01-23 20:30:00,67.84,2.12
Vesterbro,2020-01-23 21:00:00,4.05,6.15
Oesterbro,2020-01-23 21:00:00,68.65,1.95
Vesterbro,2020-01-23 21:30:00,3.43,5.9
Oesterbro,2020-01-23 21:30:00,67.24,2.1
Vesterbro,2020-01-23 22:00:00,4.49,5.99
Oesterbro,2020-01-23 22:00:00,64.42,2.81
Oesterbro,2020-01-23 22:30:00,64.1,2.71
Vesterbro,2020-01-23 22:30:00,3.98,5.99
Oesterbro,2020-01-23 23:00:00,65.44,2.46
Vesterbro,2020-01-23 23:00:00,4.46,6.71
Oesterbro,2020-01-23 23:30:00,66.97,2.06
Vesterbro,2020-01-23 23:30:00,3.58,4.89
Vesterbro,2020-01-24 00:00:00,2.74,3.65
Oesterbro,2020-01-24 00:00:00,66.04,2.21
Vesterbro,2020-01-24 00:30:00,2.37,3.07
Oesterbro,2020-01-24 00:30:00,64.75,1.89
Vesterbro,2020-01-24 01:30:00,2.32,2.65
Oesterbro,2020-01-24 01:30:00,66.36,1.58
Vesterbro,2020-01-24 02:00:00,1.55,1.69
Oesterbro,2020-01-24 02:00:00,67.05,1.33
Vesterbro,2020-01-24 02:30:00,2.1,2.26
Oesterbro,2020-01-24 02:30:00,64.64,1.68
Vesterbro,2020-01-24 03:00:00,2.01,1.91
Oesterbro,2020-01-24 03:00:00,63.39,1.23
Oesterbro,2020-01-24 03:30:00,65.74,1.75
Vesterbro,2020-01-24 03:30:00,1.85,2.31
Vesterbro,2020-01-24 04:30:00,2.43,2.84
Oesterbro,2020-01-24 04:30:00,65.69,3.44
Oesterbro,2020-01-24 05:00:00,65.19,5.15
Vesterbro,2020-01-24 05:00:00,3.69,4.47
Vesterbro,2020-01-24 05:30:00,4.26,5.31
Oesterbro,2020-01-24 05:30:00,68.71,4.13
Vesterbro,2020-01-24 06:00:00,6.99,12.33
Oesterbro,2020-01-24 06:00:00,71.32,3.12
Oesterbro,2020-01-24 06:30:00,69.19,4.46
Vesterbro,2020-01-24 06:30:00,8.66,12.72
Vesterbro,2020-01-24 07:00:00,7.98,12.79
Oesterbro,2020-01-24 07:00:00,65.88,7.02
Vesterbro,2020-01-24 07:30:00,9.94,16.1
Oesterbro,2020-01-24 07:30:00,63.63,8.93
Oesterbro,2020-01-24 08:00:00,65.88,7.35
Vesterbro,2020-01-24 08:00:00,7.89,12.13
Vesterbro,2020-01-24 08:30:00,8.4,12.39
Oesterbro,2020-01-24 08:30:00,66.54,7.29
Vesterbro,2020-01-24 09:00:00,9.44,15.57
Oesterbro,2020-01-24 09:00:00,63.71,9.44
Vesterbro,2020-01-24 09:30:00,10.38,15.88
Oesterbro,2020-01-24 09:30:00,65.0,7.39
Vesterbro,2020-01-24 10:00:00,7.87,12.17
Oesterbro,2020-01-24 10:00:00,63.06,8.41
Vesterbro,2020-01-24 10:30:00,8.15,13.76
Oesterbro,2020-01-24 10:30:00,62.15,8.64
Vesterbro,2020-01-24 11:00:00,7.38,12.35
Oesterbro,2020-01-24 11:00:00,65.17,6.42
Vesterbro,2020-01-24 11:30:00,6.98,11.07
Oesterbro,2020-01-24 11:30:00,67.47,4.96
Oesterbro,2020-01-24 12:00:00,65.98,5.34
Vesterbro,2020-01-24 12:00:00,7.85,12.97
Oesterbro,2020-01-24 12:30:00,63.97,5.57
Vesterbro,2020-01-24 12:30:00,8.5,12.91
Vesterbro,2020-01-24 13:00:00,10.1,16.13
Oesterbro,2020-01-24 13:00:00,62.07,6.51
Vesterbro,2020-01-24 13:30:00,9.59,15.6
Oesterbro,2020-01-24 13:30:00,67.9,5.74
Vesterbro,2020-01-24 14:00:00,9.77,16.22
Oesterbro,2020-01-24 14:00:00,74.37,5.39
Oesterbro,2020-01-24 14:30:00,76.75,4.9
Vesterbro,2020-01-24 14:30:00,10.93,17.39
Oesterbro,2020-01-24 15:00:00,73.62,6.68
Vesterbro,2020-01-24 15:00:00,10.98,18.23
Oesterbro,2020-01-24 15:30:00,74.83,6.03
Vesterbro,2020-01-24 15:30:00,7.14,11.21
