Recorded,NO2,NOx,O3
2020-10-27 00:30:00,5.35,4.54,42.98
2020-10-27 01:00:00,,,43.96
2020-10-27 01:30:00,4.92,4.42,45.52
2020-10-27 02:00:00,5.15,4.74,44.46
2020-10-27 02:30:00,5.76,5.22,42.59
2020-10-27 03:00:00,5.59,4.7,
2020-10-27 03:30:00,5.99,5.72,41.27
2020-10-27 04:00:00,6.26,5.72,40.4
2020-10-27 04:30:00,6.24,6.06,39.89
2020-10-27 05:00:00,6.61,6.4,40.07
2020-10-27 05:30:00,7.49,7.13,38.95
2020-10-27 06:30:00,10.93,12.54,34.26
2020-10-27 07:00:00,14.2,18.08,31.19
2020-10-27 07:30:00,16.29,21.22,29.64
2020-10-27 08:00:00,16.21,21.7,29.85
2020-10-27 08:30:00,15.15,20.74,31.19
2020-10-27 09:00:00,10.96,15.43,37.86
2020-10-27 09:30:00,11.7,17.15,39.34
2020-10-27 10:00:00,11.97,22.14,40.48
2020-10-27 10:30:00,12.6,17.28,39.09
2020-10-27 11:00:00,11.07,14.11,51.25
2020-10-27 11:30:00,9.92,12.41,47.06
2020-10-27 12:00:00,10.73,12.98,57.63
2020-10-27 12:30:00,11.96,14.36,54.52
2020-10-27 13:00:00,8.31,11.38,52.47
2020-10-27 13:30:00,10.2,13.93,48.67
2020-10-27 14:00:00,10.05,13.45,46.84
2020-10-27 14:30:00,12.93,16.29,45.92
2020-10-27 15:00:00,14.38,17.05,45.03
2020-10-27 15:30:00,14.18,16.97,45.13
2020-10-27 16:00:00,12.6,14.57,48.51
2020-10-27 16:30:00,13.04,14.21,49.3
2020-10-27 17:00:00,9.99,10.71,50.44
2020-10-27 17:30:00,13.2,14.22,46.98
2020-10-27 18:00:00,9.63,10.73,49.16
2020-10-27 18:30:00,6.75,7.33,53.73
2020-10-27 19:00:00,5.54,5.52,53.45
2020-10-27 19:30:00,6.54,6.81,50.5
2020-10-27 20:00:00,7.55,7.42,48.36
2020-10-27 20:30:00,7.55,7.78,47.12
2020-10-27 21:00:00,7.97,8.2,45.74
2020-10-27 21:30:00,7.45,7.84,44.48
2020-10-27 22:00:00,5.61,5.36,45.7
2020-10-27 22:30:00,5.69,5.53,44.1
2020-10-27 23:00:00,4.42,4.05,44.66
2020-10-27 23:30:00,4.6,3.64,43.97
2020-10-28 00:00:00,4.44,3.91,44.52
2020-10-28 00:30:00,4.65,4.29,44.71
2020-10-28 01:00:00,4.51,4.27,
2020-10-28 01:30:00,5.09,4.71,43.46
2020-10-28 02:00:00,6.11,5.19,42.02
2020-10-28 02:30:00,6.53,6.21,39.3
2020-10-28 03:00:00,6.7,6.09,37.96
2020-10-28 03:30:00,6.05,4.96,39.3
2020-10-28 04:30:00,4.55,3.73,43.14
2020-10-28 05:00:00,5.09,4.76,42.73
2020-10-28 05:30:00,5.28,4.84,42.1
2020-10-28 06:00:00,9.07,9.54,39.46
2020-10-28 06:30:00,17.36,19.73,32.43
2020-10-28 07:00:00,30.19,28.37,19.46
2020-10-28 07:30:00,20.22,33.53,21.81
2020-10-28 08:00:00,33.12,30.73,21.41
2020-10-28 08:30:00,18.0,30.25,32.67
2020-10-28 09:00:00,16.0,20.88,38.48
2020-10-28 09:30:00,12.91,18.44,44.17
2020-10-28 10:00:00,8.93,11.7,52.83
2020-10-28 10:30:00,8.58,11.58,53.28
2020-10-28 11:00:00,8.5,11.94,54.97
2020-10-28 11:30:00,7.26,9.75,59.2
2020-10-28 12:00:00,6.73,9.44,59.68
2020-10-28 12:30:00,7.35,9.61,58.2
2020-10-28 13:00:00,8.1,10.55,56.84
2020-10-28 13:30:00,8.39,10.51,57.08
2020-10-28 14:00:00,7.11,8.95,59.91
2020-10-28 14:30:00,9.4,11.31,55.35
2020-10-28 15:00:00,9.99,11.84,54.03
2020-10-28 15:30:00,9.67,11.61,56.41
2020-10-28 16:00:00,13.47,15.38,51.33
2020-10-28 16:30:00,13.26,14.67,53.99
2020-10-28 17:00:00,11.39,12.24,56.57
2020-10-28 17:30:00,11.11,11.82,53.44
2020-10-28 18:00:00,9.78,9.99,53.97
2020-10-28 18:30:00,6.78,6.99,57.9
2020-10-28 19:00:00,5.8,5.53,59.16
2020-10-28 19:30:00,6.01,6.06,58.24
2020-10-28 20:00:00,5.74,5.93,57.9
2020-10-28 20:30:00,5.07,4.89,57.27
2020-10-28 21:00:00,4.96,4.56,56.07
2020-10-28 21:30:00,4.24,4.27,56.29
2020-10-28 22:00:00,3.8,3.6,56.47
2020-10-28 22:30:00,4.38,3.82,54.01
2020-10-28 23:00:00,5.01,4.84,50.21
2020-10-28 23:30:00,3.74,3.15,48.16
2020-10-29 00:00:00,3.69,3.42,46.51
2020-10-29 00:30:00,4.09,3.24,44.74
2020-10-29 01:00:00,3.3,2.64,48.1
2020-10-29 01:30:00,3.11,2.78,48.81
2020-10-29 02:00:00,3.05,1.99,
2020-10-29 02:30:00,3.22,2.51,45.6
2020-10-29 03:00:00,3.43,2.62,46.65
2020-10-29 03:30:00,5.06,4.69,44.19
2020-10-29 04:00:00,3.97,3.21,44.76
2020-10-29 04:30:00,5.12,4.65,40.78
2020-10-29 05:30:00,10.5,9.9,31.43
2020-10-29 06:00:00,17.11,23.5,20.15
2020-10-29 06:30:00,25.22,34.32,7.99
2020-10-29 07:00:00,32.72,42.67,2.77
2020-10-29 07:30:00,39.11,65.07,3.54
2020-10-29 08:00:00,37.51,70.32,3.62
2020-10-29 08:30:00,32.42,66.71,3.5
2020-10-29 09:00:00,27.01,47.6,7.42
2020-10-29 09:30:00,18.93,29.94,16.2
2020-10-29 10:00:00,16.26,24.86,33.07
2020-10-29 10:30:00,9.99,12.28,45.6
2020-10-29 11:00:00,9.05,10.82,48.16
2020-10-29 11:30:00,9.56,11.8,50.7
2020-10-29 12:00:00,7.54,9.8,52.81
2020-10-29 12:30:00,7.04,9.11,54.8
2020-10-29 13:00:00,7.78,9.41,56.12
2020-10-29 13:30:00,7.28,7.89,57.24
2020-10-29 14:00:00,6.58,7.91,57.08
2020-10-29 14:30:00,7.65,8.78,57.45
2020-10-29 15:00:00,10.46,11.74,56.04
2020-10-29 15:30:00,14.18,16.97,51.61
2020-10-29 16:00:00,14.25,16.46,58.24
2020-10-29 16:30:00,16.71,20.57,50.8
2020-10-29 17:00:00,16.25,19.7,38.66
2020-10-29 17:30:00,16.78,21.19,20.94
2020-10-29 18:00:00,15.38,21.84,10.82
2020-10-29 18:30:00,20.64,22.46,12.62
2020-10-29 19:00:00,19.14,20.62,19.68
2020-10-29 19:30:00,18.0,18.52,18.74
2020-10-29 20:00:00,18.2,18.89,12.89
2020-10-29 20:30:00,20.73,21.49,19.56
2020-10-29 21:00:00,22.69,14.09,23.36
2020-10-29 21:30:00,11.17,12.32,22.3
2020-10-29 22:00:00,11.15,12.2,23.85
2020-10-29 22:30:00,10.45,11.83,26.92
2020-10-29 23:00:00,10.25,11.54,28.2
2020-10-29 23:30:00,8.91,8.54,29.88
2020-10-30 00:00:00,8.05,7.48,31.61
2020-10-30 00:30:00,7.97,7.63,29.96
2020-10-30 01:00:00,6.32,5.61,35.25
2020-10-30 01:30:00,5.74,4.94,38.28
2020-10-30 02:00:00,4.56,4.03,38.58
2020-10-30 02:30:00,4.41,3.55,35.65
2020-10-30 03:00:00,4.66,4.14,
2020-10-30 03:30:00,4.87,4.3,36.75
2020-10-30 04:00:00,4.39,3.77,36.06
2020-10-30 04:30:00,5.67,5.2,35.78
2020-10-30 05:00:00,6.83,6.21,35.1
2020-10-30 05:30:00,9.33,9.52,30.27
2020-10-30 06:30:00,18.28,21.16,24.92
2020-10-30 07:00:00,19.58,26.3,20.75
2020-10-30 07:30:00,16.0,19.79,36.22
2020-10-30 08:00:00,16.16,19.35,33.48
2020-10-30 08:30:00,14.07,17.1,33.66
2020-10-30 09:00:00,13.97,16.34,35.08
2020-10-30 09:30:00,13.14,15.51,35.08
2020-10-30 10:00:00,13.31,16.82,36.65
2020-10-30 10:30:00,12.19,15.91,37.56
2020-10-30 11:00:00,10.16,12.6,44.86
2020-10-30 11:30:00,11.69,15.43,39.43
2020-10-30 12:00:00,11.81,15.83,37.2
2020-10-30 12:30:00,10.73,13.43,35.86
2020-10-30 13:00:00,10.92,14.02,33.21
2020-10-30 13:30:00,10.96,13.86,33.03
2020-10-30 14:00:00,11.34,15.88,34.92
2020-10-30 14:30:00,11.38,14.84,33.68
2020-10-30 15:00:00,12.86,16.09,30.12
2020-10-30 15:30:00,13.67,16.97,27.52
2020-10-30 16:00:00,13.59,16.46,24.62
2020-10-30 16:30:00,13.17,16.18,23.34
2020-10-30 17:00:00,13.45,16.43,21.49
2020-10-30 17:30:00,12.22,14.98,20.35
2020-10-30 18:00:00,13.11,14.75,19.11
2020-10-30 18:30:00,14.17,16.83,15.67
2020-10-30 19:00:00,13.09,16.94,15.92
2020-10-30 19:30:00,12.97,14.63,16.87
2020-10-30 20:00:00,12.02,14.28,17.34
2020-10-30 20:30:00,11.57,11.8,29.29
2020-10-30 21:00:00,9.32,9.14,34.94
2020-10-30 21:30:00,10.4,10.73,32.95
2020-10-30 22:00:00,8.99,9.69,36.51
2020-10-30 22:30:00,6.06,5.94,43.13
2020-10-30 23:00:00,4.72,4.07,48.5
2020-10-30 23:30:00,3.39,2.7,51.91
2020-10-31 00:00:00,3.6,3.14,53.93
2020-10-31 00:30:00,3.71,2.96,54.17
2020-10-31 01:00:00,1.71,1.09,
2020-10-31 01:30:00,1.8,1.28,58.05
2020-10-31 02:00:00,1.55,0.55,57.08
2020-10-31 02:30:00,1.65,1.59,56.73
2020-10-31 03:00:00,1.76,0.97,56.06
2020-10-31 03:30:00,2.09,1.53,50.04
2020-10-31 04:30:00,2.96,2.01,39.31
2020-10-31 05:00:00,4.51,4.01,35.69
2020-10-31 05:30:00,3.44,2.79,36.18
2020-10-31 06:00:00,3.82,2.98,35.88
2020-10-31 06:30:00,6.44,5.91,34.53
2020-10-31 07:00:00,8.71,8.28,33.17
2020-10-31 07:30:00,8.21,7.58,34.31
2020-10-31 08:00:00,15.83,21.22,29.0
2020-10-31 08:30:00,13.18,16.26,29.68
2020-10-31 09:00:00,13.73,18.56,29.07
2020-10-31 09:30:00,15.02,21.98,28.44
2020-10-31 10:00:00,15.15,22.14,31.5
2020-10-31 10:30:00,11.33,15.45,44.8
2020-10-31 11:00:00,8.12,10.34,54.82
2020-10-31 11:30:00,5.46,7.11,59.23
2020-10-31 12:00:00,6.92,9.32,57.12
2020-10-31 12:30:00,3.71,4.1,59.47
2020-10-31 13:00:00,5.69,7.26,53.97
2020-10-31 13:30:00,5.79,7.33,53.82
2020-10-31 14:00:00,5.17,5.91,52.22
2020-10-31 14:30:00,5.17,5.69,51.12
2020-10-31 15:00:00,4.69,5.06,53.52
2020-10-31 15:30:00,6.81,7.15,51.06
2020-10-31 16:00:00,8.26,8.28,41.49
2020-10-31 16:30:00,6.84,7.0,45.35
2020-10-31 17:00:00,5.77,5.73,50.63
2020-10-31 17:30:00,4.89,5.05,53.03
2020-10-31 18:00:00,3.98,4.09,54.82
2020-10-31 18:30:00,4.38,4.74,53.68
2020-10-31 19:00:00,4.5,4.55,48.97
2020-10-31 19:30:00,5.35,5.12,45.82
2020-10-31 20:00:00,5.25,5.1,44.15
2020-10-31 20:30:00,4.6,4.33,43.41
2020-10-31 21:00:00,4.38,4.6,42.93
2020-10-31 21:30:00,4.5,4.11,41.28
2020-10-31 22:00:00,4.48,4.17,41.69
2020-10-31 22:30:00,4.23,3.57,42.87
2020-10-31 23:00:00,3.86,3.15,47.91
2020-10-31 23:30:00,4.13,3.68,45.02
2020-11-01 00:00:00,4.02,3.39,43.58
2020-11-01 00:30:00,4.36,3.6,40.93
2020-11-01 01:00:00,4.17,3.68,40.47
2020-11-01 01:30:00,3.94,3.18,40.47
2020-11-01 02:00:00,3.69,3.27,
2020-11-01 02:30:00,3.74,2.98,40.2
2020-11-01 03:00:00,3.84,3.15,39.57
2020-11-01 03:30:00,3.47,2.59,38.37
2020-11-01 04:00:00,3.47,2.4,38.11
2020-11-01 04:30:00,3.39,2.8,37.68
2020-11-01 05:30:00,3.61,2.47,36.73
2020-11-01 06:00:00,3.41,2.6,39.06
2020-11-01 06:30:00,3.66,2.95,49.64
2020-11-01 07:00:00,3.12,2.16,55.07
2020-11-01 07:30:00,3.06,2.7,54.44
2020-11-01 08:00:00,4.03,3.04,53.05
2020-11-01 08:30:00,4.26,3.46,52.61
2020-11-01 09:00:00,4.77,5.06,50.54
2020-11-01 09:30:00,7.57,7.59,46.27
2020-11-01 10:00:00,7.12,7.28,46.9
2020-11-01 10:30:00,5.52,5.81,50.39
2020-11-01 11:00:00,6.18,6.94,51.74
2020-11-01 11:30:00,4.25,5.15,55.51
2020-11-01 12:00:00,3.94,4.3,58.86
2020-11-01 12:30:00,4.59,4.9,57.93
2020-11-01 13:00:00,5.04,4.66,58.8
2020-11-01 13:30:00,4.77,5.12,57.71
2020-11-01 14:00:00,4.21,3.87,57.6
2020-11-01 14:30:00,4.3,4.31,57.36
2020-11-01 15:00:00,4.42,4.23,57.71
2020-11-01 15:30:00,5.15,5.06,55.98
2020-11-01 16:00:00,6.52,6.35,53.85
2020-11-01 16:30:00,6.51,6.2,52.55
2020-11-01 17:00:00,6.18,6.12,52.71
2020-11-01 17:30:00,6.25,6.41,52.71
2020-11-01 18:00:00,5.68,5.5,54.23
2020-11-01 18:30:00,5.11,4.94,58.41
2020-11-01 19:00:00,4.81,4.51,59.16
2020-11-01 19:30:00,4.75,4.03,59.53
2020-11-01 20:00:00,4.55,4.18,59.25
2020-11-01 20:30:00,4.38,4.03,57.44
2020-11-01 21:00:00,4.56,3.23,55.06
2020-11-01 21:30:00,4.75,4.26,50.56
2020-11-01 22:00:00,4.55,4.08,48.12
2020-11-01 22:30:00,4.28,3.33,46.92
2020-11-01 23:00:00,3.86,3.09,44.18
2020-11-01 23:30:00,3.1,2.53,47.81
2020-11-02 00:00:00,2.22,0.81,52.85
2020-11-02 00:30:00,1.93,1.0,57.56
2020-11-02 01:00:00,1.79,0.79,56.36
2020-11-02 01:30:00,1.92,0.92,55.31
2020-11-02 02:00:00,1.98,1.23,55.49
2020-11-02 02:30:00,2.16,1.35,54.31
2020-11-02 03:00:00,2.0,1.03,
2020-11-02 03:30:00,2.08,0.9,47.1
2020-11-02 04:00:00,2.27,1.57,42.41
2020-11-02 04:30:00,2.39,0.82,40.24
2020-11-02 05:00:00,2.27,1.57,40.54
2020-11-02 05:30:00,3.02,2.59,40.79
2020-11-02 06:30:00,4.46,4.88,40.24
2020-11-02 07:00:00,5.94,7.43,38.19
2020-11-02 07:30:00,7.14,9.13,37.13
2020-11-02 08:00:00,7.95,10.13,36.1
2020-11-02 08:30:00,6.12,7.48,38.37
2020-11-02 09:00:00,4.67,5.55,39.94
2020-11-02 09:30:00,4.8,5.84,40.36
2020-11-02 10:00:00,5.05,6.28,39.79
2020-11-02 10:30:00,5.4,6.88,39.24
2020-11-02 11:00:00,6.32,7.73,37.58
2020-11-02 11:30:00,5.2,6.64,40.0
2020-11-02 12:00:00,5.99,8.05,39.49
2020-11-02 12:30:00,4.72,5.46,43.37
2020-11-02 13:00:00,5.43,6.79,45.01
2020-11-02 13:30:00,5.05,6.0,45.66
2020-11-02 14:00:00,5.2,6.44,46.51
2020-11-02 14:30:00,6.01,8.08,47.2
2020-11-02 15:00:00,6.14,8.08,45.76
2020-11-02 15:30:00,8.15,9.52,42.47
2020-11-02 16:00:00,6.23,6.82,46.0
2020-11-02 16:30:00,4.9,4.97,54.35
2020-11-02 17:00:00,5.31,4.84,56.91
2020-11-02 17:30:00,3.97,3.37,72.02
2020-11-02 18:00:00,4.69,4.45,71.14
2020-11-02 18:30:00,3.41,2.8,75.08
2020-11-02 19:00:00,3.41,2.76,77.15
2020-11-02 19:30:00,3.8,3.46,75.51
2020-11-02 20:00:00,2.96,2.68,75.87
2020-11-02 20:30:00,3.1,2.66,74.08
2020-11-02 21:00:00,3.54,3.06,72.44
2020-11-02 21:30:00,3.0,2.33,72.1
2020-11-02 22:00:00,3.46,3.16,71.55
2020-11-02 22:30:00,3.0,2.19,71.68
2020-11-02 23:00:00,2.85,1.74,71.5
2020-11-02 23:30:00,2.02,1.14,72.08
2020-11-03 00:00:00,1.46,0.66,72.83
2020-11-03 00:30:00,1.42,0.6,68.43
2020-11-03 01:00:00,1.26,0.58,
2020-11-03 01:30:00,1.74,1.1,66.89
2020-11-03 02:00:00,,,64.69
2020-11-03 02:30:00,1.74,0.77,66.07
2020-11-03 03:00:00,1.9,0.86,64.81
2020-11-03 03:30:00,1.4,0.32,64.73
2020-11-03 04:30:00,2.13,1.19,68.28
2020-11-03 05:00:00,3.49,2.94,69.14
2020-11-03 05:30:00,4.12,3.48,60.8
2020-11-03 06:00:00,6.53,6.4,62.41
2020-11-03 06:30:00,8.68,10.05,60.54
2020-11-03 07:00:00,16.25,17.91,56.67
2020-11-03 07:30:00,20.22,25.25,48.91
2020-11-03 08:00:00,16.81,19.06,53.31
2020-11-03 08:30:00,12.89,14.41,54.43
2020-11-03 09:00:00,12.97,15.18,52.77
2020-11-03 09:30:00,10.78,13.24,55.77
2020-11-03 10:00:00,6.98,8.22,62.39
2020-11-03 10:30:00,4.99,5.63,66.17
2020-11-03 11:00:00,5.36,6.32,67.08
2020-11-03 11:30:00,4.95,5.59,64.91
2020-11-03 12:00:00,3.85,4.29,66.51
2020-11-03 12:30:00,4.99,5.86,65.36
2020-11-03 13:00:00,6.28,7.42,63.65
2020-11-03 13:30:00,8.35,9.85,60.77
2020-11-03 14:00:00,6.74,7.45,64.48
2020-11-03 14:30:00,4.89,5.06,66.23
2020-11-03 15:00:00,9.16,9.81,63.59
2020-11-03 15:30:00,12.9,14.21,58.94
2020-11-03 16:00:00,11.96,12.78,60.03
2020-11-03 16:30:00,13.91,15.16,57.92
2020-11-03 17:00:00,16.25,19.7,40.18
2020-11-03 17:30:00,16.78,21.19,39.38
2020-11-03 18:00:00,15.2,15.61,48.07
2020-11-03 18:30:00,11.54,11.62,51.24
2020-11-03 19:00:00,11.91,12.12,48.89
2020-11-03 19:30:00,12.97,13.27,46.43
2020-11-03 20:00:00,12.02,12.88,47.49
2020-11-03 20:30:00,7.27,7.09,52.62
2020-11-03 21:00:00,9.8,9.41,47.32
2020-11-03 21:30:00,7.19,6.72,54.21
2020-11-03 22:00:00,8.22,8.33,50.55
2020-11-03 22:30:00,9.63,9.45,46.88
2020-11-03 23:00:00,7.25,6.78,50.43
2020-11-03 23:30:00,6.3,5.73,51.97
2020-11-04 00:00:00,6.11,5.38,53.82
2020-11-04 00:30:00,6.55,6.23,53.15
2020-11-04 01:00:00,6.2,5.61,53.27
2020-11-04 01:30:00,5.45,4.83,55.14
2020-11-04 02:00:00,4.85,3.94,
2020-11-04 02:30:00,3.11,2.36,59.73
2020-11-04 03:00:00,2.08,1.39,62.13
2020-11-04 03:30:00,1.97,1.1,61.17
2020-11-04 04:00:00,3.24,1.87,61.82
2020-11-04 04:30:00,1.87,0.84,62.78
2020-11-04 05:30:00,6.26,5.34,48.74
2020-11-04 06:00:00,6.54,6.02,44.44
2020-11-04 06:30:00,10.1,10.5,40.68
2020-11-04 07:00:00,17.28,20.56,34.02
2020-11-04 07:30:00,18.94,22.12,35.28
2020-11-04 08:00:00,12.95,14.29,49.48
2020-11-04 08:30:00,7.08,7.07,61.58
2020-11-04 09:00:00,7.66,8.39,65.15
2020-11-04 09:30:00,5.88,6.2,64.64
2020-11-04 10:00:00,7.23,8.95,61.56
2020-11-04 10:30:00,5.76,6.8,62.78
2020-11-04 11:00:00,5.0,6.52,64.32
2020-11-04 11:30:00,4.5,5.32,66.17
2020-11-04 12:00:00,4.04,4.26,67.3
2020-11-04 12:30:00,2.84,2.63,68.32
2020-11-04 13:00:00,4.13,5.44,65.56
2020-11-04 13:30:00,3.63,4.12,65.33
2020-11-04 14:00:00,3.81,3.56,64.64
2020-11-04 14:30:00,4.98,5.22,61.21
2020-11-04 15:00:00,8.19,9.22,55.3
2020-11-04 15:30:00,7.22,7.75,55.59
2020-11-04 16:00:00,7.9,8.42,53.17
2020-11-04 16:30:00,6.76,7.18,56.03
2020-11-04 17:00:00,6.18,6.82,57.41
2020-11-04 17:30:00,4.21,3.68,61.11
2020-11-04 18:00:00,3.69,3.14,63.67
2020-11-04 18:30:00,2.78,1.88,65.03
2020-11-04 19:00:00,3.07,2.11,65.86
2020-11-04 19:30:00,4.17,4.05,64.99
2020-11-04 20:00:00,2.28,1.61,67.08
2020-11-04 20:30:00,1.68,0.64,69.47
2020-11-04 21:00:00,1.85,0.54,69.33
2020-11-04 21:30:00,2.56,1.93,67.79
2020-11-04 22:00:00,1.42,0.55,67.1
2020-11-04 22:30:00,1.21,0.3,67.87
2020-11-04 23:00:00,0.59,-0.47,69.36
2020-11-04 23:30:00,0.41,-0.63,68.84
2020-11-05 00:00:00,0.88,0.12,68.11
2020-11-05 00:30:00,0.43,-0.91,68.43
2020-11-05 01:00:00,0.33,-0.64,68.3
2020-11-05 01:30:00,0.45,-0.6,66.89
2020-11-05 02:00:00,0.28,-0.64,67.58
2020-11-05 02:30:00,0.82,-0.25,66.43
2020-11-05 03:00:00,3.76,3.15,
2020-11-05 03:30:00,1.61,0.4,64.75
2020-11-05 04:00:00,0.66,-0.45,64.27
2020-11-05 04:30:00,0.48,-0.22,68.28
2020-11-05 05:00:00,0.74,-0.13,60.85
2020-11-05 05:30:00,1.97,0.96,60.8
2020-11-05 06:30:00,3.77,4.07,60.54
2020-11-05 07:00:00,4.39,4.44,60.24
2020-11-05 07:30:00,6.11,6.91,59.95
2020-11-05 08:00:00,4.06,4.16,63.89
2020-11-05 08:30:00,3.15,2.73,69.37
2020-11-05 09:00:00,3.46,3.19,68.76
2020-11-05 09:30:00,3.77,4.18,64.58
2020-11-05 10:00:00,3.65,3.5,64.34
2020-11-05 10:30:00,3.71,4.06,64.38
2020-11-05 11:00:00,3.94,4.25,63.46
2020-11-05 11:30:00,3.41,3.82,63.52
2020-11-05 12:00:00,3.69,3.37,63.83
2020-11-05 12:30:00,3.24,2.6,64.27
2020-11-05 13:00:00,3.49,3.02,64.44
2020-11-05 13:30:00,3.3,2.38,63.83
2020-11-05 14:00:00,3.69,3.1,64.33
2020-11-05 14:30:00,5.33,4.57,66.37
2020-11-05 15:00:00,6.16,5.73,66.2
2020-11-05 15:30:00,5.02,4.72,66.2
2020-11-05 16:00:00,3.55,3.07,68.86
2020-11-05 16:30:00,3.26,2.82,70.37
2020-11-05 17:00:00,3.02,2.7,69.86
2020-11-05 17:30:00,3.45,2.56,69.96
2020-11-05 18:00:00,3.01,2.14,70.61
2020-11-05 18:30:00,2.58,1.5,70.41
2020-11-05 19:00:00,2.39,1.4,69.23
2020-11-05 19:30:00,2.31,1.59,69.76
2020-11-05 20:00:00,2.0,0.81,69.45
2020-11-05 20:30:00,2.83,1.96,69.19
2020-11-05 21:00:00,2.12,0.75,70.32
2020-11-05 21:30:00,2.0,0.48,69.94
2020-11-05 22:00:00,1.76,0.75,70.38
2020-11-05 22:30:00,1.59,-0.01,71.68
2020-11-05 23:00:00,1.18,0.22,71.5
2020-11-05 23:30:00,2.87,1.62,68.84
2020-11-06 00:00:00,1.08,0.22,68.11
2020-11-06 00:30:00,0.5,-0.28,68.43
2020-11-06 01:00:00,0.54,-0.67,
2020-11-06 01:30:00,0.37,-1.14,66.89
2020-11-06 02:00:00,0.73,-0.44,67.58
2020-11-06 02:30:00,1.45,0.37,66.43
2020-11-06 03:00:00,0.75,-0.56,67.16
2020-11-06 03:30:00,1.27,0.13,64.75
2020-11-06 04:30:00,1.39,0.65,69.21
2020-11-06 05:00:00,1.08,0.11,69.14
2020-11-06 05:30:00,3.6,2.47,67.23
2020-11-06 06:00:00,3.57,2.8,67.21
2020-11-06 06:30:00,6.83,6.13,60.54
2020-11-06 07:00:00,6.01,5.7,64.96
2020-11-06 07:30:00,7.6,7.48,63.13
2020-11-06 08:00:00,6.96,7.21,64.13
2020-11-06 08:30:00,5.33,5.0,65.63
2020-11-06 09:00:00,3.53,3.1,68.58
2020-11-06 09:30:00,5.13,5.69,66.22
2020-11-06 10:00:00,4.77,4.94,65.33
2020-11-06 10:30:00,5.17,5.4,64.41
2020-11-06 11:00:00,5.15,5.51,63.03
2020-11-06 11:30:00,3.99,4.7,63.4
2020-11-06 12:00:00,4.24,4.39,65.45
2020-11-06 12:30:00,4.63,4.89,68.5
2020-11-06 13:00:00,4.07,3.57,70.47
2020-11-06 13:30:00,4.42,4.19,70.79
2020-11-06 14:00:00,4.74,4.38,70.51
2020-11-06 14:30:00,5.58,5.6,69.19
2020-11-06 15:00:00,5.58,4.94,69.59
2020-11-06 15:30:00,6.22,5.52,67.91
2020-11-06 16:00:00,6.04,5.36,66.06
2020-11-06 16:30:00,6.31,5.56,64.25
2020-11-06 17:00:00,5.4,4.78,64.33
2020-11-06 17:30:00,5.96,5.94,61.59
2020-11-06 18:00:00,4.7,3.67,63.07
2020-11-06 18:30:00,4.72,3.86,62.75
2020-11-06 19:00:00,3.89,3.55,61.81
2020-11-06 19:30:00,4.3,3.36,61.82
2020-11-06 20:00:00,5.52,4.61,58.73
2020-11-06 20:30:00,5.25,4.42,58.51
2020-11-06 21:00:00,6.93,6.57,55.46
2020-11-06 21:30:00,4.49,4.17,56.82
2020-11-06 22:00:00,4.16,3.49,60.43
2020-11-06 22:30:00,4.2,3.39,58.91
2020-11-06 23:00:00,3.99,2.73,61.63
2020-11-06 23:30:00,2.02,1.08,63.66
2020-11-07 00:00:00,1.72,0.61,67.6
2020-11-07 00:30:00,1.08,-0.32,67.13
2020-11-07 01:00:00,2.32,1.44,65.02
2020-11-07 01:30:00,1.03,0.04,66.04
2020-11-07 02:00:00,0.78,-0.62,
2020-11-07 02:30:00,0.88,-0.43,65.73
2020-11-07 03:00:00,1.27,-0.12,63.14
2020-11-07 03:30:00,1.4,0.19,61.71
2020-11-07 04:00:00,1.01,0.0,60.64
2020-11-07 04:30:00,0.64,-0.9,62.44
2020-11-07 05:30:00,1.84,0.88,55.32
2020-11-07 06:00:00,1.96,1.1,54.42
2020-11-07 06:30:00,2.13,1.07,52.96
2020-11-07 07:00:00,2.35,1.42,51.31
2020-11-07 07:30:00,3.37,2.72,49.08
2020-11-07 08:00:00,3.51,2.68,46.97
2020-11-07 08:30:00,6.94,6.5,42.95
2020-11-07 09:00:00,6.43,6.54,41.39
2020-11-07 09:30:00,6.62,7.0,39.15
2020-11-07 10:00:00,4.47,5.04,41.14
2020-11-07 10:30:00,5.55,6.71,39.44
2020-11-07 11:00:00,4.51,4.55,39.7
2020-11-07 11:30:00,3.61,4.28,43.27
2020-11-07 12:00:00,3.79,4.14,45.79
2020-11-07 12:30:00,4.48,5.42,46.5
2020-11-07 13:00:00,4.66,5.11,47.19
2020-11-07 13:30:00,5.39,6.33,45.34
2020-11-07 14:00:00,4.95,5.18,46.79
2020-11-07 14:30:00,5.46,5.18,49.0
2020-11-07 15:00:00,7.18,7.31,46.04
2020-11-07 15:30:00,6.99,7.17,45.59
2020-11-07 16:00:00,8.5,8.71,43.03
2020-11-07 16:30:00,8.64,8.57,41.51
2020-11-07 17:00:00,10.25,10.2,40.29
2020-11-07 17:30:00,8.77,8.84,44.74
2020-11-07 18:00:00,6.52,6.39,49.51
2020-11-07 18:30:00,6.95,6.62,48.15
2020-11-07 19:00:00,7.35,7.13,46.64
2020-11-07 19:30:00,7.14,7.22,46.16
2020-11-07 20:00:00,6.56,6.11,45.95
2020-11-07 20:30:00,8.01,7.61,42.22
2020-11-07 21:00:00,8.92,8.9,38.87
2020-11-07 21:30:00,7.05,6.62,40.31
2020-11-07 22:00:00,6.89,7.22,38.77
