Recorded;NO2;NOx;O3
04-07-2021 03:30:00;4.0;3.9;55.3
04-07-2021 03:00:00;3.56;3.44;
04-07-2021 02:30:00;3.86;3.67;59.99
04-07-2021 02:00:00;3.1;3.06;61.97
04-07-2021 01:30:00;3.42;3.23;63.14
04-07-2021 01:00:00;3.9;4.13;64.14
04-07-2021 00:30:00;4.3;4.32;65.12
04-07-2021 00:00:00;5.83;5.78;64.2
03-07-2021 23:30:00;5.28;5.18;67.61
03-07-2021 23:00:00;5.57;5.57;67.12
03-07-2021 22:30:00;9.35;9.07;64.38
03-07-2021 22:00:00;8.72;8.51;65.42
03-07-2021 21:30:00;6.62;6.67;69.43
03-07-2021 21:00:00;5.97;6.33;73.42
03-07-2021 20:30:00;6.27;6.29;74.0
03-07-2021 20:00:00;8.89;9.24;70.65
03-07-2021 19:30:00;8.91;9.35;74.14
03-07-2021 19:00:00;9.45;10.42;75.84
03-07-2021 18:30:00;7.36;8.05;80.51
03-07-2021 18:00:00;7.88;9.49;81.21
03-07-2021 17:30:00;3.73;4.46;79.91
03-07-2021 17:00:00;4.49;5.57;78.37
03-07-2021 16:30:00;4.21;4.88;79.37
03-07-2021 16:00:00;4.7;5.95;76.38
03-07-2021 15:30:00;5.09;6.14;76.83
03-07-2021 15:00:00;4.82;5.93;77.39
03-07-2021 14:30:00;5.05;6.58;76.32
03-07-2021 14:00:00;4.4;5.74;75.42
03-07-2021 13:30:00;4.25;4.72;73.82
03-07-2021 13:00:00;5.18;6.98;73.4
03-07-2021 12:30:00;4.57;5.72;77.19
03-07-2021 12:00:00;4.21;5.6;77.81
03-07-2021 11:30:00;7.11;9.29;71.19
03-07-2021 11:00:00;5.85;7.21;71.33
03-07-2021 10:30:00;8.07;11.19;61.83
03-07-2021 10:00:00;13.77;21.82;44.72
03-07-2021 09:30:00;20.06;37.79;32.53
03-07-2021 09:00:00;17.37;34.39;29.82
03-07-2021 08:30:00;10.63;18.78;27.94
03-07-2021 08:00:00;14.15;18.47;23.25
03-07-2021 07:30:00;14.48;20.33;21.21
03-07-2021 07:00:00;15.78;20.87;20.46
03-07-2021 06:30:00;17.29;20.85;21.75
03-07-2021 06:00:00;14.34;16.7;27.54
03-07-2021 05:30:00;12.64;13.5;31.61
03-07-2021 04:30:00;10.58;11.11;35.54
03-07-2021 04:00:00;9.1;9.56;37.74
03-07-2021 03:30:00;7.96;8.24;42.93
03-07-2021 03:00:00;8.22;8.64;43.97
03-07-2021 02:30:00;5.95;5.97;45.62
03-07-2021 02:00:00;5.32;5.16;
03-07-2021 01:30:00;6.48;6.46;50.47
03-07-2021 01:00:00;5.95;6.25;45.56
03-07-2021 00:30:00;4.84;4.8;46.22
03-07-2021 00:00:00;6.27;6.33;42.87
02-07-2021 23:30:00;6.46;6.54;40.75
02-07-2021 23:00:00;7.69;7.9;36.28
02-07-2021 22:30:00;6.98;6.73;41.89
02-07-2021 22:00:00;6.14;6.01;53.05
02-07-2021 21:30:00;6.22;6.23;52.63
02-07-2021 21:00:00;5.32;5.32;53.44
02-07-2021 20:30:00;5.11;5.32;56.94
02-07-2021 20:00:00;3.86;4.13;66.06
02-07-2021 19:30:00;4.4;4.57;62.68
02-07-2021 19:00:00;5.64;5.89;59.87
02-07-2021 18:30:00;6.73;7.5;68.41
02-07-2021 18:00:00;6.77;7.65;66.86
02-07-2021 17:30:00;7.92;8.61;76.95
02-07-2021 17:00:00;6.92;7.61;80.21
02-07-2021 16:30:00;7.71;9.33;79.69
02-07-2021 16:00:00;9.68;11.42;77.05
02-07-2021 15:30:00;7.11;8.38;77.05
02-07-2021 15:00:00;5.45;7.31;79.91
02-07-2021 14:30:00;13.27;17.56;70.93
02-07-2021 14:00:00;7.08;8.72;74.14
02-07-2021 13:30:00;6.94;9.73;75.18
02-07-2021 13:00:00;5.7;7.13;73.14
02-07-2021 12:30:00;7.63;9.28;75.94
02-07-2021 12:00:00;6.73;8.59;76.99
02-07-2021 11:30:00;5.97;7.57;74.06
02-07-2021 11:00:00;7.69;9.41;62.51
02-07-2021 10:30:00;10.23;13.02;58.17
02-07-2021 10:00:00;7.69;10.31;72.6
02-07-2021 09:30:00;7.86;11.21;56.84
02-07-2021 09:00:00;6.69;9.58;52.11
02-07-2021 08:30:00;11.15;17.42;40.77
02-07-2021 08:00:00;10.69;15.36;39.85
02-07-2021 07:30:00;9.39;12.24;40.17
02-07-2021 07:00:00;15.07;19.2;39.0
02-07-2021 06:30:00;13.71;17.19;39.06
02-07-2021 06:00:00;15.66;21.59;33.71
02-07-2021 05:30:00;11.15;14.04;30.77
02-07-2021 05:00:00;7.82;9.29;29.4
02-07-2021 04:30:00;6.18;6.67;28.24
02-07-2021 03:30:00;5.3;5.32;27.26
02-07-2021 03:00:00;;;24.73
02-07-2021 02:30:00;7.32;7.15;22.13
02-07-2021 02:00:00;5.16;6.79;23.99
02-07-2021 01:30:00;5.11;5.26;24.87
02-07-2021 01:00:00;7.82;8.26;
02-07-2021 00:30:00;7.44;7.63;25.68
02-07-2021 00:00:00;5.26;5.32;29.76
01-07-2021 23:30:00;6.98;7.23;29.9
01-07-2021 23:00:00;5.05;5.28;33.67
01-07-2021 22:30:00;4.74;4.51;36.66
01-07-2021 22:00:00;4.63;4.44;40.17
01-07-2021 21:30:00;4.28;4.23;42.17
01-07-2021 21:00:00;3.52;3.63;43.73
01-07-2021 20:30:00;3.96;4.13;44.64
01-07-2021 20:00:00;3.42;2.73;45.66
01-07-2021 19:30:00;3.25;3.4;47.8
01-07-2021 19:00:00;4.4;5.07;49.57
01-07-2021 18:30:00;3.98;4.9;52.33
01-07-2021 18:00:00;3.44;4.07;54.52
01-07-2021 17:30:00;10.12;17.0;47.28
01-07-2021 17:00:00;3.46;5.22;52.95
01-07-2021 16:30:00;4.34;6.01;57.14
01-07-2021 16:00:00;5.18;7.21;60.69
01-07-2021 15:30:00;5.28;7.44;60.45
01-07-2021 15:00:00;4.72;6.43;59.21
01-07-2021 14:30:00;6.33;9.49;57.58
01-07-2021 14:00:00;4.48;6.64;58.95
01-07-2021 13:30:00;4.38;6.37;60.29
01-07-2021 13:00:00;4.02;6.43;59.39
01-07-2021 12:30:00;3.46;5.03;61.03
01-07-2021 12:00:00;3.02;4.48;59.03
01-07-2021 11:30:00;4.48;7.55;57.5
01-07-2021 11:00:00;3.31;4.7;58.89
01-07-2021 10:30:00;3.31;4.74;59.19
01-07-2021 10:00:00;3.6;5.51;61.49
01-07-2021 09:30:00;3.75;5.3;61.33
01-07-2021 09:00:00;4.04;5.62;59.53
01-07-2021 08:30:00;3.96;5.68;56.18
01-07-2021 08:00:00;2.87;4.32;53.5
01-07-2021 07:30:00;3.61;5.53;50.81
01-07-2021 07:00:00;3.92;6.66;49.35
01-07-2021 06:30:00;4.36;6.35;48.3
01-07-2021 05:30:00;7.5;10.08;38.5
01-07-2021 05:00:00;7.69;9.81;33.69
01-07-2021 04:30:00;8.34;9.56;32.79
01-07-2021 04:00:00;5.53;5.91;35.1
01-07-2021 03:30:00;5.2;5.43;34.47
01-07-2021 03:00:00;3.73;3.92;
01-07-2021 02:30:00;2.93;2.83;34.84
01-07-2021 02:00:00;2.83;2.73;36.4
01-07-2021 01:30:00;2.79;2.95;37.5
01-07-2021 01:00:00;3.39;3.6;38.34
01-07-2021 00:30:00;3.86;3.75;38.48
01-07-2021 00:00:00;4.82;5.11;39.16
30-06-2021 23:30:00;4.32;4.36;42.71
30-06-2021 23:00:00;5.2;5.55;43.35
30-06-2021 22:30:00;5.41;5.87;44.07
30-06-2021 22:00:00;5.95;6.12;45.48
30-06-2021 21:30:00;4.72;4.93;48.66
30-06-2021 21:00:00;5.58;6.5;51.11
30-06-2021 20:30:00;5.36;5.81;53.09
30-06-2021 20:00:00;3.17;3.75;57.1
30-06-2021 19:30:00;3.04;3.77;58.27
30-06-2021 19:00:00;2.72;3.37;57.24
30-06-2021 18:30:00;2.77;3.75;56.7
30-06-2021 18:00:00;3.21;4.09;57.82
30-06-2021 17:30:00;3.33;4.4;58.49
30-06-2021 17:00:00;4.57;5.74;60.91
30-06-2021 16:30:00;7.76;11.7;55.98
30-06-2021 16:00:00;8.2;13.48;58.27
30-06-2021 15:30:00;10.48;15.15;60.45
30-06-2021 15:00:00;10.98;15.13;64.42
30-06-2021 14:30:00;17.56;25.99;63.0
30-06-2021 14:00:00;16.26;24.79;67.93
30-06-2021 13:30:00;17.48;25.99;69.39
30-06-2021 13:00:00;12.43;19.41;72.74
30-06-2021 12:30:00;20.06;30.58;69.45
30-06-2021 12:00:00;14.5;20.52;78.31
30-06-2021 11:30:00;14.69;21.55;71.83
30-06-2021 11:00:00;16.66;24.79;67.71
30-06-2021 10:30:00;28.0;44.24;51.17
30-06-2021 10:00:00;38.15;62.1;41.17
30-06-2021 09:30:00;17.48;25.46;54.96
30-06-2021 09:00:00;6.83;9.1;64.76
30-06-2021 08:30:00;7.65;10.14;59.75
30-06-2021 08:00:00;19.11;26.3;47.1
30-06-2021 07:30:00;16.93;23.16;50.41
30-06-2021 07:00:00;10.79;13.12;57.7
30-06-2021 06:30:00;13.08;15.99;49.63
30-06-2021 06:00:00;7.55;8.7;49.79
30-06-2021 05:30:00;4.42;4.95;50.35
30-06-2021 04:30:00;8.3;9.05;52.15
30-06-2021 04:00:00;4.17;4.25;57.96
30-06-2021 03:30:00;2.77;3.14;59.23
30-06-2021 03:00:00;2.3;2.37;65.22
30-06-2021 02:30:00;2.05;2.03;65.94
30-06-2021 02:00:00;1.95;2.14;
30-06-2021 01:30:00;2.16;2.22;65.02
30-06-2021 01:00:00;2.41;2.45;61.09
30-06-2021 00:30:00;2.6;2.77;57.24
30-06-2021 00:00:00;2.28;2.31;62.39
29-06-2021 23:30:00;2.95;2.83;63.96
29-06-2021 23:00:00;4.57;4.38;64.04
29-06-2021 22:30:00;3.39;3.54;68.13
29-06-2021 22:00:00;3.54;3.81;67.81
29-06-2021 21:30:00;4.28;4.44;63.32
29-06-2021 21:00:00;3.69;3.96;61.99
29-06-2021 20:30:00;3.98;4.09;61.83
29-06-2021 20:00:00;3.82;4.13;63.28
29-06-2021 19:30:00;4.0;4.55;63.02
29-06-2021 19:00:00;3.02;3.48;63.8
29-06-2021 18:30:00;3.33;3.81;65.92
29-06-2021 18:00:00;3.4;4.0;66.26
29-06-2021 17:30:00;2.93;3.17;68.15
29-06-2021 17:00:00;3.08;3.9;71.29
29-06-2021 16:30:00;3.46;4.32;70.71
29-06-2021 16:00:00;3.65;4.55;69.29
29-06-2021 15:30:00;4.13;5.09;68.05
29-06-2021 15:00:00;4.95;6.52;64.68
29-06-2021 14:30:00;3.56;4.8;67.37
29-06-2021 14:00:00;4.19;5.57;65.56
29-06-2021 13:30:00;4.23;5.34;63.32
29-06-2021 13:00:00;2.58;3.37;63.84
29-06-2021 12:30:00;3.96;5.97;64.02
29-06-2021 12:00:00;4.05;5.39;65.34
29-06-2021 11:30:00;4.48;5.64;64.94
29-06-2021 11:00:00;3.02;4.0;65.7
29-06-2021 10:30:00;3.73;5.22;65.64
29-06-2021 10:00:00;4.02;5.66;64.58
29-06-2021 09:30:00;3.94;5.03;63.1
29-06-2021 09:00:00;3.94;4.9;62.63
29-06-2021 08:30:00;4.28;5.85;62.45
29-06-2021 08:00:00;5.28;6.37;61.49
29-06-2021 07:30:00;4.28;6.2;64.48
29-06-2021 07:00:00;6.18;8.53;61.01
29-06-2021 06:30:00;5.43;7.13;60.93
29-06-2021 06:00:00;4.49;5.93;61.43
29-06-2021 05:30:00;5.97;7.34;59.99
29-06-2021 05:00:00;6.66;7.9;51.77
29-06-2021 04:30:00;6.01;6.45;51.67
29-06-2021 03:30:00;3.48;4.19;53.29
29-06-2021 03:00:00;2.3;2.93;51.17
29-06-2021 02:30:00;2.22;3.06;45.6
29-06-2021 02:00:00;2.89;3.33;42.95
29-06-2021 01:30:00;0.92;1.68;60.59
29-06-2021 01:00:00;1.68;2.41;
29-06-2021 00:30:00;1.42;1.64;60.69
29-06-2021 00:00:00;1.4;2.37;60.03
28-06-2021 23:30:00;2.01;2.68;61.15
28-06-2021 23:00:00;1.61;2.31;64.82
28-06-2021 22:30:00;2.62;3.48;60.51
28-06-2021 22:00:00;3.73;4.42;57.76
28-06-2021 21:30:00;3.5;4.25;59.11
28-06-2021 21:00:00;4.82;5.47;59.79
28-06-2021 20:30:00;3.6;4.65;65.02
28-06-2021 20:00:00;2.28;3.37;65.8
28-06-2021 19:30:00;3.02;4.42;66.12
28-06-2021 19:00:00;1.99;2.81;65.36
28-06-2021 18:30:00;1.82;2.77;63.52
28-06-2021 18:00:00;1.99;3.65;61.51
28-06-2021 17:30:00;1.89;3.67;61.27
28-06-2021 17:00:00;2.2;3.77;62.01
28-06-2021 16:30:00;2.33;4.17;57.18
28-06-2021 16:00:00;3.17;5.37;53.13
28-06-2021 15:30:00;2.35;4.28;55.86
28-06-2021 15:00:00;3.92;7.15;57.08
28-06-2021 14:30:00;3.16;5.83;59.77
28-06-2021 14:00:00;3.5;6.06;61.01
28-06-2021 13:30:00;2.87;4.67;66.24
28-06-2021 13:00:00;2.7;4.88;69.65
28-06-2021 12:30:00;2.49;4.19;68.21
28-06-2021 12:00:00;3.17;5.6;67.99
28-06-2021 11:30:00;3.02;5.09;70.55
28-06-2021 11:00:00;3.58;5.93;71.03
28-06-2021 10:30:00;2.58;4.38;72.64
28-06-2021 10:00:00;3.82;6.29;69.37
28-06-2021 09:30:00;3.0;4.82;69.95
28-06-2021 09:00:00;3.61;6.06;70.17
28-06-2021 08:30:00;3.39;5.18;68.85
28-06-2021 08:00:00;3.06;5.22;67.83
28-06-2021 07:30:00;3.46;5.39;65.92
28-06-2021 07:00:00;3.08;5.24;65.34
28-06-2021 06:30:00;3.39;5.2;62.66
28-06-2021 05:30:00;4.25;5.43;56.88
28-06-2021 05:00:00;6.66;8.59;51.65
28-06-2021 04:30:00;5.26;6.39;53.17
28-06-2021 04:00:00;4.49;5.26;52.43
28-06-2021 03:30:00;6.29;6.64;51.81
28-06-2021 03:00:00;3.54;3.84;
28-06-2021 02:30:00;2.1;2.05;54.92
28-06-2021 02:00:00;2.03;2.49;56.0
28-06-2021 01:30:00;2.01;2.14;56.58
28-06-2021 01:00:00;1.97;2.1;57.42
28-06-2021 00:30:00;1.82;2.24;59.61
28-06-2021 00:00:00;2.03;2.26;60.19
27-06-2021 23:30:00;2.68;2.75;59.93
27-06-2021 23:00:00;3.52;3.71;58.97
27-06-2021 22:30:00;3.75;4.09;60.29
27-06-2021 22:00:00;4.21;4.78;60.83
27-06-2021 21:30:00;4.0;4.23;62.31
27-06-2021 21:00:00;4.57;4.86;65.34
27-06-2021 20:30:00;2.73;3.52;70.19
27-06-2021 20:00:00;2.73;3.29;73.08
27-06-2021 19:30:00;2.66;3.37;75.46
27-06-2021 19:00:00;3.79;4.42;77.33
27-06-2021 18:30:00;3.1;3.98;76.85
27-06-2021 18:00:00;2.68;3.79;73.1
27-06-2021 17:30:00;2.45;3.16;72.9
27-06-2021 17:00:00;2.77;3.54;74.56
27-06-2021 16:30:00;2.16;2.85;80.35
27-06-2021 16:00:00;2.2;3.25;83.08
27-06-2021 15:30:00;2.49;3.37;79.65
27-06-2021 15:00:00;1.86;2.37;75.98
27-06-2021 14:30:00;2.07;3.33;69.47
27-06-2021 14:00:00;1.78;2.62;68.07
27-06-2021 13:30:00;2.1;3.25;62.74
27-06-2021 13:00:00;2.41;3.69;62.03
27-06-2021 12:30:00;2.14;3.29;62.51
27-06-2021 12:00:00;1.78;2.28;62.9
27-06-2021 11:30:00;1.55;2.39;63.12
27-06-2021 11:00:00;2.43;3.58;65.84
27-06-2021 10:30:00;2.37;3.82;64.1
27-06-2021 10:00:00;2.49;4.07;62.43
27-06-2021 09:30:00;2.14;3.44;61.43
27-06-2021 09:00:00;2.26;3.4;60.63
27-06-2021 08:30:00;2.62;3.42;59.21
27-06-2021 08:00:00;2.75;3.48;60.43
27-06-2021 07:30:00;1.82;2.2;61.33
27-06-2021 07:00:00;2.07;2.56;60.47
27-06-2021 06:30:00;2.2;2.79;58.53
27-06-2021 06:00:00;1.64;2.01;58.69
27-06-2021 05:30:00;1.47;1.64;58.83
27-06-2021 04:30:00;1.43;1.47;57.22
27-06-2021 04:00:00;1.55;1.7;57.64
27-06-2021 03:30:00;1.53;1.47;58.53
27-06-2021 03:00:00;1.34;1.36;60.25
27-06-2021 02:30:00;1.24;1.28;58.47
27-06-2021 02:00:00;1.59;1.95;
27-06-2021 01:30:00;1.4;1.64;59.17
27-06-2021 01:00:00;1.3;1.63;59.91
27-06-2021 00:30:00;1.61;1.63;60.91
27-06-2021 00:00:00;1.8;1.51;62.9
26-06-2021 23:30:00;2.05;2.2;61.41
26-06-2021 23:00:00;1.72;1.72;63.68
26-06-2021 22:30:00;2.47;2.35;62.7
26-06-2021 22:00:00;2.58;2.89;66.26
26-06-2021 21:30:00;2.05;2.08;67.91
26-06-2021 21:00:00;2.79;3.14;70.27
26-06-2021 20:30:00;2.64;2.54;74.02
26-06-2021 20:00:00;2.98;2.95;74.24
26-06-2021 19:30:00;3.17;3.67;74.66
26-06-2021 19:00:00;3.16;3.58;75.84
26-06-2021 18:30:00;2.73;3.0;76.48
26-06-2021 18:00:00;2.54;2.54;75.92
26-06-2021 17:30:00;2.05;2.56;74.44
26-06-2021 17:00:00;2.96;3.31;73.1
26-06-2021 16:30:00;3.17;3.96;71.53
26-06-2021 16:00:00;3.77;4.99;69.89
26-06-2021 15:30:00;3.88;4.65;67.67
26-06-2021 15:00:00;3.29;3.94;71.33
26-06-2021 14:30:00;3.46;4.05;73.6
26-06-2021 14:00:00;3.33;3.6;75.58
26-06-2021 13:30:00;3.27;3.86;76.99
26-06-2021 13:00:00;4.0;4.69;75.8
26-06-2021 12:30:00;4.25;5.09;76.22
26-06-2021 12:00:00;3.88;4.48;75.48
26-06-2021 11:30:00;4.53;5.13;74.92
26-06-2021 11:00:00;5.6;6.69;74.28
26-06-2021 10:30:00;4.7;5.36;76.89
26-06-2021 10:00:00;4.21;4.84;78.53
26-06-2021 09:30:00;4.88;5.58;74.54
26-06-2021 09:00:00;4.21;5.07;74.04
26-06-2021 08:30:00;3.61;4.05;77.01
26-06-2021 08:00:00;4.36;4.95;77.69
26-06-2021 07:30:00;5.16;5.43;76.56
26-06-2021 07:00:00;3.35;3.46;79.17
26-06-2021 06:30:00;3.35;3.27;81.94
26-06-2021 06:00:00;3.04;3.1;82.92
26-06-2021 05:30:00;4.99;5.53;80.95
26-06-2021 05:00:00;4.11;4.57;76.32
26-06-2021 04:30:00;3.31;3.48;74.66
26-06-2021 03:30:00;3.4;3.63;75.82
26-06-2021 03:00:00;3.42;3.5;83.74
26-06-2021 02:30:00;2.64;2.77;85.18
26-06-2021 02:00:00;2.66;2.68;76.67
26-06-2021 01:30:00;2.87;3.06;76.4
26-06-2021 01:00:00;2.3;2.6;
26-06-2021 00:30:00;3.67;3.81;73.6
26-06-2021 00:00:00;2.75;3.1;74.16
25-06-2021 23:30:00;3.33;3.6;76.69
25-06-2021 23:00:00;4.63;4.82;78.71
25-06-2021 22:30:00;5.01;5.16;77.65
25-06-2021 22:00:00;4.04;4.34;81.9
25-06-2021 21:30:00;3.75;4.11;83.42
25-06-2021 21:00:00;5.26;5.43;80.93
25-06-2021 20:30:00;3.84;4.21;79.33
25-06-2021 20:00:00;4.15;4.4;76.69
25-06-2021 19:30:00;3.94;4.11;70.49
25-06-2021 19:00:00;2.87;3.12;72.06
25-06-2021 18:30:00;3.04;3.84;73.32
25-06-2021 18:00:00;2.2;2.56;76.28
25-06-2021 17:30:00;3.14;4.11;75.64
25-06-2021 17:00:00;2.43;3.4;78.29
25-06-2021 16:30:00;2.81;4.04;74.72
25-06-2021 16:00:00;2.85;3.6;75.78
25-06-2021 15:30:00;4.05;4.97;72.5
25-06-2021 15:00:00;4.61;5.79;71.23
25-06-2021 14:30:00;4.55;5.78;71.25
25-06-2021 14:00:00;5.99;7.54;70.65
25-06-2021 13:30:00;5.87;7.29;71.89
25-06-2021 13:00:00;6.87;7.96;71.87
25-06-2021 12:30:00;7.75;9.22;69.91
25-06-2021 12:00:00;5.14;6.31;69.19
25-06-2021 11:30:00;5.22;6.56;68.69
25-06-2021 11:00:00;4.95;6.37;71.13
25-06-2021 10:30:00;4.7;6.2;67.51
25-06-2021 10:00:00;8.2;10.52;61.51
25-06-2021 09:30:00;8.17;10.5;61.05
25-06-2021 09:00:00;8.41;11.3;55.88
25-06-2021 08:30:00;11.67;15.34;49.19
25-06-2021 08:00:00;10.46;12.95;51.01
25-06-2021 07:30:00;10.71;13.94;48.77
25-06-2021 07:00:00;11.38;14.06;50.81
25-06-2021 06:30:00;12.26;14.99;50.21
25-06-2021 05:30:00;6.73;8.07;53.4
25-06-2021 05:00:00;7.61;8.66;49.87
25-06-2021 04:30:00;7.11;7.71;48.7
25-06-2021 04:00:00;7.4;11.74;49.43
25-06-2021 03:30:00;3.52;3.77;52.27
25-06-2021 03:00:00;4.4;4.74;
25-06-2021 02:30:00;4.65;4.74;45.74
25-06-2021 02:00:00;;;46.28
25-06-2021 01:30:00;4.69;5.07;47.88
25-06-2021 01:00:00;4.21;4.55;49.91
25-06-2021 00:30:00;5.3;5.58;46.66
25-06-2021 00:00:00;5.66;6.27;46.9
24-06-2021 23:30:00;3.86;4.44;56.12
24-06-2021 23:00:00;3.44;3.92;61.41
24-06-2021 22:30:00;3.69;3.92;63.2
24-06-2021 22:00:00;4.61;5.34;64.2
24-06-2021 21:30:00;3.94;4.8;66.46
24-06-2021 21:00:00;4.65;5.57;67.08
24-06-2021 20:30:00;3.39;4.07;70.29
24-06-2021 20:00:00;3.14;3.96;71.85
24-06-2021 19:30:00;2.73;3.29;74.88
24-06-2021 19:00:00;2.73;3.17;77.37
24-06-2021 18:30:00;2.35;3.06;73.96
24-06-2021 18:00:00;2.52;3.29;76.4
24-06-2021 17:30:00;2.1;2.6;76.61
24-06-2021 17:00:00;3.12;4.34;76.12
24-06-2021 16:30:00;3.0;4.3;83.76
24-06-2021 16:00:00;3.79;4.84;85.06
24-06-2021 15:30:00;3.61;4.95;79.13
24-06-2021 15:00:00;3.63;5.09;78.11
24-06-2021 14:30:00;3.77;5.26;74.66
24-06-2021 14:00:00;3.61;5.18;75.74
24-06-2021 13:30:00;3.39;4.61;78.95
24-06-2021 13:00:00;3.92;5.64;78.53
24-06-2021 12:30:00;2.89;4.21;78.33
24-06-2021 12:00:00;2.87;4.46;77.65
24-06-2021 11:30:00;3.31;5.37;75.86
24-06-2021 11:00:00;3.06;3.94;73.7
24-06-2021 10:30:00;4.07;5.55;71.27
24-06-2021 10:00:00;2.91;4.13;70.53
24-06-2021 09:30:00;3.39;4.84;68.35
24-06-2021 09:00:00;4.0;5.93;67.49
24-06-2021 08:30:00;3.16;4.72;68.13
24-06-2021 08:00:00;3.44;4.61;67.69
24-06-2021 07:30:00;4.59;6.39;65.28
24-06-2021 07:00:00;7.86;13.1;61.41
24-06-2021 06:30:00;6.23;8.59;56.44
24-06-2021 06:00:00;7.75;10.98;49.43
24-06-2021 05:30:00;12.41;17.73;34.05
24-06-2021 04:30:00;6.62;8.24;36.86
24-06-2021 04:00:00;6.14;6.75;37.76
24-06-2021 03:30:00;5.6;6.18;44.46
24-06-2021 03:00:00;5.01;5.37;53.48
24-06-2021 02:30:00;2.26;2.18;57.14
24-06-2021 02:00:00;2.3;2.33;
24-06-2021 01:30:00;2.85;2.89;57.26
24-06-2021 01:00:00;2.33;2.68;59.47
24-06-2021 00:30:00;2.54;3.14;63.18
24-06-2021 00:00:00;3.06;3.58;65.46
23-06-2021 23:30:00;2.07;2.47;67.08
23-06-2021 23:00:00;2.91;3.31;67.49
23-06-2021 22:30:00;3.88;3.81;63.56
23-06-2021 22:00:00;5.7;5.97;62.61
23-06-2021 21:30:00;6.37;6.67;60.61
23-06-2021 21:00:00;6.35;6.27;62.94
23-06-2021 20:30:00;5.53;6.23;65.56
23-06-2021 20:00:00;6.14;6.94;65.6
23-06-2021 19:30:00;6.66;7.54;67.49
23-06-2021 19:00:00;7.96;9.45;70.53
23-06-2021 18:30:00;6.46;7.48;70.71
23-06-2021 18:00:00;2.79;3.71;72.26
23-06-2021 17:30:00;1.99;2.51;71.17
23-06-2021 17:00:00;2.24;2.83;70.07
23-06-2021 16:30:00;3.48;5.18;68.53
23-06-2021 16:00:00;3.37;5.34;66.7
23-06-2021 15:30:00;3.79;5.41;65.36
23-06-2021 15:00:00;3.39;4.48;64.72
23-06-2021 14:30:00;5.09;6.66;60.21
23-06-2021 14:00:00;4.76;6.04;61.47
23-06-2021 13:30:00;5.97;7.86;59.33
23-06-2021 13:00:00;5.36;7.29;59.11
23-06-2021 12:30:00;3.77;5.37;61.31
23-06-2021 12:00:00;4.23;6.71;59.35
23-06-2021 11:30:00;5.13;8.11;60.67
23-06-2021 11:00:00;5.36;7.34;60.97
23-06-2021 10:30:00;6.6;8.41;56.16
23-06-2021 10:00:00;6.14;8.24;50.51
23-06-2021 09:30:00;4.78;6.79;49.37
23-06-2021 09:00:00;4.42;6.23;47.42
23-06-2021 08:30:00;4.15;5.97;46.18
23-06-2021 08:00:00;4.13;6.04;44.88
23-06-2021 07:30:00;4.09;5.99;42.21
23-06-2021 07:00:00;4.34;6.27;41.35
23-06-2021 06:30:00;5.41;8.03;36.44
23-06-2021 06:00:00;5.26;7.73;34.61
23-06-2021 05:30:00;5.18;7.31;33.05
23-06-2021 05:00:00;4.76;6.85;32.81
23-06-2021 04:30:00;4.93;6.39;33.11
23-06-2021 03:30:00;5.76;6.27;33.19
23-06-2021 03:00:00;6.18;6.48;33.55
23-06-2021 02:30:00;4.88;4.97;35.72
23-06-2021 02:00:00;4.55;4.53;37.52
23-06-2021 01:30:00;4.49;4.74;38.7
23-06-2021 01:00:00;4.25;4.72;
23-06-2021 00:30:00;3.94;4.7;40.45
23-06-2021 00:00:00;4.69;4.76;42.17
22-06-2021 23:30:00;4.9;5.14;42.93
22-06-2021 23:00:00;5.16;5.26;44.44
22-06-2021 22:30:00;3.56;3.75;44.92
22-06-2021 22:00:00;3.92;4.23;43.23
22-06-2021 21:30:00;2.83;2.79;45.14
22-06-2021 21:00:00;3.25;3.75;45.64
22-06-2021 20:30:00;3.54;3.84;45.76
22-06-2021 20:00:00;3.12;3.98;47.62
22-06-2021 19:30:00;3.6;4.57;48.97
22-06-2021 19:00:00;3.12;4.3;50.59
22-06-2021 18:30:00;2.87;3.96;52.97
22-06-2021 18:00:00;3.29;4.36;56.62
22-06-2021 17:30:00;10.44;13.1;58.13
22-06-2021 17:00:00;22.3;25.68;48.36
22-06-2021 16:30:00;26.39;28.34;45.36
22-06-2021 16:00:00;16.91;19.37;56.4
22-06-2021 15:30:00;19.03;21.73;54.4
22-06-2021 15:00:00;12.6;14.97;59.41
22-06-2021 14:30:00;17.67;21.31;52.77
22-06-2021 14:00:00;7.86;9.03;63.02
22-06-2021 13:30:00;9.24;11.32;57.26
22-06-2021 13:00:00;15.32;20.83;49.71
22-06-2021 12:30:00;17.63;26.97;49.25
22-06-2021 12:00:00;9.51;13.39;56.36
22-06-2021 11:30:00;7.21;10.84;57.96
22-06-2021 11:00:00;6.64;9.39;57.64
22-06-2021 10:30:00;4.9;7.34;56.22
22-06-2021 10:00:00;4.97;8.03;54.82
22-06-2021 09:30:00;6.41;10.63;50.31
22-06-2021 09:00:00;4.17;6.83;51.19
22-06-2021 08:30:00;4.84;7.44;48.99
22-06-2021 08:00:00;4.53;6.64;48.3
22-06-2021 07:30:00;5.6;7.61;49.49
22-06-2021 07:00:00;9.66;12.97;45.42
22-06-2021 06:30:00;8.68;11.32;47.66
22-06-2021 05:30:00;5.51;7.11;52.29
