Recorded,NO2,NOx,O3,heat_index,rh,pressure,wdir,wdir_cardinal,wspd
2021-03-30 17:00:00,3.63,4.49,67.75,13.0,77.0,1022.64,240.0,WSW,37.0
2021-03-30 17:30:00,2.96,3.75,67.77,13.0,77.0,1022.64,250.0,WSW,35.0
2021-03-30 18:00:00,4.38,4.86,65.22,13.0,77.0,1022.64,250.0,WSW,30.0
2021-03-30 18:30:00,4.65,5.53,65.08,12.0,77.0,1022.64,250.0,WSW,30.0
2021-03-30 19:00:00,6.06,6.46,61.13,11.0,82.0,1022.64,250.0,WSW,30.0
2021-03-30 19:30:00,6.1,6.69,58.59,11.0,82.0,1022.64,240.0,WSW,26.0
2021-03-30 20:00:00,5.62,6.04,58.09,10.0,87.0,1022.64,240.0,WSW,24.0
2021-03-30 20:30:00,5.36,6.06,58.91,9.0,93.0,1022.64,240.0,WSW,24.0
2021-03-30 21:00:00,3.86,4.26,61.33,9.0,93.0,1022.64,240.0,WSW,26.0
2021-03-30 21:30:00,4.19,4.74,60.43,8.0,100.0,1022.64,240.0,WSW,28.0
2021-03-30 22:00:00,4.17,4.57,61.51,8.0,100.0,1022.64,240.0,WSW,26.0
2021-03-30 22:30:00,3.1,3.25,64.54,8.0,93.0,1022.64,250.0,WSW,28.0
2021-03-30 23:00:00,2.81,3.0,62.35,8.0,93.0,1022.64,240.0,WSW,30.0
2021-03-30 23:30:00,2.41,2.79,62.31,8.0,93.0,1022.64,240.0,WSW,30.0
2021-03-31 00:00:00,2.12,2.41,61.65,8.0,93.0,1022.64,240.0,WSW,28.0
2021-03-31 00:30:00,2.33,2.58,60.55,8.0,93.0,1022.64,240.0,WSW,30.0
2021-03-31 01:00:00,2.24,2.16,62.1,8.0,93.0,1022.64,240.0,WSW,26.0
2021-03-31 01:30:00,2.35,1.99,63.64,8.0,93.0,1021.64,240.0,WSW,26.0
2021-03-31 02:00:00,2.68,2.79,64.66,8.0,93.0,1021.64,240.0,WSW,26.0
2021-03-31 02:30:00,2.85,3.31,63.28,8.0,93.0,1021.64,250.0,WSW,24.0
2021-03-31 03:00:00,3.61,3.77,62.86,8.0,93.0,1021.64,250.0,WSW,26.0
2021-03-31 03:30:00,5.51,5.74,60.19,7.0,100.0,1021.64,240.0,WSW,28.0
2021-03-31 04:00:00,6.12,6.08,58.68,7.0,100.0,1020.64,250.0,WSW,30.0
2021-03-31 04:30:00,6.73,6.43,57.18,7.0,100.0,1020.64,250.0,WSW,28.0
2021-03-31 05:00:00,7.34,7.21,56.38,7.0,100.0,1020.64,240.0,WSW,26.0
2021-03-31 05:30:00,8.74,9.96,54.78,7.0,100.0,1020.64,240.0,WSW,30.0
2021-03-31 06:00:00,13.79,16.18,48.66,7.0,100.0,1020.64,240.0,WSW,28.0
2021-03-31 06:30:00,17.88,21.4,44.2,7.0,93.0,1020.64,250.0,WSW,24.0
2021-03-31 07:00:00,17.14,20.54,46.84,6.0,100.0,1020.64,230.0,SW,17.0
2021-03-31 07:30:00,15.53,18.82,48.24,6.0,100.0,1020.64,230.0,SW,17.0
2021-03-31 08:00:00,18.15,24.67,45.66,7.0,93.0,1020.64,230.0,SW,20.0
2021-03-31 08:30:00,18.0,23.06,48.32,7.0,93.0,1020.64,240.0,WSW,20.0
2021-03-31 09:00:00,16.21,23.41,52.37,7.0,93.0,1019.64,230.0,SW,19.0
2021-03-31 09:30:00,15.5,20.85,63.76,7.0,93.0,1019.64,230.0,SW,19.0
2021-03-31 10:00:00,16.26,20.9,68.97,8.0,87.0,1019.64,230.0,SW,19.0
2021-03-31 10:30:00,12.28,14.36,74.56,9.0,82.0,1019.64,220.0,SW,17.0
2021-03-31 11:00:00,13.1,14.97,75.86,9.0,82.0,1019.64,240.0,WSW,13.0
2021-03-31 11:30:00,13.78,15.3,73.92,10.0,76.0,1019.64,230.0,SW,15.0
2021-03-31 12:00:00,14.54,16.73,74.8,11.0,71.0,1019.64,250.0,WSW,19.0
2021-03-31 12:30:00,11.96,15.43,76.32,10.0,76.0,1019.64,250.0,WSW,24.0
2021-03-31 13:00:00,12.1,15.53,76.36,11.0,71.0,1019.64,240.0,WSW,19.0
2021-03-31 13:30:00,15.34,20.64,74.5,11.0,71.0,1019.64,250.0,WSW,22.0
2021-03-31 14:00:00,17.04,23.08,73.46,11.0,76.0,1018.64,260.0,W,20.0
2021-03-31 14:30:00,13.68,18.09,85.29,12.0,72.0,1018.64,250.0,WSW,20.0
2021-03-31 15:00:00,14.38,14.99,85.62,12.0,72.0,1018.64,260.0,W,19.0
2021-03-31 15:30:00,18.33,16.97,80.57,12.0,72.0,1018.64,250.0,WSW,22.0
2021-03-31 16:00:00,14.25,16.46,80.53,11.0,82.0,1018.64,240.0,WSW,17.0
2021-03-31 16:30:00,15.05,16.47,84.2,12.0,72.0,1018.64,260.0,W,19.0
2021-03-31 17:00:00,13.85,14.11,85.87,12.0,72.0,1017.64,250.0,WSW,19.0
2021-03-31 17:30:00,14.08,13.81,85.87,12.0,72.0,1017.64,270.0,W,19.0
2021-03-31 18:00:00,14.63,14.63,80.72,12.0,77.0,1017.64,260.0,W,19.0
2021-03-31 18:30:00,14.17,13.79,79.85,11.0,82.0,1017.64,260.0,W,20.0
2021-03-31 19:00:00,13.09,13.37,78.19,11.0,82.0,1017.64,260.0,W,19.0
2021-03-31 19:30:00,12.55,12.24,76.12,11.0,82.0,1016.64,250.0,WSW,19.0
2021-03-31 20:00:00,12.02,12.07,74.1,10.0,82.0,1016.64,280.0,W,7.0
2021-03-31 20:30:00,10.71,10.23,72.02,9.0,87.0,1016.64,280.0,W,7.0
2021-03-31 21:00:00,8.76,8.41,72.44,9.0,93.0,1016.64,240.0,WSW,9.0
2021-03-31 21:30:00,7.4,6.87,72.1,9.0,93.0,1016.64,250.0,WSW,15.0
2021-03-31 22:00:00,7.02,6.56,66.58,9.0,87.0,1016.64,260.0,W,15.0
2021-03-31 22:30:00,4.23,3.84,68.81,8.0,93.0,1017.64,300.0,WNW,11.0
2021-03-31 23:00:00,4.51,3.6,66.34,8.0,93.0,1016.64,290.0,WNW,9.0
2021-03-31 23:30:00,4.61,3.81,68.23,7.0,93.0,1016.64,280.0,W,15.0
2021-04-01 00:00:00,4.25,3.75,66.02,7.0,93.0,1016.64,290.0,WNW,11.0
2021-04-01 00:30:00,4.9,4.49,61.49,7.0,93.0,1016.64,300.0,WNW,15.0
2021-04-01 01:00:00,5.57,4.78,56.8,6.0,100.0,1016.64,300.0,WNW,7.0
2021-04-01 01:30:00,3.58,3.08,63.16,6.0,100.0,1016.64,330.0,NNW,7.0
2021-04-01 02:00:00,2.87,1.97,68.31,6.0,100.0,1017.64,360.0,N,9.0
2021-04-01 02:30:00,2.41,2.01,73.46,6.0,93.0,1017.64,20.0,NNE,15.0
2021-04-01 03:00:00,2.54,1.97,71.49,5.0,100.0,1017.64,30.0,NNE,15.0
2021-04-01 03:30:00,2.07,1.43,72.26,5.0,93.0,1017.64,30.0,NNE,13.0
2021-04-01 04:00:00,2.41,1.95,70.05,5.0,93.0,1017.64,40.0,NE,15.0
2021-04-01 04:30:00,3.12,2.91,69.21,5.0,93.0,1018.64,20.0,NNE,13.0
2021-04-01 05:00:00,2.64,2.54,68.93,5.0,87.0,1018.64,20.0,NNE,11.0
2021-04-01 05:30:00,2.16,2.16,68.65,5.0,87.0,1018.64,20.0,NNE,11.0
2021-04-01 06:00:00,2.62,2.91,67.21,5.0,87.0,1019.64,10.0,N,9.0
2021-04-01 06:30:00,4.04,4.8,66.15,5.0,87.0,1019.64,360.0,N,13.0
2021-04-01 07:00:00,4.05,4.95,64.96,4.0,93.0,1019.64,10.0,N,13.0
2021-04-01 07:30:00,3.65,5.18,63.82,3.0,93.0,1019.64,10.0,N,9.0
2021-04-01 08:00:00,3.31,4.49,62.7,4.0,93.0,1020.64,360.0,N,7.0
2021-04-01 08:30:00,2.03,2.89,63.44,4.0,93.0,1020.64,360.0,N,9.0
2021-04-01 09:00:00,1.8,2.77,65.28,5.0,93.0,1020.64,10.0,N,11.0
2021-04-01 09:30:00,1.66,2.95,66.98,6.0,81.0,1020.64,10.0,N,19.0
2021-04-01 10:00:00,1.78,2.93,67.57,6.0,81.0,1021.64,10.0,N,19.0
2021-04-01 10:30:00,1.61,2.77,69.97,7.0,71.0,1021.64,20.0,NNE,19.0
2021-04-01 11:00:00,2.18,3.81,69.85,7.0,66.0,1021.64,20.0,NNE,20.0
2021-04-01 11:30:00,2.14,3.6,69.75,8.0,66.0,1022.64,360.0,N,19.0
2021-04-01 12:00:00,1.78,2.58,73.2,8.0,66.0,1022.64,360.0,N,19.0
2021-04-01 12:30:00,1.42,2.47,74.94,9.0,57.0,1022.64,360.0,N,19.0
2021-04-01 13:00:00,1.82,2.64,74.56,9.0,62.0,1022.64,10.0,N,19.0
2021-04-01 13:30:00,2.08,3.42,76.97,9.0,50.0,1022.64,20.0,NNE,15.0
2021-04-01 14:00:00,1.87,2.73,79.27,10.0,47.0,1022.64,50.0,NE,11.0
2021-04-01 14:30:00,1.09,1.99,80.05,10.0,43.0,1022.64,30.0,NNE,7.0
2021-04-01 15:00:00,1.26,2.07,80.62,10.0,47.0,1022.64,20.0,NNE,7.0
2021-04-01 15:30:00,1.47,2.18,80.69,10.0,47.0,1022.64,330.0,NNW,15.0
2021-04-01 16:00:00,2.68,3.92,80.53,10.0,50.0,1022.64,340.0,NNW,13.0
2021-04-01 16:30:00,2.31,3.48,80.82,10.0,47.0,1022.64,340.0,NNW,15.0
2021-04-01 17:00:00,2.73,3.33,80.99,9.0,46.0,1022.64,340.0,NNW,13.0
2021-04-01 17:30:00,3.04,3.61,81.08,9.0,46.0,1022.64,310.0,NW,15.0
2021-04-01 18:00:00,3.39,3.92,80.43,8.0,53.0,1022.64,320.0,NW,13.0
2021-04-01 18:30:00,3.79,4.04,79.85,8.0,50.0,1022.64,320.0,NW,11.0
2021-04-01 19:00:00,3.94,4.28,77.37,8.0,53.0,1022.64,300.0,WNW,11.0
2021-04-01 19:30:00,5.09,5.26,74.32,6.0,57.0,1022.64,280.0,W,13.0
2021-04-01 20:00:00,6.23,7.0,71.89,5.0,65.0,1022.64,280.0,W,11.0
2021-04-01 20:30:00,5.95,7.02,71.01,4.0,75.0,1022.64,270.0,W,9.0
2021-04-01 21:00:00,7.02,7.99,67.45,4.0,75.0,1022.64,270.0,W,7.0
2021-04-01 21:30:00,4.8,5.39,68.67,4.0,75.0,1022.64,250.0,WSW,6.0
2021-04-01 22:00:00,4.69,4.84,68.57,5.0,81.0,1022.64,260.0,W,17.0
2021-04-01 22:30:00,3.48,4.23,69.53,5.0,81.0,1021.64,260.0,W,20.0
2021-04-01 23:00:00,2.45,3.0,69.36,5.0,87.0,1021.64,260.0,W,19.0
2021-04-01 23:30:00,2.43,2.85,68.65,5.0,93.0,1021.64,250.0,WSW,19.0
2021-04-02 00:00:00,2.39,2.33,66.36,5.0,93.0,1021.64,240.0,WSW,17.0
2021-04-02 00:30:00,2.58,2.85,62.15,5.0,93.0,1020.64,230.0,SW,20.0
2021-04-02 01:00:00,2.68,3.08,62.37,5.0,93.0,1020.64,250.0,WSW,19.0
2021-04-02 01:30:00,2.18,2.83,62.13,5.0,93.0,1020.64,250.0,WSW,19.0
2021-04-02 02:00:00,2.89,3.21,59.41,5.0,93.0,1020.64,240.0,WSW,19.0
2021-04-02 02:30:00,4.36,4.55,61.39,4.0,93.0,1019.64,260.0,W,15.0
2021-04-02 03:00:00,4.25,4.74,61.86,3.0,100.0,1019.64,270.0,W,13.0
2021-04-02 03:30:00,4.02,4.19,62.33,3.0,93.0,1019.64,270.0,W,13.0
2021-04-02 04:00:00,3.67,4.13,64.12,3.0,93.0,1019.64,280.0,W,13.0
2021-04-02 04:30:00,2.93,3.17,62.78,2.0,93.0,1018.64,280.0,W,11.0
2021-04-02 05:00:00,4.93,5.37,60.85,1.0,93.0,1018.64,300.0,WNW,9.0
2021-04-02 05:30:00,3.98,4.46,67.23,3.0,93.0,1018.64,310.0,NW,9.0
2021-04-02 06:00:00,4.5,4.83,66.69,4.0,87.0,1018.64,310.0,NW,11.0
2021-04-02 06:30:00,5.01,5.2,66.15,3.0,87.0,1018.64,310.0,NW,11.0
2021-04-02 07:00:00,4.02,4.13,64.96,3.0,87.0,1018.64,310.0,NW,11.0
2021-04-02 07:30:00,3.19,3.56,66.31,3.0,87.0,1018.64,310.0,NW,9.0
2021-04-02 08:00:00,2.81,3.44,69.39,4.0,81.0,1018.64,310.0,NW,9.0
2021-04-02 08:30:00,2.62,2.96,72.23,4.0,87.0,1018.64,300.0,WNW,13.0
2021-04-02 09:00:00,2.83,3.27,75.33,5.0,81.0,1018.64,300.0,WNW,17.0
2021-04-02 09:30:00,2.95,3.35,77.24,6.0,76.0,1018.64,300.0,WNW,15.0
2021-04-02 10:00:00,3.31,3.77,79.74,7.0,61.0,1018.64,310.0,NW,17.0
2021-04-02 10:30:00,3.27,4.04,80.15,7.0,66.0,1018.64,320.0,NW,17.0
2021-04-02 11:00:00,2.6,3.35,80.7,7.0,66.0,1018.64,310.0,NW,19.0
2021-04-02 11:30:00,2.07,2.87,81.05,8.0,66.0,1017.64,330.0,NNW,19.0
2021-04-02 12:00:00,2.2,2.98,77.81,8.0,66.0,1017.64,320.0,NW,17.0
2021-04-02 12:30:00,2.33,3.08,78.16,9.0,57.0,1017.64,330.0,NNW,19.0
2021-04-02 13:00:00,2.2,2.83,79.07,9.0,57.0,1017.64,320.0,NW,19.0
2021-04-02 13:30:00,2.2,2.58,83.28,9.0,57.0,1017.64,340.0,NNW,17.0
2021-04-02 14:00:00,2.39,2.75,84.34,9.0,57.0,1017.64,350.0,N,15.0
2021-04-02 14:30:00,1.82,2.18,85.29,10.0,54.0,1017.64,330.0,NNW,15.0
2021-04-02 15:00:00,1.47,2.12,85.62,10.0,47.0,1017.64,350.0,N,17.0
2021-04-02 15:30:00,1.93,2.41,80.69,10.0,47.0,1017.64,350.0,N,17.0
2021-04-02 16:00:00,2.68,3.35,80.53,10.0,43.0,1017.64,340.0,NNW,15.0
2021-04-02 16:30:00,2.96,3.4,80.82,11.0,44.0,1017.64,340.0,NNW,13.0
2021-04-02 17:00:00,2.64,3.02,80.99,10.0,50.0,1017.64,340.0,NNW,17.0
2021-04-02 17:30:00,2.2,2.47,81.08,10.0,47.0,1017.64,360.0,N,17.0
2021-04-02 18:00:00,3.37,3.88,77.95,10.0,47.0,1017.64,350.0,N,19.0
2021-04-02 18:30:00,5.47,5.72,72.2,10.0,43.0,1017.64,350.0,N,13.0
2021-04-02 19:00:00,4.82,5.14,71.91,9.0,50.0,1018.64,340.0,NNW,11.0
2021-04-02 19:30:00,5.3,5.43,72.46,9.0,54.0,1018.64,340.0,NNW,11.0
2021-04-02 20:00:00,6.12,6.08,70.27,7.0,61.0,1019.64,320.0,NW,9.0
2021-04-02 20:30:00,6.01,5.89,70.15,6.0,66.0,1019.64,330.0,NNW,7.0
2021-04-02 21:00:00,7.5,7.48,67.45,6.0,66.0,1020.64,320.0,NW,9.0
2021-04-02 21:30:00,9.05,8.91,65.66,5.0,70.0,1020.64,320.0,NW,9.0
2021-04-02 22:00:00,7.63,7.67,67.43,5.0,70.0,1021.64,330.0,NNW,9.0
2021-04-02 22:30:00,7.94,8.05,64.92,5.0,70.0,1020.64,320.0,NW,7.0
2021-04-02 23:00:00,7.42,7.61,66.04,5.0,70.0,1021.64,330.0,NNW,7.0
2021-04-02 23:30:00,6.48,6.2,65.24,5.0,76.0,1021.64,340.0,NNW,7.0
2021-04-03 00:00:00,5.72,5.7,68.11,6.0,66.0,1021.64,330.0,NNW,7.0
2021-04-03 00:30:00,4.0,3.67,73.8,5.0,76.0,1021.64,10.0,N,7.0
2021-04-03 01:00:00,3.58,3.35,74.02,5.0,76.0,1022.64,20.0,NNE,7.0
2021-04-03 01:30:00,2.24,2.1,74.23,5.0,70.0,1022.64,30.0,NNE,9.0
2021-04-03 02:00:00,2.62,2.33,74.27,4.0,65.0,1023.64,40.0,NE,9.0
2021-04-03 02:30:00,2.49,2.2,73.46,4.0,61.0,1023.64,50.0,NE,7.0
2021-04-03 03:00:00,2.01,1.66,71.49,3.0,65.0,1023.64,50.0,CALM,0.0
2021-04-03 03:30:00,2.52,2.26,72.26,1.0,75.0,1023.64,350.0,N,4.0
2021-04-03 04:00:00,2.5,1.92,70.74,2.0,65.0,1023.64,10.0,N,6.0
2021-04-03 04:30:00,2.47,1.59,69.21,2.0,65.0,1023.64,20.0,NNE,6.0
2021-04-03 05:00:00,3.69,2.89,69.14,2.0,65.0,1023.64,20.0,NNE,2.0
2021-04-03 05:30:00,4.02,3.61,68.65,1.0,65.0,1023.64,20.0,NNE,7.0
2021-04-03 06:00:00,4.92,4.82,67.21,1.0,65.0,1024.64,20.0,NNE,6.0
2021-04-03 06:30:00,7.13,6.9,66.15,1.0,65.0,1024.64,350.0,N,6.0
2021-04-03 07:00:00,3.73,3.17,64.96,1.0,70.0,1024.64,350.0,N,6.0
2021-04-03 07:30:00,4.65,4.93,66.31,1.0,70.0,1024.64,350.0,N,6.0
2021-04-03 08:00:00,5.89,7.02,69.39,2.0,70.0,1024.64,350.0,CALM,0.0
2021-04-03 08:30:00,4.23,4.76,72.23,3.0,65.0,1024.64,10.0,N,6.0
2021-04-03 09:00:00,4.21,4.46,75.33,4.0,61.0,1025.63,30.0,NNE,9.0
2021-04-03 09:30:00,5.34,5.78,77.24,5.0,57.0,1025.63,40.0,NE,11.0
2021-04-03 10:00:00,3.84,4.02,79.74,5.0,53.0,1025.63,50.0,NE,9.0
2021-04-03 10:30:00,3.69,4.09,80.95,6.0,49.0,1025.63,60.0,ENE,11.0
2021-04-03 11:00:00,3.31,3.75,81.52,6.0,53.0,1025.63,40.0,NE,9.0
2021-04-03 11:30:00,3.81,4.48,81.75,7.0,46.0,1025.63,30.0,NNE,9.0
2021-04-03 12:00:00,3.27,3.63,82.38,7.0,46.0,1025.63,30.0,NNE,9.0
2021-04-03 12:30:00,3.1,3.31,83.32,7.0,43.0,1025.63,30.0,VAR,7.0
2021-04-03 13:00:00,2.43,2.28,83.76,8.0,43.0,1025.63,30.0,VAR,4.0
2021-04-03 13:30:00,2.58,2.54,83.41,8.0,43.0,1025.63,330.0,NNW,7.0
2021-04-03 14:00:00,2.89,2.87,84.71,8.0,40.0,1025.63,310.0,NW,11.0
2021-04-03 14:30:00,2.66,2.54,85.91,9.0,37.0,1025.63,350.0,N,4.0
2021-04-03 15:00:00,2.73,2.77,85.62,9.0,37.0,1024.64,340.0,NNW,9.0
2021-04-03 15:30:00,2.68,2.96,86.01,9.0,40.0,1024.64,300.0,WNW,6.0
2021-04-03 16:00:00,3.17,3.21,85.41,9.0,43.0,1024.64,300.0,WNW,13.0
2021-04-03 16:30:00,3.19,3.23,84.2,9.0,40.0,1024.64,330.0,NNW,13.0
2021-04-03 17:00:00,3.56,3.54,85.87,9.0,40.0,1024.64,330.0,NNW,13.0
2021-04-03 17:30:00,3.27,2.81,85.87,8.0,43.0,1024.64,320.0,NW,13.0
2021-04-03 18:00:00,3.44,2.75,84.57,8.0,43.0,1023.64,310.0,NW,9.0
2021-04-03 18:30:00,3.63,3.54,82.49,8.0,40.0,1023.64,320.0,NW,13.0
2021-04-03 19:00:00,5.18,4.86,81.28,7.0,46.0,1023.64,310.0,NW,9.0
2021-04-03 19:30:00,6.02,5.78,79.94,7.0,46.0,1023.64,310.0,NW,7.0
2021-04-03 20:00:00,12.02,14.75,76.7,5.0,53.0,1022.64,310.0,NW,7.0
2021-04-03 20:30:00,6.94,6.58,75.18,4.0,52.0,1022.64,290.0,WNW,7.0
2021-04-03 21:00:00,11.88,14.09,70.77,4.0,52.0,1022.64,250.0,WSW,4.0
2021-04-03 21:30:00,21.92,12.32,55.76,4.0,56.0,1022.64,250.0,WSW,4.0
2021-04-03 22:00:00,11.15,12.2,57.64,3.0,60.0,1022.64,250.0,WSW,4.0
2021-04-03 22:30:00,18.67,11.83,51.45,4.0,65.0,1021.64,250.0,WSW,4.0
2021-04-03 23:00:00,10.25,11.54,49.27,1.0,75.0,1021.64,200.0,SSW,7.0
2021-04-03 23:30:00,10.28,11.33,50.07,2.0,75.0,1021.64,200.0,SSW,11.0
2021-04-04 00:00:00,9.34,9.84,51.87,2.0,75.0,1021.64,200.0,SSW,11.0
2021-04-04 00:30:00,8.37,9.35,52.77,2.0,81.0,1020.64,200.0,SSW,11.0
2021-04-04 01:00:00,7.71,7.0,57.88,2.0,87.0,1020.64,210.0,SSW,15.0
2021-04-04 01:30:00,5.51,4.88,63.92,2.0,93.0,1019.64,210.0,SSW,17.0
2021-04-04 02:00:00,4.63,3.86,61.1,3.0,87.0,1019.64,210.0,SSW,19.0
2021-04-04 02:30:00,4.13,3.63,58.27,2.0,100.0,1018.64,200.0,SSW,17.0
2021-04-04 03:00:00,3.67,3.46,63.0,3.0,93.0,1018.64,220.0,SW,19.0
2021-04-04 03:30:00,3.9,3.61,64.75,3.0,100.0,1017.64,210.0,SSW,19.0
2021-04-04 04:00:00,3.92,3.54,70.05,3.0,93.0,1017.64,210.0,SSW,20.0
2021-04-04 04:30:00,3.5,3.1,69.21,4.0,100.0,1016.64,240.0,WSW,28.0
2021-04-04 05:00:00,2.8,2.38,68.93,4.0,93.0,1016.64,250.0,WSW,24.0
2021-04-04 05:30:00,2.1,1.66,68.65,4.0,93.0,1016.64,250.0,WSW,24.0
2021-04-04 06:00:00,1.4,0.96,67.21,4.0,93.0,1015.64,250.0,WSW,24.0
2021-04-04 06:30:00,1.72,1.15,66.15,5.0,87.0,1015.64,250.0,WSW,24.0
2021-04-04 07:00:00,2.31,1.95,64.96,5.0,93.0,1014.64,250.0,WSW,24.0
2021-04-04 07:30:00,2.14,2.16,66.31,5.0,93.0,1014.64,260.0,W,30.0
2021-04-04 08:00:00,2.6,2.37,69.39,6.0,87.0,1014.64,270.0,W,28.0
2021-04-04 08:30:00,2.89,2.95,72.23,6.0,87.0,1014.64,270.0,W,28.0
2021-04-04 09:00:00,2.89,2.77,75.33,6.0,87.0,1014.64,270.0,W,28.0
2021-04-04 09:30:00,3.21,2.93,77.24,7.0,81.0,1013.64,280.0,W,30.0
2021-04-04 10:00:00,2.12,2.07,79.74,7.0,81.0,1013.64,270.0,W,35.0
2021-04-04 10:30:00,2.43,2.85,80.95,7.0,81.0,1013.64,270.0,W,35.0
2021-04-04 11:00:00,3.1,3.39,81.52,7.0,81.0,1013.64,270.0,W,35.0
2021-04-04 11:30:00,3.27,3.71,81.75,7.0,81.0,1012.64,270.0,W,44.0
2021-04-04 12:00:00,2.72,3.1,82.38,7.0,81.0,1012.64,270.0,W,44.0
2021-04-04 12:30:00,2.35,2.3,83.32,7.0,81.0,1012.64,270.0,W,44.0
2021-04-04 13:00:00,2.77,2.93,83.76,7.0,81.0,1012.64,270.0,W,44.0
2021-04-04 13:30:00,2.83,2.73,83.41,9.0,71.0,1010.64,270.0,W,43.0
2021-04-04 14:00:00,2.83,2.73,84.71,9.0,71.0,1010.64,270.0,W,37.0
2021-04-04 14:30:00,2.95,2.98,85.91,8.0,81.0,1009.64,270.0,W,37.0
2021-04-04 15:00:00,2.85,2.91,85.62,8.0,81.0,1009.64,270.0,W,39.0
2021-04-04 15:30:00,3.5,3.21,86.01,7.0,87.0,1008.64,250.0,WSW,41.0
2021-04-04 16:00:00,3.0,3.0,85.41,7.0,81.0,1008.64,250.0,WSW,52.0
2021-04-04 16:30:00,3.58,4.07,84.2,7.0,76.0,1007.64,250.0,WSW,54.0
2021-04-04 17:00:00,3.56,3.58,85.31,7.0,76.0,1006.64,250.0,WSW,52.0
2021-04-04 17:30:00,3.9,4.19,81.08,7.0,81.0,1005.64,250.0,WSW,50.0
2021-04-04 18:00:00,4.09,4.63,80.72,6.0,87.0,1004.64,250.0,WSW,52.0
2021-04-04 18:30:00,4.42,4.51,82.49,6.0,87.0,1003.64,250.0,WSW,56.0
2021-04-04 19:00:00,4.72,5.11,81.28,6.0,87.0,1002.64,240.0,WSW,50.0
2021-04-04 19:30:00,3.94,4.02,79.94,6.0,87.0,1001.64,240.0,WSW,48.0
2021-04-04 20:00:00,4.26,4.49,76.7,7.0,81.0,1000.64,240.0,WSW,44.0
2021-04-04 20:30:00,3.17,3.25,75.18,6.0,87.0,999.64,240.0,WSW,48.0
2021-04-04 21:00:00,3.54,3.77,73.3,6.0,87.0,998.65,240.0,WSW,46.0
2021-04-04 21:30:00,2.6,2.58,72.1,6.0,87.0,997.65,250.0,WSW,48.0
2021-04-04 22:00:00,2.3,1.95,71.55,6.0,87.0,996.65,240.0,WSW,44.0
2021-04-04 22:30:00,1.74,1.19,71.68,6.0,87.0,995.65,250.0,WSW,48.0
2021-04-04 23:00:00,0.92,0.36,71.5,6.0,93.0,994.65,240.0,WSW,48.0
2021-04-04 23:30:00,0.96,0.65,72.08,6.0,93.0,993.65,250.0,WSW,50.0
2021-04-05 00:00:00,0.8,0.31,73.59,5.0,81.0,993.65,270.0,W,33.0
2021-04-05 00:30:00,1.49,0.94,73.8,5.0,81.0,992.65,260.0,W,37.0
2021-04-05 01:00:00,0.88,0.63,75.27,5.0,81.0,992.65,260.0,W,37.0
2021-04-05 01:30:00,1.22,0.17,74.23,5.0,81.0,991.65,260.0,W,35.0
2021-04-05 02:00:00,0.69,0.25,74.27,4.0,75.0,991.65,270.0,W,37.0
2021-04-05 02:30:00,0.94,0.46,73.46,3.0,75.0,991.65,290.0,WNW,35.0
2021-04-05 03:00:00,0.78,0.15,72.86,3.0,70.0,991.65,290.0,WNW,30.0
2021-04-05 03:30:00,0.52,0.31,72.26,2.0,65.0,992.65,300.0,WNW,22.0
2021-04-05 04:00:00,0.54,0.15,70.05,2.0,56.0,992.65,310.0,NW,26.0
2021-04-05 04:30:00,0.88,0.5,69.21,2.0,52.0,992.65,310.0,NW,30.0
2021-04-05 05:00:00,0.78,0.29,69.14,1.0,52.0,991.65,310.0,NW,26.0
2021-04-05 05:30:00,0.65,0.42,68.65,1.0,52.0,991.65,300.0,WNW,28.0
2021-04-05 06:00:00,1.14,0.8,67.4,1.0,48.0,991.65,290.0,WNW,35.0
2021-04-05 06:30:00,1.64,1.19,66.15,0.0,51.0,990.65,280.0,W,33.0
2021-04-05 07:00:00,1.34,1.22,64.96,0.0,51.0,989.65,290.0,WNW,33.0
2021-04-05 07:30:00,1.4,1.42,66.31,0.0,51.0,989.65,290.0,WNW,33.0
2021-04-05 08:00:00,1.43,1.17,67.22,0.0,55.0,989.65,290.0,WNW,30.0
2021-04-05 08:30:00,1.86,2.03,66.66,1.0,65.0,988.65,290.0,WNW,35.0
2021-04-05 09:00:00,1.49,1.63,71.13,1.0,70.0,988.65,280.0,W,39.0
2021-04-05 09:30:00,2.33,2.7,67.04,1.0,75.0,988.65,270.0,W,37.0
2021-04-05 10:00:00,1.28,1.7,68.21,2.0,70.0,987.65,270.0,W,39.0
2021-04-05 10:30:00,1.74,1.8,67.63,0.0,80.0,987.65,320.0,NW,19.0
2021-04-05 11:00:00,1.57,2.12,67.35,2.0,60.0,987.65,320.0,NW,30.0
2021-04-05 11:30:00,1.32,1.72,67.39,3.0,56.0,988.65,320.0,NW,33.0
2021-04-05 12:00:00,1.32,1.61,66.52,3.0,52.0,988.65,330.0,NNW,28.0
2021-04-05 12:30:00,1.97,2.85,65.52,4.0,49.0,988.65,330.0,NNW,30.0
2021-04-05 13:00:00,1.8,1.97,65.22,4.0,49.0,989.65,340.0,NNW,31.0
2021-04-05 13:30:00,1.53,1.53,66.0,5.0,49.0,989.65,330.0,NNW,26.0
2021-04-05 14:00:00,1.45,1.59,66.0,5.0,49.0,990.65,330.0,NNW,31.0
